bus_factor.Time,bus_factor,bus_factor.name
2022-04-01,17.0,apache_arrow
2022-04-01,31.0,apache_beam
2022-04-01,24.0,apache_dolphinscheduler
2022-04-01,28.0,apache_doris
2022-04-01,29.0,apache_flink
2022-04-01,22.0,apache_hudi
2022-04-01,22.0,apache_iceberg
2022-04-01,27.0,apache_pulsar
2022-04-01,23.0,apache_shardingsphere
2022-04-01,34.0,apache_spark
2022-04-01,63.0,apache_superset
2022-04-01,34.0,apache_tvm
2022-04-01,32.0,apple_swift
2022-04-01,38.0,appsmithorg_appsmith
2022-04-01,9685.0,archwaynetwork_testnets
2022-04-01,22.0,ArduPilot_ardupilot
2022-04-01,71.0,argoproj_argocd
2022-04-01,29.0,Automattic_jetpack
2022-04-01,83.0,Automattic_wpcalypso
2022-04-01,270.0,aws_awscdk
2022-04-01,51.0,awsamplify_amplifycli
2022-04-01,17.0,azerothcore_azerothcorewotlk
2022-04-01,275.0,Azure_azurecli
2022-04-01,55.0,Azure_azurepowershell
2022-04-01,119.0,Azure_azurerestapispecs
2022-04-01,29.0,Azure_azuresdkforjava
2022-04-01,20.0,Azure_azuresdkforjs
2022-04-01,58.0,Azure_azuresdkfornet
2022-04-01,26.0,Azure_azuresdkforpython
2022-04-01,50.0,backstage_backstage
2022-04-01,34.0,bevyengine_bevy
2022-04-01,53.0,bioconda_biocondarecipes
2022-04-01,40.0,bitcoin_bitcoin
2022-04-01,98.0,bitnami_charts
2022-04-01,228.0,brave_bravebrowser
2022-04-01,19.0,brave_bravecore
2022-04-01,51.0,ccxt_ccxt
2022-04-01,41.0,ceph_ceph
2022-04-01,48.0,ChiaNetwork_chiablockchain
2022-04-01,30.0,cilium_cilium
2022-04-01,62.0,CleverRaven_CataclysmDDA
2022-04-01,95.0,ClickHouse_ClickHouse
2022-04-01,26.0,cloudflare_cloudflaredocs
2022-04-01,27.0,cmssw_cmssw
2022-04-01,36.0,cockroachdb_cockroach
2022-04-01,57.0,conanio_conancenterindex
2022-04-01,101.0,condaforge_stagedrecipes
2022-04-01,61.0,containers_podman
2022-04-01,146.0,coolsnowwolf_lede
2022-04-01,183.0,cypressio_cypress
2022-04-01,34.0,darktableorg_darktable
2022-04-01,35.0,DataDog_datadogagent
2022-04-01,160.0,dbeaver_dbeaver
2022-04-01,235.0,DefinitelyTyped_DefinitelyTyped
2022-04-01,37.0,demisto_content
2022-04-01,48.0,denoland_deno
2022-04-01,90.0,departmentofveteransaffairs_va.govteam
2022-04-01,189.0,desktop_desktop
2022-04-01,50.0,directus_directus
2022-04-01,115.0,docker_docs
2022-04-01,265.0,dotnet_aspnetcore
2022-04-01,45.0,dotnet_AspNetCore.Docs
2022-04-01,61.0,dotnet_docs
2022-04-01,132.0,dotnet_efcore
2022-04-01,152.0,dotnet_maui
2022-04-01,22.0,dotnet_roslyn
2022-04-01,110.0,dotnet_runtime
2022-04-01,50.0,elastic_elasticsearch
2022-04-01,99.0,elastic_kibana
2022-04-01,201.0,electron_electron
2022-04-01,7131.0,elementfi_elfcouncilfrontend
2022-04-01,253.0,elementplus_elementplus
2022-04-01,171.0,elementor_elementor
2022-04-01,42.0,envoyproxy_envoy
2022-04-01,219.0,espressif_espidf
2022-04-01,46.0,ethereum_ethereumorgwebsite
2022-04-01,35.0,Expensify_App
2022-04-01,71.0,expo_expo
2022-04-01,181.0,facebook_react
2022-04-01,218.0,facebook_reactnative
2022-04-01,40.0,filecoinproject_filecoinpluslargedatasets
2022-04-01,133.0,filescommunity_Files
2022-04-01,20.0,firebase_firebaseandroidsdk
2022-04-01,143.0,firebase_flutterfire
2022-04-01,457.0,firstcontributions_firstcontributions
2022-04-01,29.0,flathub_flathub
2022-04-01,20.0,flutter_engine
2022-04-01,936.0,flutter_flutter
2022-04-01,15.0,flutter_plugins
2022-04-01,37.0,flybywiresim_a32nx
2022-04-01,302.0,freddier_hyperblog
2022-04-01,93.0,gatsbyjs_gatsby
2022-04-01,55.0,gentoo_gentoo
2022-04-01,28.0,getsentry_sentry
2022-04-01,25.0,github_codeql
2022-04-01,296.0,github_docs
2022-04-01,25.0,gitpodio_gitpod
2022-04-01,58.0,gogitea_gitea
2022-04-01,187.0,godotengine_godot
2022-04-01,420.0,golang_go
2022-04-01,460.0,google_itcertautomationpractice
2022-04-01,2.0,googletest_signclav2proberepo
2022-04-01,30.0,GoogleChrome_developer.chrome.com
2022-04-01,52.0,gradle_gradle
2022-04-01,89.0,grafana_grafana
2022-04-01,69.0,grafana_loki
2022-04-01,24.0,gravitational_teleport
2022-04-01,30.0,grpc_grpc
2022-04-01,286.0,hashicorp_terraformprovideraws
2022-04-01,285.0,hashicorp_terraformproviderazurerm
2022-04-01,30.0,hashicorp_vault
2022-04-01,431.0,helium_denylist
2022-04-01,108.0,helixeditor_helix
2022-04-01,1253.0,homeassistant_core
2022-04-01,149.0,homeassistant_frontend
2022-04-01,104.0,homeassistant_homeassistant.io
2022-04-01,131.0,Homebrew_homebrewcask
2022-04-01,86.0,Homebrew_homebrewcore
2022-04-01,143.0,huggingface_transformers
2022-04-01,1.0,idsb3t1_KEEPpipelinetestsresources
2022-04-01,47.0,influxdata_telegraf
2022-04-01,103.0,IntelRealSense_librealsense
2022-04-01,50.0,istio_istio
2022-04-01,1.0,JacksonKearl_testissues
2022-04-01,124.0,JetBrains_swot
2022-04-01,25.0,jitsi_jitsimeet
2022-04-01,185.0,jlord_patchwork
2022-04-01,40.0,joomla_joomlacms
2022-04-01,59.0,JuliaLang_julia
2022-04-01,13.0,JuliaRegistries_General
2022-04-01,77.0,Kaiserreich_Kaiserreich4
2022-04-01,224.0,keycloak_keycloak
2022-04-01,319.0,Koenkk_zigbee2mqtt
2022-04-01,156.0,kubernetes_kubernetes
2022-04-01,113.0,kubernetes_minikube
2022-04-01,43.0,kubernetes_testinfra
2022-04-01,75.0,kubernetes_website
2022-04-01,21.0,kubevirt_kubevirt
2022-04-01,118.0,laravel_framework
2022-04-01,23.0,leanprovercommunity_mathlib
2022-04-01,253.0,LeetCodeFeedback_LeetCodeFeedback
2022-04-01,12.0,lensapp_lens
2022-04-01,40.0,LightningAI_lightning
2022-04-01,432.0,llvm_llvmproject
2022-04-01,198.0,logseq_logseq
2022-04-01,27.0,macports_macportsports
2022-04-01,163.0,magento_magento2
2022-04-01,49.0,MarlinFirmware_Marlin
2022-04-01,123.0,mastodon_mastodon
2022-04-01,30.0,matplotlib_matplotlib
2022-04-01,16.0,matrixorg_synapse
2022-04-01,19.0,mattermost_mattermostwebapp
2022-04-01,188.0,mdn_content
2022-04-01,115.0,mdn_translatedcontent
2022-04-01,18.0,metabase_metabase
2022-04-01,161.0,MetaMask_ethphishingdetect
2022-04-01,30.0,MetaMask_metamaskextension
2022-04-01,31.0,metersphere_metersphere
2022-04-01,20.0,microsoft_azuredatastudio
2022-04-01,19.0,microsoft_fluentui
2022-04-01,49.0,microsoft_onnxruntime
2022-04-01,280.0,microsoft_playwright
2022-04-01,523.0,microsoft_PowerToys
2022-04-01,164.0,microsoft_terminal
2022-04-01,295.0,microsoft_TypeScript
2022-04-01,131.0,microsoft_vcpkg
2022-04-01,1484.0,microsoft_vscode
2022-04-01,93.0,microsoft_vscodejupyter
2022-04-01,33.0,microsoft_wingetpkgs
2022-04-01,185.0,microsoft_WSL
2022-04-01,1267.0,MicrosoftDocs_azuredocs
2022-04-01,195.0,MicrosoftDocs_microsoft365docs
2022-04-01,17.0,MicrosoftDocs_msteamsdocs
2022-04-01,59.0,microsoftgraph_microsoftgraphdocs
2022-04-01,27.0,mlflow_mlflow
2022-04-01,56.0,mozillamobile_fenix
2022-04-01,53.0,mrdoob_three.js
2022-04-01,241.0,mui_materialui
2022-04-01,192.0,mui_muix
2022-04-01,92.0,neovim_neovim
2022-04-01,50.0,newrelic_docswebsite
2022-04-01,72.0,nextcloud_desktop
2022-04-01,200.0,nextcloud_server
2022-04-01,307.0,NixOS_nixpkgs
2022-04-01,54.0,nodejs_node
2022-04-01,32.0,nrfconnect_sdknrf
2022-04-01,215.0,nrwl_nx
2022-04-01,104.0,nuxt_framework
2022-04-01,44.0,o3de_o3de
2022-04-01,46.0,obsproject_obsstudio
2022-04-01,77.0,odoo_odoo
2022-04-01,78.0,openmmlab_mmdetection
2022-04-01,30.0,opentelemetry_opentelemetrycollectorcontrib
2022-04-01,74.0,OpenAPITools_openapigenerator
2022-04-01,105.0,opencv_opencv
2022-04-01,20.0,openhab_openhabaddons
2022-04-01,58.0,openjdk_jdk
