issue_comments.Time,issue_comments,issue_comments.name
2018-01-01,1.0,JuliaRegistries_General
2018-01-01,218.0,Kaiserreich_Kaiserreich4
2018-01-01,142.0,keycloak_keycloak
2018-01-01,26950.0,kubernetes_kubernetes
2018-01-01,697.0,kubernetes_minikube
2018-01-01,3452.0,kubernetes_testinfra
2018-01-01,1694.0,kubernetes_website
2018-01-01,365.0,kubevirt_kubevirt
2018-01-01,1456.0,laravel_framework
2018-01-01,5.0,leanprovercommunity_mathlib
2018-01-01,404.0,macports_macportsports
2018-01-01,2217.0,magento_magento2
2018-01-01,2424.0,MarlinFirmware_Marlin
2018-01-01,560.0,mastodon_mastodon
2018-01-01,1078.0,matplotlib_matplotlib
2018-01-01,183.0,matrixorg_synapse
2018-01-01,792.0,mattermost_mattermostwebapp
2018-01-01,537.0,metabase_metabase
2018-01-01,149.0,MetaMask_ethphishingdetect
2018-01-01,854.0,MetaMask_metamaskextension
2018-01-01,280.0,microsoft_azuredatastudio
2018-01-01,417.0,microsoft_fluentui
2018-01-01,19.0,microsoft_terminal
2018-01-01,2228.0,microsoft_TypeScript
2018-01-01,525.0,microsoft_vcpkg
2018-01-01,5589.0,microsoft_vscode
2018-01-01,840.0,microsoft_WSL
2018-01-01,1060.0,MicrosoftDocs_azuredocs
2018-01-01,62.0,MicrosoftDocs_msteamsdocs
2018-01-01,139.0,microsoftgraph_microsoftgraphdocs
2018-01-01,1204.0,mrdoob_three.js
2018-01-01,1408.0,mui_materialui
2018-01-01,734.0,neovim_neovim
2018-01-01,105.0,nextcloud_desktop
2018-01-01,2037.0,nextcloud_server
2018-01-01,3679.0,NixOS_nixpkgs
2018-01-01,3693.0,nodejs_node
2018-01-01,149.0,nrwl_nx
2018-01-01,137.0,obsproject_obsstudio
2018-01-01,1958.0,odoo_odoo
2018-01-01,694.0,opencv_opencv
2018-01-01,872.0,openhab_openhabaddons
2018-01-01,1065.0,openjournals_jossreviews
2018-01-01,529.0,openshift_openshiftdocs
2018-01-01,80.0,openshift_release
2018-01-01,1701.0,openssl_openssl
2018-01-01,369.0,openwrt_openwrt
2018-01-01,1353.0,oppia_oppia
2018-01-01,1127.0,PaddlePaddle_Paddle
2018-01-01,1833.0,pandasdev_pandas
2018-01-01,194.0,php_phpsrc
2018-01-01,1146.0,pingcap_tidb
2018-01-01,560.0,postmanlabs_postmanappsupport
2018-01-01,1435.0,PowerShell_PowerShell
2018-01-01,371.0,ppy_osu
2018-01-01,271.0,PrestaShop_PrestaShop
2018-01-01,114.0,prusa3d_PrusaSlicer
2018-01-01,1295.0,python_cpython
2018-01-01,1897.0,pytorch_pytorch
2018-01-01,732.0,qbittorrent_qBittorrent
2018-01-01,521.0,qgis_QGIS
2018-01-01,331.0,qmk_qmk_firmware
2018-01-01,931.0,rails_rails
2018-01-01,952.0,rancher_rancher
2018-01-01,735.0,rapid7_metasploitframework
2018-01-01,1011.0,rayproject_ray
2018-01-01,240.0,redis_redis
2018-01-01,41.0,Regalis11_Barotrauma
2018-01-01,427.0,renovatebot_renovate
2018-01-01,608.0,RocketChat_Rocket.Chat
2018-01-01,965.0,RPCS3_rpcs3
2018-01-01,420.0,rstudio_rstudio
2018-01-01,6918.0,rustlang_rust
2018-01-01,1452.0,scikitlearn_scikitlearn
2018-01-01,495.0,scipy_scipy
2018-01-01,30.0,sourcegraph_sourcegraph
2018-01-01,771.0,spack_spack
2018-01-01,885.0,spyderide_spyder
2018-01-01,1211.0,storybookjs_storybook
2018-01-01,222.0,strapi_strapi
2018-01-01,1892.0,symfony_symfony
2018-01-01,1266.0,systemd_systemd
2018-01-01,387.0,tachiyomiorg_tachiyomi
2018-01-01,50.0,tachiyomiorg_tachiyomiextensions
2018-01-01,495.0,TeamNewPipe_NewPipe
2018-01-01,6036.0,tensorflow_tensorflow
2018-01-01,574.0,termux_termuxpackages
2018-01-01,6432.0,tgstation_tgstation
2018-01-01,451.0,uBlockOrigin_uAssets
2018-01-01,1080.0,Ultimaker_Cura
2018-01-01,580.0,vercel_next.js
2018-01-01,1698.0,webcompat_webbugs
2018-01-01,1029.0,woocommerce_woocommerce
2018-01-01,2432.0,WordPress_gutenberg
2018-01-01,809.0,xamarin_xamarinmacios
2018-01-01,805.0,xbmc_xbmc
2018-01-01,235.0,yuzuemu_yuzu
2018-01-01,1604.0,zephyrprojectrtos_zephyr
2018-01-01,15.0,zerotomastery_starthereguidelines
2018-01-01,146.0,ziglang_zig
2018-01-01,1530.0,zulip_zulip
2018-02-01,2669.0,AdguardTeam_AdguardFilters
2018-02-01,3078.0,angular_angular
2018-02-01,1248.0,angular_components
2018-02-01,66.0,ankidroid_AnkiAndroid
2018-02-01,5268.0,ansible_ansible
2018-02-01,705.0,antdesign_antdesign
2018-02-01,379.0,apache_airflow
2018-02-01,401.0,apache_arrow
2018-02-01,1262.0,apache_beam
2018-02-01,4.0,apache_doris
2018-02-01,488.0,apache_flink
2018-02-01,22.0,apache_hudi
2018-02-01,292.0,apache_pulsar
2018-02-01,53.0,apache_shardingsphere
2018-02-01,6238.0,apache_spark
2018-02-01,416.0,apache_superset
2018-02-01,262.0,apache_tvm
2018-02-01,3319.0,apple_swift
2018-02-01,744.0,ArduPilot_ardupilot
2018-02-01,639.0,Automattic_jetpack
2018-02-01,2745.0,Automattic_wpcalypso
2018-02-01,107.0,azerothcore_azerothcorewotlk
2018-02-01,584.0,Azure_azurecli
2018-02-01,722.0,Azure_azurepowershell
2018-02-01,1450.0,Azure_azurerestapispecs
2018-02-01,13.0,Azure_azuresdkforjava
2018-02-01,142.0,Azure_azuresdkfornet
2018-02-01,450.0,Azure_azuresdkforpython
2018-02-01,754.0,bioconda_biocondarecipes
2018-02-01,1472.0,bitcoin_bitcoin
2018-02-01,1136.0,ccxt_ccxt
2018-02-01,1728.0,ceph_ceph
2018-02-01,1200.0,cilium_cilium
2018-02-01,755.0,CleverRaven_CataclysmDDA
2018-02-01,235.0,ClickHouse_ClickHouse
2018-02-01,6389.0,cmssw_cmssw
2018-02-01,4175.0,cockroachdb_cockroach
2018-02-01,1029.0,condaforge_stagedrecipes
2018-02-01,938.0,containers_podman
2018-02-01,31.0,coolsnowwolf_lede
2018-02-01,611.0,cypressio_cypress
2018-02-01,39.0,darktableorg_darktable
2018-02-01,98.0,DataDog_datadogagent
2018-02-01,367.0,dbeaver_dbeaver
2018-02-01,2460.0,DefinitelyTyped_DefinitelyTyped
2018-02-01,91.0,demisto_content
2018-02-01,942.0,desktop_desktop
2018-02-01,132.0,directus_directus
2018-02-01,262.0,docker_docs
2018-02-01,421.0,dotnet_aspnetcore
2018-02-01,442.0,dotnet_AspNetCore.Docs
2018-02-01,471.0,dotnet_docs
2018-02-01,992.0,dotnet_efcore
2018-02-01,2740.0,dotnet_roslyn
2018-02-01,1312.0,elastic_elasticsearch
2018-02-01,1727.0,elastic_kibana
2018-02-01,1116.0,electron_electron
2018-02-01,497.0,elementor_elementor
2018-02-01,797.0,envoyproxy_envoy
2018-02-01,619.0,espressif_espidf
2018-02-01,607.0,expo_expo
2018-02-01,738.0,facebook_react
2018-02-01,2577.0,facebook_reactnative
2018-02-01,679.0,firstcontributions_firstcontributions
2018-02-01,352.0,flathub_flathub
2018-02-01,159.0,flutter_engine
2018-02-01,1935.0,flutter_flutter
2018-02-01,48.0,flutter_plugins
2018-02-01,2356.0,gatsbyjs_gatsby
2018-02-01,1155.0,gentoo_gentoo
2018-02-01,405.0,getsentry_sentry
2018-02-01,500.0,gogitea_gitea
2018-02-01,3045.0,godotengine_godot
2018-02-01,3315.0,golang_go
2018-02-01,863.0,gradle_gradle
2018-02-01,1230.0,grafana_grafana
2018-02-01,135.0,gravitational_teleport
2018-02-01,2595.0,grpc_grpc
2018-02-01,1198.0,hashicorp_terraformprovideraws
2018-02-01,270.0,hashicorp_terraformproviderazurerm
2018-02-01,535.0,hashicorp_vault
2018-02-01,2951.0,homeassistant_core
2018-02-01,335.0,homeassistant_frontend
2018-02-01,213.0,homeassistant_homeassistant.io
2018-02-01,460.0,Homebrew_homebrewcask
2018-02-01,1715.0,Homebrew_homebrewcore
2018-02-01,313.0,influxdata_telegraf
2018-02-01,536.0,IntelRealSense_librealsense
2018-02-01,6543.0,istio_istio
2018-02-01,222.0,JetBrains_swot
2018-02-01,372.0,jitsi_jitsimeet
2018-02-01,181.0,jlord_patchwork
2018-02-01,2259.0,joomla_joomlacms
2018-02-01,1709.0,JuliaLang_julia
2018-02-01,1.0,JuliaRegistries_General
2018-02-01,190.0,Kaiserreich_Kaiserreich4
2018-02-01,212.0,keycloak_keycloak
2018-02-01,26758.0,kubernetes_kubernetes
2018-02-01,598.0,kubernetes_minikube
2018-02-01,3930.0,kubernetes_testinfra
2018-02-01,2712.0,kubernetes_website
2018-02-01,441.0,kubevirt_kubevirt
2018-02-01,1195.0,laravel_framework
2018-02-01,115.0,leanprovercommunity_mathlib
2018-02-01,369.0,macports_macportsports
2018-02-01,1873.0,magento_magento2
2018-02-01,3538.0,MarlinFirmware_Marlin
2018-02-01,419.0,mastodon_mastodon
2018-02-01,1136.0,matplotlib_matplotlib
2018-02-01,213.0,matrixorg_synapse
2018-02-01,459.0,mattermost_mattermostwebapp
2018-02-01,659.0,metabase_metabase
2018-02-01,174.0,MetaMask_ethphishingdetect
2018-02-01,670.0,MetaMask_metamaskextension
2018-02-01,246.0,microsoft_azuredatastudio
2018-02-01,379.0,microsoft_fluentui
2018-02-01,251.0,microsoft_terminal
2018-02-01,2547.0,microsoft_TypeScript
2018-02-01,581.0,microsoft_vcpkg
2018-02-01,7011.0,microsoft_vscode
2018-02-01,834.0,microsoft_WSL
2018-02-01,1508.0,MicrosoftDocs_azuredocs
2018-02-01,4.0,MicrosoftDocs_microsoft365docs
2018-02-01,59.0,MicrosoftDocs_msteamsdocs
2018-02-01,100.0,microsoftgraph_microsoftgraphdocs
2018-02-01,1432.0,mrdoob_three.js
2018-02-01,1027.0,mui_materialui
2018-02-01,709.0,neovim_neovim
2018-02-01,110.0,nextcloud_desktop
2018-02-01,1833.0,nextcloud_server
2018-02-01,8399.0,NixOS_nixpkgs
2018-02-01,4271.0,nodejs_node
2018-02-01,139.0,nrwl_nx
2018-02-01,64.0,obsproject_obsstudio
2018-02-01,2124.0,odoo_odoo
2018-02-01,521.0,opencv_opencv
2018-02-01,471.0,openhab_openhabaddons
2018-02-01,1020.0,openjournals_jossreviews
2018-02-01,815.0,openshift_openshiftdocs
2018-02-01,97.0,openshift_release
2018-02-01,1557.0,openssl_openssl
2018-02-01,346.0,openwrt_openwrt
2018-02-01,1075.0,oppia_oppia
2018-02-01,840.0,PaddlePaddle_Paddle
2018-02-01,2132.0,pandasdev_pandas
2018-02-01,296.0,php_phpsrc
2018-02-01,803.0,pingcap_tidb
2018-02-01,758.0,postmanlabs_postmanappsupport
2018-02-01,904.0,PowerShell_PowerShell
2018-02-01,216.0,ppy_osu
2018-02-01,296.0,PrestaShop_PrestaShop
2018-02-01,253.0,prusa3d_PrusaSlicer
2018-02-01,1379.0,python_cpython
2018-02-01,1648.0,pytorch_pytorch
2018-02-01,745.0,qbittorrent_qBittorrent
2018-02-01,531.0,qgis_QGIS
2018-02-01,274.0,qmk_qmk_firmware
2018-02-01,1291.0,rails_rails
2018-02-01,846.0,rancher_rancher
2018-02-01,714.0,rapid7_metasploitframework
2018-02-01,878.0,rayproject_ray
2018-02-01,189.0,redis_redis
2018-02-01,63.0,Regalis11_Barotrauma
2018-02-01,254.0,renovatebot_renovate
2018-02-01,1154.0,RocketChat_Rocket.Chat
2018-02-01,452.0,RPCS3_rpcs3
2018-02-01,421.0,rstudio_rstudio
2018-02-01,6259.0,rustlang_rust
2018-02-01,1286.0,scikitlearn_scikitlearn
2018-02-01,826.0,scipy_scipy
2018-02-01,20.0,solanalabs_solana
2018-02-01,16.0,sourcegraph_sourcegraph
2018-02-01,488.0,spack_spack
2018-02-01,726.0,spyderide_spyder
2018-02-01,767.0,storybookjs_storybook
2018-02-01,390.0,strapi_strapi
2018-02-01,1804.0,symfony_symfony
2018-02-01,1027.0,systemd_systemd
2018-02-01,196.0,tachiyomiorg_tachiyomi
2018-02-01,159.0,tachiyomiorg_tachiyomiextensions
2018-02-01,493.0,TeamNewPipe_NewPipe
2018-02-01,4070.0,tensorflow_tensorflow
2018-02-01,635.0,termux_termuxpackages
2018-02-01,6597.0,tgstation_tgstation
2018-02-01,365.0,uBlockOrigin_uAssets
2018-02-01,1291.0,Ultimaker_Cura
2018-02-01,898.0,vercel_next.js
2018-02-01,1339.0,webcompat_webbugs
2018-02-01,1271.0,woocommerce_woocommerce
2018-02-01,2097.0,WordPress_gutenberg
2018-02-01,992.0,xamarin_xamarinmacios
2018-02-01,565.0,xbmc_xbmc
2018-02-01,118.0,yuzuemu_yuzu
2018-02-01,1648.0,zephyrprojectrtos_zephyr
2018-02-01,5.0,zerotomastery_starthereguidelines
2018-02-01,215.0,ziglang_zig
2018-02-01,1744.0,zulip_zulip
2018-03-01,2958.0,AdguardTeam_AdguardFilters
2018-03-01,3034.0,angular_angular
2018-03-01,1269.0,angular_components
2018-03-01,63.0,ankidroid_AnkiAndroid
2018-03-01,5873.0,ansible_ansible
2018-03-01,1169.0,antdesign_antdesign
2018-03-01,393.0,apache_airflow
2018-03-01,318.0,apache_arrow
2018-03-01,1102.0,apache_beam
2018-03-01,2.0,apache_doris
2018-03-01,507.0,apache_flink
2018-03-01,103.0,apache_hudi
2018-03-01,381.0,apache_pulsar
2018-03-01,123.0,apache_shardingsphere
2018-03-01,6295.0,apache_spark
2018-03-01,628.0,apache_superset
2018-03-01,395.0,apache_tvm
2018-03-01,4403.0,apple_swift
2018-03-01,1161.0,ArduPilot_ardupilot
2018-03-01,27.0,argoproj_argocd
2018-03-01,754.0,Automattic_jetpack
2018-03-01,3338.0,Automattic_wpcalypso
2018-03-01,83.0,azerothcore_azerothcorewotlk
2018-03-01,714.0,Azure_azurecli
2018-03-01,864.0,Azure_azurepowershell
2018-03-01,1455.0,Azure_azurerestapispecs
2018-03-01,14.0,Azure_azuresdkforjava
2018-03-01,212.0,Azure_azuresdkfornet
2018-03-01,582.0,Azure_azuresdkforpython
2018-03-01,493.0,bioconda_biocondarecipes
2018-03-01,2164.0,bitcoin_bitcoin
2018-03-01,7.0,bitnami_charts
2018-03-01,8.0,brave_bravebrowser
2018-03-01,4.0,brave_bravecore
2018-03-01,953.0,ccxt_ccxt
2018-03-01,1645.0,ceph_ceph
2018-03-01,1917.0,cilium_cilium
2018-03-01,838.0,CleverRaven_CataclysmDDA
2018-03-01,280.0,ClickHouse_ClickHouse
2018-03-01,8315.0,cmssw_cmssw
2018-03-01,4243.0,cockroachdb_cockroach
2018-03-01,851.0,condaforge_stagedrecipes
2018-03-01,886.0,containers_podman
2018-03-01,51.0,coolsnowwolf_lede
2018-03-01,605.0,cypressio_cypress
2018-03-01,26.0,darktableorg_darktable
2018-03-01,200.0,DataDog_datadogagent
2018-03-01,392.0,dbeaver_dbeaver
2018-03-01,1948.0,DefinitelyTyped_DefinitelyTyped
2018-03-01,79.0,demisto_content
2018-03-01,970.0,desktop_desktop
2018-03-01,157.0,directus_directus
2018-03-01,306.0,docker_docs
2018-03-01,565.0,dotnet_aspnetcore
2018-03-01,525.0,dotnet_AspNetCore.Docs
2018-03-01,555.0,dotnet_docs
2018-03-01,1307.0,dotnet_efcore
2018-03-01,3505.0,dotnet_roslyn
2018-03-01,2809.0,elastic_elasticsearch
2018-03-01,2234.0,elastic_kibana
2018-03-01,1311.0,electron_electron
2018-03-01,840.0,elementor_elementor
2018-03-01,1241.0,envoyproxy_envoy
2018-03-01,701.0,espressif_espidf
2018-03-01,639.0,expo_expo
2018-03-01,847.0,facebook_react
2018-03-01,3359.0,facebook_reactnative
2018-03-01,618.0,firstcontributions_firstcontributions
2018-03-01,423.0,flathub_flathub
2018-03-01,306.0,flutter_engine
2018-03-01,4015.0,flutter_flutter
2018-03-01,138.0,flutter_plugins
2018-03-01,2182.0,gatsbyjs_gatsby
2018-03-01,2090.0,gentoo_gentoo
2018-03-01,426.0,getsentry_sentry
2018-03-01,544.0,gogitea_gitea
2018-03-01,2966.0,godotengine_godot
2018-03-01,3344.0,golang_go
2018-03-01,826.0,gradle_gradle
2018-03-01,1362.0,grafana_grafana
2018-03-01,119.0,gravitational_teleport
2018-03-01,2757.0,grpc_grpc
2018-03-01,1315.0,hashicorp_terraformprovideraws
2018-03-01,391.0,hashicorp_terraformproviderazurerm
2018-03-01,523.0,hashicorp_vault
2018-03-01,3774.0,homeassistant_core
2018-03-01,239.0,homeassistant_frontend
2018-03-01,337.0,homeassistant_homeassistant.io
2018-03-01,447.0,Homebrew_homebrewcask
2018-03-01,1816.0,Homebrew_homebrewcore
2018-03-01,476.0,influxdata_telegraf
2018-03-01,602.0,IntelRealSense_librealsense
2018-03-01,7507.0,istio_istio
2018-03-01,187.0,JetBrains_swot
2018-03-01,458.0,jitsi_jitsimeet
2018-03-01,104.0,jlord_patchwork
2018-03-01,1759.0,joomla_joomlacms
2018-03-01,1899.0,JuliaLang_julia
2018-03-01,1.0,JuliaRegistries_General
2018-03-01,108.0,Kaiserreich_Kaiserreich4
2018-03-01,165.0,keycloak_keycloak
2018-03-01,24932.0,kubernetes_kubernetes
2018-03-01,520.0,kubernetes_minikube
2018-03-01,2909.0,kubernetes_testinfra
2018-03-01,2213.0,kubernetes_website
2018-03-01,412.0,kubevirt_kubevirt
2018-03-01,1305.0,laravel_framework
2018-03-01,57.0,leanprovercommunity_mathlib
2018-03-01,745.0,macports_macportsports
2018-03-01,2628.0,magento_magento2
2018-03-01,2722.0,MarlinFirmware_Marlin
2018-03-01,1163.0,mastodon_mastodon
2018-03-01,1354.0,matplotlib_matplotlib
2018-03-01,214.0,matrixorg_synapse
2018-03-01,531.0,mattermost_mattermostwebapp
2018-03-01,580.0,metabase_metabase
2018-03-01,153.0,MetaMask_ethphishingdetect
2018-03-01,1241.0,MetaMask_metamaskextension
2018-03-01,331.0,microsoft_azuredatastudio
2018-03-01,484.0,microsoft_fluentui
2018-03-01,95.0,microsoft_terminal
2018-03-01,2607.0,microsoft_TypeScript
2018-03-01,482.0,microsoft_vcpkg
2018-03-01,8679.0,microsoft_vscode
2018-03-01,901.0,microsoft_WSL
2018-03-01,5183.0,MicrosoftDocs_azuredocs
2018-03-01,1.0,MicrosoftDocs_microsoft365docs
2018-03-01,45.0,MicrosoftDocs_msteamsdocs
2018-03-01,80.0,microsoftgraph_microsoftgraphdocs
2018-03-01,1427.0,mrdoob_three.js
2018-03-01,1158.0,mui_materialui
2018-03-01,701.0,neovim_neovim
2018-03-01,55.0,nextcloud_desktop
2018-03-01,1772.0,nextcloud_server
2018-03-01,10531.0,NixOS_nixpkgs
2018-03-01,4546.0,nodejs_node
2018-03-01,268.0,nrwl_nx
2018-03-01,38.0,obsproject_obsstudio
2018-03-01,1956.0,odoo_odoo
2018-03-01,488.0,opencv_opencv
2018-03-01,740.0,openhab_openhabaddons
2018-03-01,1219.0,openjournals_jossreviews
2018-03-01,1116.0,openshift_openshiftdocs
2018-03-01,192.0,openshift_release
2018-03-01,2076.0,openssl_openssl
2018-03-01,428.0,openwrt_openwrt
2018-03-01,784.0,oppia_oppia
2018-03-01,1372.0,PaddlePaddle_Paddle
2018-03-01,2865.0,pandasdev_pandas
2018-03-01,183.0,php_phpsrc
2018-03-01,1381.0,pingcap_tidb
2018-03-01,795.0,postmanlabs_postmanappsupport
2018-03-01,1156.0,PowerShell_PowerShell
2018-03-01,320.0,ppy_osu
2018-03-01,448.0,PrestaShop_PrestaShop
2018-03-01,217.0,prusa3d_PrusaSlicer
2018-03-01,1122.0,python_cpython
2018-03-01,2507.0,pytorch_pytorch
2018-03-01,692.0,qbittorrent_qBittorrent
2018-03-01,687.0,qgis_QGIS
2018-03-01,699.0,qmk_qmk_firmware
2018-03-01,1068.0,rails_rails
2018-03-01,1460.0,rancher_rancher
2018-03-01,568.0,rapid7_metasploitframework
2018-03-01,956.0,rayproject_ray
2018-03-01,266.0,redis_redis
2018-03-01,65.0,Regalis11_Barotrauma
2018-03-01,594.0,renovatebot_renovate
2018-03-01,1783.0,RocketChat_Rocket.Chat
2018-03-01,835.0,RPCS3_rpcs3
2018-03-01,585.0,rstudio_rstudio
2018-03-01,8288.0,rustlang_rust
2018-03-01,1111.0,scikitlearn_scikitlearn
2018-03-01,740.0,scipy_scipy
2018-03-01,93.0,solanalabs_solana
2018-03-01,21.0,sourcegraph_sourcegraph
2018-03-01,888.0,spack_spack
2018-03-01,928.0,spyderide_spyder
2018-03-01,898.0,storybookjs_storybook
2018-03-01,429.0,strapi_strapi
2018-03-01,2045.0,symfony_symfony
2018-03-01,1220.0,systemd_systemd
2018-03-01,109.0,tachiyomiorg_tachiyomi
2018-03-01,113.0,tachiyomiorg_tachiyomiextensions
2018-03-01,417.0,TeamNewPipe_NewPipe
2018-03-01,4476.0,tensorflow_tensorflow
2018-03-01,454.0,termux_termuxpackages
2018-03-01,5308.0,tgstation_tgstation
2018-03-01,530.0,uBlockOrigin_uAssets
2018-03-01,1376.0,Ultimaker_Cura
2018-03-01,825.0,vercel_next.js
2018-03-01,1561.0,webcompat_webbugs
2018-03-01,948.0,woocommerce_woocommerce
2018-03-01,2275.0,WordPress_gutenberg
2018-03-01,897.0,xamarin_xamarinmacios
2018-03-01,531.0,xbmc_xbmc
2018-03-01,157.0,yuzuemu_yuzu
2018-03-01,1613.0,zephyrprojectrtos_zephyr
2018-03-01,13.0,zerotomastery_starthereguidelines
2018-03-01,184.0,ziglang_zig
2018-03-01,2038.0,zulip_zulip
2018-04-01,2432.0,AdguardTeam_AdguardFilters
2018-04-01,2218.0,angular_angular
2018-04-01,989.0,angular_components
2018-04-01,45.0,ankidroid_AnkiAndroid
2018-04-01,5266.0,ansible_ansible
2018-04-01,1173.0,antdesign_antdesign
2018-04-01,537.0,apache_airflow
2018-04-01,354.0,apache_arrow
2018-04-01,1222.0,apache_beam
2018-04-01,1.0,apache_doris
2018-04-01,335.0,apache_flink
2018-04-01,61.0,apache_hudi
2018-04-01,465.0,apache_pulsar
2018-04-01,135.0,apache_shardingsphere
2018-04-01,6858.0,apache_spark
2018-04-01,988.0,apache_superset
2018-04-01,120.0,apache_tvm
2018-04-01,2477.0,apple_swift
2018-04-01,695.0,ArduPilot_ardupilot
2018-04-01,75.0,argoproj_argocd
2018-04-01,500.0,Automattic_jetpack
2018-04-01,2140.0,Automattic_wpcalypso
2018-04-01,52.0,azerothcore_azerothcorewotlk
2018-04-01,733.0,Azure_azurecli
2018-04-01,615.0,Azure_azurepowershell
2018-04-01,1402.0,Azure_azurerestapispecs
2018-04-01,10.0,Azure_azuresdkforjava
2018-04-01,189.0,Azure_azuresdkfornet
2018-04-01,339.0,Azure_azuresdkforpython
2018-04-01,455.0,bioconda_biocondarecipes
2018-04-01,1906.0,bitcoin_bitcoin
2018-04-01,22.0,bitnami_charts
2018-04-01,41.0,brave_bravebrowser
2018-04-01,43.0,brave_bravecore
2018-04-01,859.0,ccxt_ccxt
2018-04-01,1970.0,ceph_ceph
2018-04-01,2036.0,cilium_cilium
2018-04-01,669.0,CleverRaven_CataclysmDDA
2018-04-01,318.0,ClickHouse_ClickHouse
2018-04-01,5076.0,cmssw_cmssw
2018-04-01,3781.0,cockroachdb_cockroach
2018-04-01,939.0,condaforge_stagedrecipes
2018-04-01,971.0,containers_podman
2018-04-01,65.0,coolsnowwolf_lede
2018-04-01,547.0,cypressio_cypress
2018-04-01,27.0,darktableorg_darktable
2018-04-01,98.0,DataDog_datadogagent
2018-04-01,394.0,dbeaver_dbeaver
2018-04-01,1623.0,DefinitelyTyped_DefinitelyTyped
2018-04-01,51.0,demisto_content
2018-04-01,575.0,desktop_desktop
2018-04-01,41.0,directus_directus
2018-04-01,239.0,docker_docs
2018-04-01,463.0,dotnet_aspnetcore
2018-04-01,480.0,dotnet_AspNetCore.Docs
2018-04-01,318.0,dotnet_docs
2018-04-01,1155.0,dotnet_efcore
2018-04-01,2627.0,dotnet_roslyn
2018-04-01,1768.0,elastic_elasticsearch
2018-04-01,2010.0,elastic_kibana
2018-04-01,861.0,electron_electron
2018-04-01,813.0,elementor_elementor
2018-04-01,824.0,envoyproxy_envoy
2018-04-01,502.0,espressif_espidf
2018-04-01,655.0,expo_expo
2018-04-01,919.0,facebook_react
2018-04-01,2613.0,facebook_reactnative
2018-04-01,538.0,firstcontributions_firstcontributions
2018-04-01,320.0,flathub_flathub
2018-04-01,312.0,flutter_engine
2018-04-01,3156.0,flutter_flutter
2018-04-01,115.0,flutter_plugins
2018-04-01,1930.0,gatsbyjs_gatsby
2018-04-01,1653.0,gentoo_gentoo
2018-04-01,358.0,getsentry_sentry
2018-04-01,1.0,gitpodio_gitpod
2018-04-01,348.0,gogitea_gitea
2018-04-01,3366.0,godotengine_godot
2018-04-01,3503.0,golang_go
2018-04-01,791.0,gradle_gradle
2018-04-01,1094.0,grafana_grafana
2018-04-01,97.0,gravitational_teleport
2018-04-01,2174.0,grpc_grpc
2018-04-01,1195.0,hashicorp_terraformprovideraws
2018-04-01,435.0,hashicorp_terraformproviderazurerm
2018-04-01,368.0,hashicorp_vault
2018-04-01,2224.0,homeassistant_core
2018-04-01,294.0,homeassistant_frontend
2018-04-01,167.0,homeassistant_homeassistant.io
2018-04-01,563.0,Homebrew_homebrewcask
2018-04-01,1688.0,Homebrew_homebrewcore
2018-04-01,459.0,influxdata_telegraf
2018-04-01,583.0,IntelRealSense_librealsense
2018-04-01,6647.0,istio_istio
2018-04-01,236.0,JetBrains_swot
2018-04-01,584.0,jitsi_jitsimeet
2018-04-01,69.0,jlord_patchwork
2018-04-01,2104.0,joomla_joomlacms
2018-04-01,976.0,JuliaLang_julia
2018-04-01,573.0,Kaiserreich_Kaiserreich4
2018-04-01,148.0,keycloak_keycloak
2018-04-01,16.0,Koenkk_zigbee2mqtt
2018-04-01,20813.0,kubernetes_kubernetes
2018-04-01,527.0,kubernetes_minikube
2018-04-01,2767.0,kubernetes_testinfra
2018-04-01,1631.0,kubernetes_website
2018-04-01,431.0,kubevirt_kubevirt
2018-04-01,894.0,laravel_framework
2018-04-01,77.0,leanprovercommunity_mathlib
2018-04-01,844.0,macports_macportsports
2018-04-01,1424.0,magento_magento2
2018-04-01,2103.0,MarlinFirmware_Marlin
2018-04-01,1231.0,mastodon_mastodon
2018-04-01,1099.0,matplotlib_matplotlib
2018-04-01,323.0,matrixorg_synapse
2018-04-01,347.0,mattermost_mattermostwebapp
2018-04-01,630.0,metabase_metabase
2018-04-01,104.0,MetaMask_ethphishingdetect
2018-04-01,972.0,MetaMask_metamaskextension
2018-04-01,302.0,microsoft_azuredatastudio
2018-04-01,736.0,microsoft_fluentui
2018-04-01,81.0,microsoft_terminal
2018-04-01,2403.0,microsoft_TypeScript
2018-04-01,306.0,microsoft_vcpkg
2018-04-01,6647.0,microsoft_vscode
2018-04-01,561.0,microsoft_WSL
2018-04-01,4704.0,MicrosoftDocs_azuredocs
2018-04-01,2.0,MicrosoftDocs_microsoft365docs
2018-04-01,29.0,MicrosoftDocs_msteamsdocs
2018-04-01,80.0,microsoftgraph_microsoftgraphdocs
2018-04-01,1.0,mozillamobile_fenix
2018-04-01,985.0,mrdoob_three.js
2018-04-01,1049.0,mui_materialui
2018-04-01,598.0,neovim_neovim
2018-04-01,201.0,nextcloud_desktop
2018-04-01,1155.0,nextcloud_server
2018-04-01,7044.0,NixOS_nixpkgs
2018-04-01,5607.0,nodejs_node
2018-04-01,185.0,nrwl_nx
2018-04-01,149.0,obsproject_obsstudio
2018-04-01,1830.0,odoo_odoo
2018-04-01,539.0,opencv_opencv
2018-04-01,557.0,openhab_openhabaddons
