participants.Time,participants.name,participants
2022-03-01,oppia_oppia,107.0
2022-03-01,PaddlePaddle_Paddle,399.0
2022-03-01,PaddlePaddle_PaddleOCR,227.0
2022-03-01,pandasdev_pandas,313.0
2022-03-01,php_phpsrc,137.0
2022-03-01,pingcap_tidb,176.0
2022-03-01,PixelExperience_androidissues,142.0
2022-03-01,postmanlabs_postmanappsupport,374.0
2022-03-01,PowerShell_PowerShell,171.0
2022-03-01,ppy_osu,129.0
2022-03-01,PrestaShop_PrestaShop,214.0
2022-03-01,prisma_prisma,482.0
2022-03-01,projectchip_connectedhomeip,178.0
2022-03-01,prusa3d_PrusaSlicer,201.0
2022-03-01,python_cpython,226.0
2022-03-01,pytorch_pytorch,758.0
2022-03-01,qbittorrent_qBittorrent,301.0
2022-03-01,qgis_QGIS,295.0
2022-03-01,qmk_qmk_firmware,242.0
2022-03-01,quarkusio_quarkus,309.0
2022-03-01,rails_rails,303.0
2022-03-01,rancher_rancher,343.0
2022-03-01,rapid7_metasploitframework,94.0
2022-03-01,rayproject_ray,273.0
2022-03-01,raycast_extensions,206.0
2022-03-01,redis_redis,120.0
2022-03-01,Regalis11_Barotrauma,86.0
2022-03-01,remixrun_remix,300.0
2022-03-01,renovatebot_renovate,162.0
2022-03-01,RocketChat_Rocket.Chat,303.0
2022-03-01,RPCS3_rpcs3,122.0
2022-03-01,rstudio_rstudio,163.0
2022-03-01,rufflers_ruffle,103.0
2022-03-01,rustlang_rust,688.0
2022-03-01,scikitlearn_scikitlearn,211.0
2022-03-01,scipy_scipy,150.0
2022-03-01,sectionengineeringeducation_engineeringeducation,364.0
2022-03-01,SerenityOS_serenity,170.0
2022-03-01,ShadowMario_FNFPsychEngine,322.0
2022-03-01,SkyratSS13_Skyrattg,101.0
2022-03-01,solanalabs_solana,177.0
2022-03-01,solanalabs_tokenlist,1290.0
2022-03-01,sourcegraph_sourcegraph,148.0
2022-03-01,spack_spack,252.0
2022-03-01,spyderide_spyder,175.0
2022-03-01,storybookjs_storybook,377.0
2022-03-01,strapi_strapi,370.0
2022-03-01,sveltejs_kit,282.0
2022-03-01,symfony_symfony,300.0
2022-03-01,systemd_systemd,233.0
2022-03-01,tachiyomiorg_tachiyomi,133.0
2022-03-01,tachiyomiorg_tachiyomiextensions,269.0
2022-03-01,tailscale_tailscale,190.0
2022-03-01,taosdata_TDengine,99.0
2022-03-01,taozhiyu_TyProAction,11.0
2022-03-01,TeamNewPipe_NewPipe,238.0
2022-03-01,tensorflow_tensorflow,610.0
2022-03-01,termux_termuxpackages,158.0
2022-03-01,tgstation_tgstation,329.0
2022-03-01,TPLab_tokens,421.0
2022-03-01,trinodb_trino,163.0
2022-03-01,trustwallet_assets,399.0
2022-03-01,typechallenges_typechallenges,234.0
2022-03-01,uBlockOrigin_uAssets,342.0
2022-03-01,Ultimaker_Cura,183.0
2022-03-01,ultralytics_yolov5,393.0
2022-03-01,unifyai_ivy,141.0
2022-03-01,ValveSoftware_Proton,533.0
2022-03-01,vectordotdev_vector,122.0
2022-03-01,vercel_next.js,574.0
2022-03-01,vitejs_vite,389.0
2022-03-01,voidlinux_voidpackages,209.0
2022-03-01,webcompat_webbugs,166.0
2022-03-01,woocommerce_woocommerce,284.0
2022-03-01,WordPress_gutenberg,438.0
2022-03-01,xamarin_xamarinmacios,84.0
2022-03-01,xbmc_xbmc,132.0
2022-03-01,ytdlp_ytdlp,374.0
2022-03-01,yuzuemu_yuzu,160.0
2022-03-01,zephyrprojectrtos_zephyr,455.0
2022-03-01,zerotomastery_starthereguidelines,213.0
2022-03-01,ziglang_zig,161.0
2022-03-01,zulip_zulip,144.0
2022-04-01,AdguardTeam_AdguardFilters,177.0
2022-04-01,airbytehq_airbyte,262.0
2022-04-01,alibaba_nacos,183.0
2022-04-01,angular_angular,258.0
2022-04-01,angular_components,138.0
2022-04-01,ankidroid_AnkiAndroid,93.0
2022-04-01,ansible_ansible,181.0
2022-04-01,antdesign_antdesign,469.0
2022-04-01,apache_airflow,291.0
2022-04-01,apache_apisix,124.0
2022-04-01,apache_arrow,104.0
2022-04-01,apache_beam,110.0
2022-04-01,apache_dolphinscheduler,115.0
2022-04-01,apache_doris,126.0
2022-04-01,apache_flink,146.0
2022-04-01,apache_hudi,137.0
2022-04-01,apache_iceberg,133.0
2022-04-01,apache_pulsar,152.0
2022-04-01,apache_shardingsphere,132.0
2022-04-01,apache_spark,143.0
2022-04-01,apache_superset,277.0
2022-04-01,apache_tvm,133.0
2022-04-01,apple_swift,152.0
2022-04-01,appsmithorg_appsmith,173.0
2022-04-01,archwaynetwork_testnets,9724.0
2022-04-01,ArduPilot_ardupilot,95.0
2022-04-01,argoproj_argocd,303.0
2022-04-01,Automattic_jetpack,150.0
2022-04-01,Automattic_wpcalypso,318.0
2022-04-01,aws_awscdk,437.0
2022-04-01,awsamplify_amplifycli,221.0
2022-04-01,azerothcore_azerothcorewotlk,87.0
2022-04-01,Azure_azurecli,406.0
2022-04-01,Azure_azurepowershell,202.0
2022-04-01,Azure_azurerestapispecs,358.0
2022-04-01,Azure_azuresdkforjava,170.0
2022-04-01,Azure_azuresdkforjs,137.0
2022-04-01,Azure_azuresdkfornet,310.0
2022-04-01,Azure_azuresdkforpython,167.0
2022-04-01,backstage_backstage,215.0
2022-04-01,bevyengine_bevy,184.0
2022-04-01,bioconda_biocondarecipes,173.0
2022-04-01,bitcoin_bitcoin,186.0
2022-04-01,bitnami_charts,274.0
2022-04-01,brave_bravebrowser,410.0
2022-04-01,brave_bravecore,75.0
2022-04-01,ccxt_ccxt,132.0
2022-04-01,ceph_ceph,190.0
2022-04-01,ChiaNetwork_chiablockchain,183.0
2022-04-01,cilium_cilium,167.0
2022-04-01,CleverRaven_CataclysmDDA,253.0
2022-04-01,ClickHouse_ClickHouse,386.0
2022-04-01,cloudflare_cloudflaredocs,124.0
2022-04-01,cmssw_cmssw,146.0
2022-04-01,cockroachdb_cockroach,182.0
2022-04-01,conanio_conancenterindex,196.0
2022-04-01,condaforge_stagedrecipes,268.0
2022-04-01,containers_podman,231.0
2022-04-01,coolsnowwolf_lede,224.0
2022-04-01,cypressio_cypress,418.0
2022-04-01,darktableorg_darktable,130.0
2022-04-01,DataDog_datadogagent,124.0
2022-04-01,dbeaver_dbeaver,240.0
2022-04-01,DefinitelyTyped_DefinitelyTyped,497.0
2022-04-01,demisto_content,130.0
2022-04-01,denoland_deno,179.0
2022-04-01,departmentofveteransaffairs_va.govteam,301.0
2022-04-01,desktop_desktop,358.0
2022-04-01,directus_directus,169.0
2022-04-01,docker_docs,129.0
2022-04-01,dotnet_aspnetcore,421.0
2022-04-01,dotnet_AspNetCore.Docs,154.0
2022-04-01,dotnet_docs,218.0
2022-04-01,dotnet_efcore,207.0
2022-04-01,dotnet_maui,430.0
2022-04-01,dotnet_roslyn,219.0
2022-04-01,dotnet_runtime,686.0
2022-04-01,elastic_elasticsearch,259.0
2022-04-01,elastic_kibana,434.0
2022-04-01,electron_electron,375.0
2022-04-01,elementfi_elfcouncilfrontend,7134.0
2022-04-01,elementplus_elementplus,352.0
2022-04-01,elementor_elementor,324.0
2022-04-01,envoyproxy_envoy,237.0
2022-04-01,espressif_espidf,312.0
2022-04-01,ethereum_ethereumorgwebsite,106.0
2022-04-01,Expensify_App,162.0
2022-04-01,expo_expo,357.0
2022-04-01,facebook_react,308.0
2022-04-01,facebook_reactnative,489.0
2022-04-01,filecoinproject_filecoinpluslargedatasets,62.0
2022-04-01,filescommunity_Files,166.0
2022-04-01,firebase_firebaseandroidsdk,99.0
2022-04-01,firebase_flutterfire,228.0
2022-04-01,firstcontributions_firstcontributions,586.0
2022-04-01,flathub_flathub,126.0
2022-04-01,flutter_engine,97.0
2022-04-01,flutter_flutter,1479.0
2022-04-01,flutter_plugins,83.0
2022-04-01,flybywiresim_a32nx,128.0
2022-04-01,freddier_hyperblog,315.0
2022-04-01,gatsbyjs_gatsby,192.0
2022-04-01,gentoo_gentoo,177.0
2022-04-01,getsentry_sentry,149.0
2022-04-01,github_codeql,104.0
2022-04-01,github_docs,348.0
2022-04-01,gitpodio_gitpod,166.0
2022-04-01,gogitea_gitea,213.0
2022-04-01,godotengine_godot,610.0
2022-04-01,golang_go,643.0
2022-04-01,google_itcertautomationpractice,481.0
2022-04-01,googletest_signclav2proberepo,4.0
2022-04-01,GoogleChrome_developer.chrome.com,116.0
2022-04-01,gradle_gradle,266.0
2022-04-01,grafana_grafana,593.0
2022-04-01,grafana_loki,231.0
2022-04-01,gravitational_teleport,157.0
2022-04-01,grpc_grpc,187.0
2022-04-01,hashicorp_terraformprovideraws,496.0
2022-04-01,hashicorp_terraformproviderazurerm,434.0
2022-04-01,hashicorp_vault,164.0
2022-04-01,helium_denylist,484.0
2022-04-01,helixeditor_helix,276.0
2022-04-01,homeassistant_core,1949.0
2022-04-01,homeassistant_frontend,237.0
2022-04-01,homeassistant_homeassistant.io,311.0
2022-04-01,Homebrew_homebrewcask,391.0
2022-04-01,Homebrew_homebrewcore,342.0
2022-04-01,huggingface_transformers,436.0
2022-04-01,idsb3t1_KEEPpipelinetestsresources,2.0
2022-04-01,influxdata_telegraf,149.0
2022-04-01,IntelRealSense_librealsense,130.0
2022-04-01,istio_istio,273.0
2022-04-01,JacksonKearl_testissues,4.0
2022-04-01,JetBrains_swot,192.0
2022-04-01,jitsi_jitsimeet,153.0
2022-04-01,jlord_patchwork,242.0
2022-04-01,joomla_joomlacms,167.0
2022-04-01,JuliaLang_julia,207.0
2022-04-01,JuliaRegistries_General,94.0
2022-04-01,Kaiserreich_Kaiserreich4,84.0
2022-04-01,keycloak_keycloak,299.0
2022-04-01,Koenkk_zigbee2mqtt,558.0
2022-04-01,kubernetes_kubernetes,645.0
2022-04-01,kubernetes_minikube,198.0
2022-04-01,kubernetes_testinfra,152.0
2022-04-01,kubernetes_website,349.0
2022-04-01,kubevirt_kubevirt,92.0
2022-04-01,laravel_framework,307.0
2022-04-01,leanprovercommunity_mathlib,87.0
2022-04-01,LeetCodeFeedback_LeetCodeFeedback,275.0
2022-04-01,lensapp_lens,81.0
2022-04-01,LightningAI_lightning,205.0
2022-04-01,llvm_llvmproject,565.0
2022-04-01,logseq_logseq,278.0
2022-04-01,macports_macportsports,106.0
2022-04-01,magento_magento2,288.0
2022-04-01,MarlinFirmware_Marlin,172.0
2022-04-01,mastodon_mastodon,191.0
2022-04-01,matplotlib_matplotlib,140.0
2022-04-01,matrixorg_synapse,121.0
2022-04-01,mattermost_mattermostwebapp,82.0
2022-04-01,mdn_content,416.0
2022-04-01,mdn_translatedcontent,191.0
2022-04-01,metabase_metabase,135.0
2022-04-01,MetaMask_ethphishingdetect,168.0
2022-04-01,MetaMask_metamaskextension,181.0
2022-04-01,metersphere_metersphere,119.0
2022-04-01,microsoft_azuredatastudio,140.0
2022-04-01,microsoft_fluentui,152.0
2022-04-01,microsoft_onnxruntime,263.0
2022-04-01,microsoft_playwright,392.0
2022-04-01,microsoft_PowerToys,710.0
2022-04-01,microsoft_terminal,292.0
2022-04-01,microsoft_TypeScript,547.0
2022-04-01,microsoft_vcpkg,369.0
2022-04-01,microsoft_vscode,2181.0
2022-04-01,microsoft_vscodejupyter,139.0
2022-04-01,microsoft_wingetpkgs,204.0
2022-04-01,microsoft_WSL,497.0
2022-04-01,MicrosoftDocs_azuredocs,1524.0
2022-04-01,MicrosoftDocs_microsoft365docs,220.0
2022-04-01,MicrosoftDocs_msteamsdocs,84.0
2022-04-01,microsoftgraph_microsoftgraphdocs,252.0
2022-04-01,mlflow_mlflow,157.0
2022-04-01,mozillamobile_fenix,241.0
2022-04-01,mrdoob_three.js,128.0
2022-04-01,mui_materialui,418.0
2022-04-01,mui_muix,245.0
2022-04-01,neovim_neovim,286.0
2022-04-01,newrelic_docswebsite,164.0
2022-04-01,nextcloud_desktop,175.0
2022-04-01,nextcloud_server,334.0
2022-04-01,NixOS_nixpkgs,1237.0
2022-04-01,nodejs_node,309.0
2022-04-01,nrfconnect_sdknrf,121.0
2022-04-01,nrwl_nx,372.0
2022-04-01,nuxt_framework,372.0
2022-04-01,o3de_o3de,146.0
2022-04-01,obsproject_obsstudio,174.0
2022-04-01,odoo_odoo,423.0
2022-04-01,openmmlab_mmdetection,259.0
2022-04-01,opentelemetry_opentelemetrycollectorcontrib,143.0
2022-04-01,OpenAPITools_openapigenerator,249.0
2022-04-01,opencv_opencv,157.0
2022-04-01,openhab_openhabaddons,113.0
2022-04-01,openjdk_jdk,221.0
2022-04-01,openjournals_jossreviews,401.0
2022-04-01,openshift_openshiftdocs,354.0
2022-04-01,openshift_release,350.0
2022-04-01,openssl_openssl,168.0
2022-04-01,openvinotoolkit_openvino,187.0
2022-04-01,openwrt_openwrt,300.0
2022-04-01,oppia_oppia,92.0
2022-04-01,PaddlePaddle_Paddle,552.0
2022-04-01,PaddlePaddle_PaddleOCR,225.0
2022-04-01,pandasdev_pandas,275.0
2022-04-01,php_phpsrc,163.0
2022-04-01,pingcap_tidb,168.0
2022-04-01,PixelExperience_androidissues,213.0
2022-04-01,postmanlabs_postmanappsupport,264.0
2022-04-01,PowerShell_PowerShell,176.0
2022-04-01,ppy_osu,153.0
2022-04-01,PrestaShop_PrestaShop,203.0
2022-04-01,prisma_prisma,422.0
2022-04-01,projectchip_connectedhomeip,163.0
2022-04-01,prusa3d_PrusaSlicer,204.0
2022-04-01,python_cpython,442.0
2022-04-01,pytorch_pytorch,735.0
2022-04-01,qbittorrent_qBittorrent,257.0
2022-04-01,qgis_QGIS,216.0
2022-04-01,qmk_qmk_firmware,213.0
2022-04-01,quarkusio_quarkus,326.0
2022-04-01,rails_rails,244.0
2022-04-01,rancher_rancher,391.0
2022-04-01,rapid7_metasploitframework,97.0
2022-04-01,rayproject_ray,297.0
2022-04-01,raycast_extensions,229.0
2022-04-01,redis_redis,113.0
2022-04-01,Regalis11_Barotrauma,150.0
2022-04-01,remixrun_remix,279.0
2022-04-01,renovatebot_renovate,154.0
2022-04-01,RocketChat_Rocket.Chat,235.0
2022-04-01,RPCS3_rpcs3,174.0
2022-04-01,rstudio_rstudio,175.0
2022-04-01,rufflers_ruffle,141.0
2022-04-01,rustlang_rust,694.0
2022-04-01,scikitlearn_scikitlearn,144.0
2022-04-01,scipy_scipy,168.0
2022-04-01,sectionengineeringeducation_engineeringeducation,250.0
2022-04-01,SerenityOS_serenity,151.0
2022-04-01,ShadowMario_FNFPsychEngine,431.0
2022-04-01,SkyratSS13_Skyrattg,122.0
2022-04-01,solanalabs_solana,220.0
2022-04-01,solanalabs_tokenlist,1197.0
2022-04-01,sourcegraph_sourcegraph,155.0
2022-04-01,spack_spack,247.0
2022-04-01,spyderide_spyder,206.0
2022-04-01,storybookjs_storybook,389.0
2022-04-01,strapi_strapi,299.0
2022-04-01,sveltejs_kit,276.0
2022-04-01,symfony_symfony,249.0
2022-04-01,systemd_systemd,213.0
2022-04-01,tachiyomiorg_tachiyomi,161.0
2022-04-01,tachiyomiorg_tachiyomiextensions,286.0
2022-04-01,tailscale_tailscale,153.0
2022-04-01,taosdata_TDengine,99.0
2022-04-01,taozhiyu_TyProAction,698.0
2022-04-01,TeamNewPipe_NewPipe,317.0
2022-04-01,tensorflow_tensorflow,512.0
2022-04-01,termux_termuxpackages,220.0
2022-04-01,tgstation_tgstation,338.0
2022-04-01,TPLab_tokens,340.0
2022-04-01,trinodb_trino,166.0
2022-04-01,trustwallet_assets,375.0
2022-04-01,typechallenges_typechallenges,274.0
2022-04-01,uBlockOrigin_uAssets,350.0
2022-04-01,Ultimaker_Cura,292.0
2022-04-01,ultralytics_yolov5,423.0
2022-04-01,unifyai_ivy,66.0
2022-04-01,ValveSoftware_Proton,427.0
2022-04-01,vectordotdev_vector,104.0
2022-04-01,vercel_next.js,634.0
2022-04-01,vitejs_vite,440.0
2022-04-01,voidlinux_voidpackages,229.0
2022-04-01,webcompat_webbugs,164.0
2022-04-01,woocommerce_woocommerce,237.0
2022-04-01,WordPress_gutenberg,386.0
2022-04-01,xamarin_xamarinmacios,93.0
2022-04-01,xbmc_xbmc,114.0
2022-04-01,ytdlp_ytdlp,352.0
2022-04-01,yuzuemu_yuzu,168.0
2022-04-01,zephyrprojectrtos_zephyr,389.0
2022-04-01,zerotomastery_starthereguidelines,227.0
2022-04-01,ziglang_zig,148.0
2022-04-01,zulip_zulip,170.0
2022-05-01,AdguardTeam_AdguardFilters,152.0
2022-05-01,airbytehq_airbyte,287.0
2022-05-01,alibaba_nacos,207.0
2022-05-01,angular_angular,250.0
2022-05-01,angular_components,115.0
2022-05-01,ankidroid_AnkiAndroid,74.0
2022-05-01,ansible_ansible,165.0
2022-05-01,antdesign_antdesign,398.0
2022-05-01,apache_airflow,347.0
2022-05-01,apache_apisix,123.0
2022-05-01,apache_arrow,121.0
2022-05-01,apache_beam,106.0
2022-05-01,apache_dolphinscheduler,129.0
2022-05-01,apache_doris,131.0
2022-05-01,apache_flink,132.0
2022-05-01,apache_hudi,161.0
2022-05-01,apache_iceberg,132.0
2022-05-01,apache_pulsar,173.0
2022-05-01,apache_shardingsphere,150.0
2022-05-01,apache_spark,138.0
2022-05-01,apache_superset,217.0
2022-05-01,apache_tvm,145.0
2022-05-01,apple_swift,191.0
2022-05-01,appsmithorg_appsmith,171.0
2022-05-01,archwaynetwork_testnets,11.0
2022-05-01,ArduPilot_ardupilot,99.0
2022-05-01,argoproj_argocd,301.0
2022-05-01,Automattic_jetpack,167.0
2022-05-01,Automattic_wpcalypso,323.0
2022-05-01,aws_awscdk,447.0
2022-05-01,awsamplify_amplifycli,194.0
2022-05-01,azerothcore_azerothcorewotlk,85.0
2022-05-01,Azure_azurecli,476.0
2022-05-01,Azure_azurepowershell,185.0
2022-05-01,Azure_azurerestapispecs,336.0
2022-05-01,Azure_azuresdkforjava,174.0
2022-05-01,Azure_azuresdkforjs,126.0
2022-05-01,Azure_azuresdkfornet,313.0
2022-05-01,Azure_azuresdkforpython,165.0
2022-05-01,backstage_backstage,256.0
2022-05-01,bevyengine_bevy,161.0
2022-05-01,bioconda_biocondarecipes,209.0
2022-05-01,bitcoin_bitcoin,168.0
2022-05-01,bitnami_charts,311.0
2022-05-01,brave_bravebrowser,381.0
2022-05-01,brave_bravecore,74.0
2022-05-01,ccxt_ccxt,139.0
2022-05-01,ceph_ceph,170.0
2022-05-01,ChiaNetwork_chiablockchain,136.0
2022-05-01,cilium_cilium,163.0
2022-05-01,CleverRaven_CataclysmDDA,221.0
2022-05-01,ClickHouse_ClickHouse,335.0
2022-05-01,cloudflare_cloudflaredocs,157.0
2022-05-01,cmssw_cmssw,171.0
2022-05-01,cockroachdb_cockroach,179.0
2022-05-01,conanio_conancenterindex,185.0
2022-05-01,condaforge_stagedrecipes,228.0
2022-05-01,containers_podman,270.0
2022-05-01,coolsnowwolf_lede,217.0
2022-05-01,cypressio_cypress,371.0
2022-05-01,darktableorg_darktable,127.0
2022-05-01,DataDog_datadogagent,141.0
2022-05-01,dbeaver_dbeaver,236.0
2022-05-01,DefinitelyTyped_DefinitelyTyped,449.0
2022-05-01,demisto_content,136.0
2022-05-01,denoland_deno,183.0
2022-05-01,departmentofveteransaffairs_va.govteam,283.0
2022-05-01,desktop_desktop,229.0
2022-05-01,directus_directus,183.0
2022-05-01,docker_docs,141.0
2022-05-01,dotnet_aspnetcore,431.0
2022-05-01,dotnet_AspNetCore.Docs,117.0
2022-05-01,dotnet_docs,241.0
2022-05-01,dotnet_efcore,197.0
2022-05-01,dotnet_maui,479.0
2022-05-01,dotnet_roslyn,201.0
2022-05-01,dotnet_runtime,665.0
2022-05-01,education_GitHubGraduation2022,6167.0
2022-05-01,elastic_elasticsearch,267.0
2022-05-01,elastic_kibana,449.0
2022-05-01,electron_electron,321.0
2022-05-01,elementfi_elfcouncilfrontend,11.0
2022-05-01,elementplus_elementplus,344.0
2022-05-01,elementor_elementor,302.0
2022-05-01,envoyproxy_envoy,225.0
2022-05-01,espressif_espidf,336.0
2022-05-01,ethereum_ethereumorgwebsite,153.0
2022-05-01,Expensify_App,148.0
2022-05-01,expo_expo,562.0
2022-05-01,facebook_react,277.0
2022-05-01,facebook_reactnative,523.0
2022-05-01,filecoinproject_filecoinpluslargedatasets,116.0
2022-05-01,filescommunity_Files,157.0
2022-05-01,firebase_firebaseandroidsdk,93.0
2022-05-01,firebase_flutterfire,225.0
2022-05-01,firstcontributions_firstcontributions,747.0
2022-05-01,flathub_flathub,117.0
2022-05-01,flutter_engine,104.0
2022-05-01,flutter_flutter,1767.0
2022-05-01,flutter_plugins,70.0
2022-05-01,flybywiresim_a32nx,90.0
2022-05-01,freddier_hyperblog,265.0
2022-05-01,gatsbyjs_gatsby,199.0
2022-05-01,gentoo_gentoo,184.0
2022-05-01,getsentry_sentry,166.0
2022-05-01,github_codeql,116.0
2022-05-01,github_docs,300.0
2022-05-01,gitpodio_gitpod,184.0
2022-05-01,gogitea_gitea,217.0
2022-05-01,godotengine_godot,612.0
2022-05-01,golang_go,622.0
2022-05-01,google_itcertautomationpractice,446.0
2022-05-01,googletest_signclav2proberepo,4.0
2022-05-01,GoogleChrome_developer.chrome.com,120.0
2022-05-01,gradle_gradle,198.0
2022-05-01,grafana_grafana,520.0
2022-05-01,grafana_loki,208.0
2022-05-01,gravitational_teleport,149.0
2022-05-01,grpc_grpc,173.0
2022-05-01,hashicorp_terraformprovideraws,458.0
2022-05-01,hashicorp_terraformproviderazurerm,441.0
2022-05-01,hashicorp_vault,187.0
2022-05-01,helium_denylist,262.0
2022-05-01,helixeditor_helix,192.0
2022-05-01,homeassistant_core,1772.0
2022-05-01,homeassistant_frontend,222.0
2022-05-01,homeassistant_homeassistant.io,259.0
2022-05-01,Homebrew_homebrewcask,292.0
2022-05-01,Homebrew_homebrewcore,346.0
2022-05-01,huggingface_transformers,459.0
2022-05-01,idsb3t1_KEEPpipelinetestsresources,1.0
2022-05-01,influxdata_telegraf,145.0
2022-05-01,IntelRealSense_librealsense,119.0
2022-05-01,istio_istio,275.0
2022-05-01,JacksonKearl_testissues,4.0
2022-05-01,JetBrains_swot,184.0
2022-05-01,jitsi_jitsimeet,116.0
2022-05-01,jlord_patchwork,170.0
2022-05-01,joomla_joomlacms,163.0
2022-05-01,JuliaLang_julia,227.0
2022-05-01,JuliaRegistries_General,95.0
2022-05-01,Kaiserreich_Kaiserreich4,52.0
2022-05-01,keycloak_keycloak,257.0
2022-05-01,Koenkk_zigbee2mqtt,519.0
2022-05-01,kubernetes_kubernetes,618.0
2022-05-01,kubernetes_minikube,179.0
2022-05-01,kubernetes_testinfra,158.0
2022-05-01,kubernetes_website,321.0
2022-05-01,kubevirt_kubevirt,103.0
2022-05-01,laravel_framework,312.0
2022-05-01,leanprovercommunity_mathlib,89.0
2022-05-01,LeetCodeFeedback_LeetCodeFeedback,309.0
2022-05-01,lensapp_lens,262.0
2022-05-01,LightningAI_lightning,163.0
2022-05-01,llvm_llvmproject,579.0
2022-05-01,logseq_logseq,315.0
2022-05-01,macports_macportsports,96.0
2022-05-01,magento_magento2,285.0
2022-05-01,MarlinFirmware_Marlin,166.0
2022-05-01,mastodon_mastodon,223.0
2022-05-01,matplotlib_matplotlib,132.0
2022-05-01,matrixorg_synapse,128.0
2022-05-01,mattermost_mattermostwebapp,73.0
2022-05-01,mdn_content,369.0
2022-05-01,mdn_translatedcontent,198.0
2022-05-01,metabase_metabase,182.0
2022-05-01,MetaMask_ethphishingdetect,180.0
2022-05-01,MetaMask_metamaskextension,173.0
2022-05-01,metersphere_metersphere,157.0
2022-05-01,microsoft_azuredatastudio,122.0
2022-05-01,microsoft_fluentui,144.0
2022-05-01,microsoft_onnxruntime,222.0
2022-05-01,microsoft_playwright,407.0
2022-05-01,microsoft_PowerToys,872.0
2022-05-01,microsoft_terminal,228.0
2022-05-01,microsoft_TypeScript,529.0
2022-05-01,microsoft_vcpkg,377.0
2022-05-01,microsoft_vscode,2189.0
2022-05-01,microsoft_vscodejupyter,145.0
2022-05-01,microsoft_wingetpkgs,243.0
2022-05-01,microsoft_WSL,447.0
2022-05-01,MicrosoftDocs_azuredocs,1621.0
2022-05-01,MicrosoftDocs_microsoft365docs,250.0
2022-05-01,MicrosoftDocs_msteamsdocs,104.0
2022-05-01,microsoftgraph_microsoftgraphdocs,263.0
2022-05-01,mlflow_mlflow,132.0
2022-05-01,mozillamobile_fenix,230.0
2022-05-01,mrdoob_three.js,141.0
2022-05-01,mui_materialui,463.0
2022-05-01,mui_muix,204.0
2022-05-01,neovim_neovim,234.0
2022-05-01,newrelic_docswebsite,145.0
2022-05-01,nextcloud_desktop,199.0
2022-05-01,nextcloud_server,357.0
2022-05-01,NixOS_nixpkgs,1157.0
2022-05-01,nodejs_node,302.0
2022-05-01,nrfconnect_sdknrf,151.0
2022-05-01,nrwl_nx,422.0
2022-05-01,nuxt_framework,315.0
2022-05-01,o3de_o3de,149.0
2022-05-01,obsproject_obsstudio,186.0
2022-05-01,odoo_odoo,443.0
2022-05-01,openmmlab_mmdetection,223.0
2022-05-01,opentelemetry_opentelemetrycollectorcontrib,157.0
2022-05-01,OpenAPITools_openapigenerator,247.0
2022-05-01,opencv_opencv,160.0
2022-05-01,openhab_openhabaddons,120.0
2022-05-01,openjdk_jdk,227.0
2022-05-01,openjournals_jossreviews,399.0
2022-05-01,openshift_openshiftdocs,334.0
2022-05-01,openshift_release,348.0
2022-05-01,openssl_openssl,178.0
2022-05-01,openvinotoolkit_openvino,112.0
2022-05-01,openwrt_openwrt,296.0
2022-05-01,oppia_oppia,68.0
2022-05-01,PaddlePaddle_Paddle,409.0
2022-05-01,PaddlePaddle_PaddleOCR,261.0
2022-05-01,pandasdev_pandas,242.0
2022-05-01,php_phpsrc,164.0
2022-05-01,pingcap_tidb,165.0
2022-05-01,PixelExperience_androidissues,191.0
2022-05-01,postmanlabs_postmanappsupport,288.0
2022-05-01,PowerShell_PowerShell,213.0
2022-05-01,ppy_osu,135.0
2022-05-01,PrestaShop_PrestaShop,173.0
2022-05-01,prisma_prisma,463.0
2022-05-01,projectchip_connectedhomeip,184.0
2022-05-01,prusa3d_PrusaSlicer,166.0
2022-05-01,python_cpython,539.0
2022-05-01,pytorch_pytorch,770.0
2022-05-01,qbittorrent_qBittorrent,267.0
2022-05-01,qgis_QGIS,232.0
2022-05-01,qmk_qmk_firmware,246.0
2022-05-01,quarkusio_quarkus,329.0
2022-05-01,rails_rails,260.0
2022-05-01,rancher_rancher,380.0
2022-05-01,rapid7_metasploitframework,100.0
2022-05-01,rayproject_ray,259.0
2022-05-01,raycast_extensions,230.0
2022-05-01,redis_redis,124.0
2022-05-01,Regalis11_Barotrauma,124.0
2022-05-01,remixrun_remix,254.0
2022-05-01,renovatebot_renovate,186.0
2022-05-01,RocketChat_Rocket.Chat,216.0
2022-05-01,RPCS3_rpcs3,226.0
2022-05-01,rstudio_rstudio,170.0
2022-05-01,rufflers_ruffle,135.0
2022-05-01,rustlang_rust,715.0
2022-05-01,scikitlearn_scikitlearn,152.0
2022-05-01,scipy_scipy,181.0
2022-05-01,sectionengineeringeducation_engineeringeducation,68.0
2022-05-01,SerenityOS_serenity,111.0
2022-05-01,ShadowMario_FNFPsychEngine,339.0
2022-05-01,SkyratSS13_Skyrattg,110.0
2022-05-01,solanalabs_solana,195.0
2022-05-01,solanalabs_tokenlist,955.0
2022-05-01,sourcegraph_sourcegraph,167.0
2022-05-01,spack_spack,248.0
2022-05-01,spyderide_spyder,250.0
2022-05-01,storybookjs_storybook,450.0
2022-05-01,strapi_strapi,290.0
2022-05-01,sveltejs_kit,269.0
2022-05-01,symfony_symfony,304.0
2022-05-01,systemd_systemd,239.0
2022-05-01,tachiyomiorg_tachiyomi,125.0
