change_requests.Time,change_requests,change_requests.name
2020-08-01,433.0,kubernetes_kubernetes
2020-08-01,98.0,kubernetes_minikube
2020-08-01,383.0,kubernetes_testinfra
2020-08-01,427.0,kubernetes_website
2020-08-01,115.0,kubevirt_kubevirt
2020-08-01,185.0,laravel_framework
2020-08-01,321.0,leanprovercommunity_mathlib
2020-08-01,64.0,lensapp_lens
2020-08-01,269.0,LightningAI_lightning
2020-08-01,3.0,llvm_llvmproject
2020-08-01,357.0,macports_macportsports
2020-08-01,152.0,magento_magento2
2020-08-01,120.0,MarlinFirmware_Marlin
2020-08-01,166.0,mastodon_mastodon
2020-08-01,118.0,matplotlib_matplotlib
2020-08-01,129.0,matrixorg_synapse
2020-08-01,282.0,mattermost_mattermostwebapp
2020-08-01,34.0,metabase_metabase
2020-08-01,60.0,MetaMask_ethphishingdetect
2020-08-01,142.0,MetaMask_metamaskextension
2020-08-01,3.0,metersphere_metersphere
2020-08-01,231.0,microsoft_azuredatastudio
2020-08-01,300.0,microsoft_fluentui
2020-08-01,217.0,microsoft_onnxruntime
2020-08-01,323.0,microsoft_playwright
2020-08-01,186.0,microsoft_PowerToys
2020-08-01,81.0,microsoft_terminal
2020-08-01,162.0,microsoft_TypeScript
2020-08-01,254.0,microsoft_vcpkg
2020-08-01,157.0,microsoft_vscode
2020-08-01,608.0,microsoft_wingetpkgs
2020-08-01,452.0,MicrosoftDocs_azuredocs
2020-08-01,96.0,MicrosoftDocs_microsoft365docs
2020-08-01,37.0,MicrosoftDocs_msteamsdocs
2020-08-01,212.0,microsoftgraph_microsoftgraphdocs
2020-08-01,96.0,mlflow_mlflow
2020-08-01,286.0,mozillamobile_fenix
2020-08-01,172.0,mrdoob_three.js
2020-08-01,233.0,mui_materialui
2020-08-01,61.0,mui_muix
2020-08-01,48.0,neovim_neovim
2020-08-01,7.0,newrelic_docswebsite
2020-08-01,40.0,nextcloud_desktop
2020-08-01,262.0,nextcloud_server
2020-08-01,1927.0,NixOS_nixpkgs
2020-08-01,239.0,nodejs_node
2020-08-01,143.0,nrfconnect_sdknrf
2020-08-01,83.0,nrwl_nx
2020-08-01,73.0,obsproject_obsstudio
2020-08-01,1354.0,odoo_odoo
2020-08-01,52.0,openmmlab_mmdetection
2020-08-01,253.0,opentelemetry_opentelemetrycollectorcontrib
2020-08-01,107.0,OpenAPITools_openapigenerator
2020-08-01,103.0,opencv_opencv
2020-08-01,92.0,openhab_openhabaddons
2020-08-01,8.0,openjdk_jdk
2020-08-01,669.0,openshift_openshiftdocs
2020-08-01,808.0,openshift_release
2020-08-01,109.0,openssl_openssl
2020-08-01,392.0,openvinotoolkit_openvino
2020-08-01,98.0,openwrt_openwrt
2020-08-01,248.0,oppia_oppia
2020-08-01,612.0,PaddlePaddle_Paddle
2020-08-01,44.0,PaddlePaddle_PaddleOCR
2020-08-01,266.0,pandasdev_pandas
2020-08-01,131.0,php_phpsrc
2020-08-01,432.0,pingcap_tidb
2020-08-01,9.0,postmanlabs_postmanappsupport
2020-08-01,86.0,PowerShell_PowerShell
2020-08-01,105.0,ppy_osu
2020-08-01,153.0,PrestaShop_PrestaShop
2020-08-01,62.0,prisma_prisma
2020-08-01,247.0,projectchip_connectedhomeip
2020-08-01,6.0,prusa3d_PrusaSlicer
2020-08-01,329.0,python_cpython
2020-08-01,936.0,pytorch_pytorch
2020-08-01,21.0,qbittorrent_qBittorrent
2020-08-01,238.0,qgis_QGIS
2020-08-01,243.0,qmk_qmk_firmware
2020-08-01,330.0,quarkusio_quarkus
2020-08-01,106.0,rails_rails
2020-08-01,135.0,rancher_rancher
2020-08-01,81.0,rapid7_metasploitframework
2020-08-01,336.0,rayproject_ray
2020-08-01,67.0,redis_redis
2020-08-01,1.0,Regalis11_Barotrauma
2020-08-01,165.0,renovatebot_renovate
2020-08-01,99.0,RocketChat_Rocket.Chat
2020-08-01,71.0,RPCS3_rpcs3
2020-08-01,57.0,rstudio_rstudio
2020-08-01,65.0,rufflers_ruffle
2020-08-01,716.0,rustlang_rust
2020-08-01,146.0,scikitlearn_scikitlearn
2020-08-01,70.0,scipy_scipy
2020-08-01,69.0,sectionengineeringeducation_engineeringeducation
2020-08-01,330.0,SerenityOS_serenity
2020-08-01,416.0,SkyratSS13_Skyrattg
2020-08-01,525.0,solanalabs_solana
2020-08-01,549.0,sourcegraph_sourcegraph
2020-08-01,491.0,spack_spack
2020-08-01,30.0,spyderide_spyder
2020-08-01,254.0,storybookjs_storybook
2020-08-01,111.0,strapi_strapi
2020-08-01,167.0,symfony_symfony
2020-08-01,156.0,systemd_systemd
2020-08-01,11.0,tachiyomiorg_tachiyomi
2020-08-01,86.0,tachiyomiorg_tachiyomiextensions
2020-08-01,36.0,tailscale_tailscale
2020-08-01,295.0,taosdata_TDengine
2020-08-01,23.0,TeamNewPipe_NewPipe
2020-08-01,234.0,tensorflow_tensorflow
2020-08-01,41.0,termux_termuxpackages
2020-08-01,476.0,tgstation_tgstation
2020-08-01,234.0,trinodb_trino
2020-08-01,667.0,trustwallet_assets
2020-08-01,21.0,uBlockOrigin_uAssets
2020-08-01,23.0,Ultimaker_Cura
2020-08-01,46.0,ultralytics_yolov5
2020-08-01,1.0,ValveSoftware_Proton
2020-08-01,172.0,vectordotdev_vector
2020-08-01,227.0,vercel_next.js
2020-08-01,33.0,vitejs_vite
2020-08-01,504.0,voidlinux_voidpackages
2020-08-01,114.0,woocommerce_woocommerce
2020-08-01,301.0,WordPress_gutenberg
2020-08-01,234.0,xamarin_xamarinmacios
2020-08-01,61.0,xbmc_xbmc
2020-08-01,107.0,yuzuemu_yuzu
2020-08-01,373.0,zephyrprojectrtos_zephyr
2020-08-01,581.0,zerotomastery_starthereguidelines
2020-08-01,103.0,ziglang_zig
2020-08-01,164.0,zulip_zulip
2020-09-01,141.0,AdguardTeam_AdguardFilters
2020-09-01,210.0,airbytehq_airbyte
2020-09-01,73.0,alibaba_nacos
2020-09-01,247.0,angular_angular
2020-09-01,108.0,angular_components
2020-09-01,211.0,ankidroid_AnkiAndroid
2020-09-01,267.0,ansible_ansible
2020-09-01,156.0,antdesign_antdesign
2020-09-01,357.0,apache_airflow
2020-09-01,88.0,apache_apisix
2020-09-01,215.0,apache_arrow
2020-09-01,237.0,apache_beam
2020-09-01,96.0,apache_dolphinscheduler
2020-09-01,117.0,apache_doris
2020-09-01,235.0,apache_flink
2020-09-01,52.0,apache_hudi
2020-09-01,80.0,apache_iceberg
2020-09-01,154.0,apache_pulsar
2020-09-01,341.0,apache_shardingsphere
2020-09-01,312.0,apache_spark
2020-09-01,264.0,apache_superset
2020-09-01,180.0,apache_tvm
2020-09-01,403.0,apple_swift
2020-09-01,145.0,appsmithorg_appsmith
2020-09-01,228.0,ArduPilot_ardupilot
2020-09-01,108.0,argoproj_argocd
2020-09-01,197.0,Automattic_jetpack
2020-09-01,546.0,Automattic_wpcalypso
2020-09-01,265.0,aws_awscdk
2020-09-01,85.0,awsamplify_amplifycli
2020-09-01,73.0,azerothcore_azerothcorewotlk
2020-09-01,168.0,Azure_azurecli
2020-09-01,202.0,Azure_azurepowershell
2020-09-01,303.0,Azure_azurerestapispecs
2020-09-01,954.0,Azure_azuresdkforjava
2020-09-01,426.0,Azure_azuresdkforjs
2020-09-01,610.0,Azure_azuresdkfornet
2020-09-01,477.0,Azure_azuresdkforpython
2020-09-01,377.0,backstage_backstage
2020-09-01,108.0,bevyengine_bevy
2020-09-01,432.0,bioconda_biocondarecipes
2020-09-01,139.0,bitcoin_bitcoin
2020-09-01,116.0,bitnami_charts
2020-09-01,27.0,brave_bravebrowser
2020-09-01,185.0,brave_bravecore
2020-09-01,48.0,ccxt_ccxt
2020-09-01,580.0,ceph_ceph
2020-09-01,41.0,ChiaNetwork_chiablockchain
2020-09-01,201.0,cilium_cilium
2020-09-01,438.0,CleverRaven_CataclysmDDA
2020-09-01,834.0,ClickHouse_ClickHouse
2020-09-01,2.0,cloudflare_cloudflaredocs
2020-09-01,270.0,cmssw_cmssw
2020-09-01,691.0,cockroachdb_cockroach
2020-09-01,242.0,conanio_conancenterindex
2020-09-01,235.0,condaforge_stagedrecipes
2020-09-01,211.0,containers_podman
2020-09-01,61.0,coolsnowwolf_lede
2020-09-01,76.0,cypressio_cypress
2020-09-01,132.0,darktableorg_darktable
2020-09-01,165.0,DataDog_datadogagent
2020-09-01,79.0,dbeaver_dbeaver
2020-09-01,1098.0,DefinitelyTyped_DefinitelyTyped
2020-09-01,475.0,demisto_content
2020-09-01,284.0,denoland_deno
2020-09-01,28.0,departmentofveteransaffairs_va.govteam
2020-09-01,45.0,desktop_desktop
2020-09-01,2.0,directus_directus
2020-09-01,98.0,docker_docs
2020-09-01,365.0,dotnet_aspnetcore
2020-09-01,158.0,dotnet_AspNetCore.Docs
2020-09-01,322.0,dotnet_docs
2020-09-01,170.0,dotnet_efcore
2020-09-01,3.0,dotnet_maui
2020-09-01,485.0,dotnet_roslyn
2020-09-01,667.0,dotnet_runtime
2020-09-01,1039.0,elastic_elasticsearch
2020-09-01,1903.0,elastic_kibana
2020-09-01,253.0,electron_electron
2020-09-01,113.0,elementplus_elementplus
2020-09-01,108.0,elementor_elementor
2020-09-01,265.0,envoyproxy_envoy
2020-09-01,15.0,espressif_espidf
2020-09-01,109.0,ethereum_ethereumorgwebsite
2020-09-01,217.0,expo_expo
2020-09-01,105.0,facebook_react
2020-09-01,63.0,facebook_reactnative
2020-09-01,73.0,filescommunity_Files
2020-09-01,50.0,firebase_firebaseandroidsdk
2020-09-01,54.0,firebase_flutterfire
2020-09-01,1228.0,firstcontributions_firstcontributions
2020-09-01,74.0,flathub_flathub
2020-09-01,612.0,flutter_engine
2020-09-01,627.0,flutter_flutter
2020-09-01,105.0,flutter_plugins
2020-09-01,275.0,flybywiresim_a32nx
2020-09-01,374.0,freddier_hyperblog
2020-09-01,285.0,gatsbyjs_gatsby
2020-09-01,369.0,gentoo_gentoo
2020-09-01,530.0,getsentry_sentry
2020-09-01,163.0,github_codeql
2020-09-01,67.0,gitpodio_gitpod
2020-09-01,174.0,gogitea_gitea
2020-09-01,389.0,godotengine_godot
2020-09-01,35.0,golang_go
2020-09-01,1274.0,google_itcertautomationpractice
2020-09-01,229.0,gradle_gradle
2020-09-01,382.0,grafana_grafana
2020-09-01,64.0,grafana_loki
2020-09-01,86.0,gravitational_teleport
2020-09-01,169.0,grpc_grpc
2020-09-01,227.0,hashicorp_terraformprovideraws
2020-09-01,149.0,hashicorp_terraformproviderazurerm
2020-09-01,145.0,hashicorp_vault
2020-09-01,708.0,homeassistant_core
2020-09-01,234.0,homeassistant_frontend
2020-09-01,285.0,homeassistant_homeassistant.io
2020-09-01,1642.0,Homebrew_homebrewcask
2020-09-01,1302.0,Homebrew_homebrewcore
2020-09-01,335.0,huggingface_transformers
2020-09-01,66.0,influxdata_telegraf
2020-09-01,54.0,IntelRealSense_librealsense
2020-09-01,374.0,istio_istio
2020-09-01,340.0,JetBrains_swot
2020-09-01,95.0,jitsi_jitsimeet
2020-09-01,440.0,jlord_patchwork
2020-09-01,149.0,joomla_joomlacms
2020-09-01,269.0,JuliaLang_julia
2020-09-01,1609.0,JuliaRegistries_General
2020-09-01,74.0,keycloak_keycloak
2020-09-01,96.0,Koenkk_zigbee2mqtt
2020-09-01,489.0,kubernetes_kubernetes
2020-09-01,95.0,kubernetes_minikube
2020-09-01,289.0,kubernetes_testinfra
2020-09-01,467.0,kubernetes_website
2020-09-01,110.0,kubevirt_kubevirt
2020-09-01,259.0,laravel_framework
2020-09-01,321.0,leanprovercommunity_mathlib
2020-09-01,102.0,lensapp_lens
2020-09-01,237.0,LightningAI_lightning
2020-09-01,10.0,llvm_llvmproject
2020-09-01,300.0,macports_macportsports
2020-09-01,135.0,magento_magento2
2020-09-01,151.0,MarlinFirmware_Marlin
2020-09-01,146.0,mastodon_mastodon
2020-09-01,138.0,matplotlib_matplotlib
2020-09-01,127.0,matrixorg_synapse
2020-09-01,250.0,mattermost_mattermostwebapp
2020-09-01,23.0,mdn_content
2020-09-01,47.0,metabase_metabase
2020-09-01,33.0,MetaMask_ethphishingdetect
2020-09-01,80.0,MetaMask_metamaskextension
2020-09-01,3.0,metersphere_metersphere
2020-09-01,378.0,microsoft_azuredatastudio
2020-09-01,301.0,microsoft_fluentui
2020-09-01,253.0,microsoft_onnxruntime
2020-09-01,231.0,microsoft_playwright
2020-09-01,143.0,microsoft_PowerToys
2020-09-01,58.0,microsoft_terminal
2020-09-01,169.0,microsoft_TypeScript
2020-09-01,293.0,microsoft_vcpkg
2020-09-01,144.0,microsoft_vscode
2020-09-01,424.0,microsoft_wingetpkgs
2020-09-01,2.0,microsoft_WSL
2020-09-01,484.0,MicrosoftDocs_azuredocs
2020-09-01,155.0,MicrosoftDocs_microsoft365docs
2020-09-01,48.0,MicrosoftDocs_msteamsdocs
2020-09-01,224.0,microsoftgraph_microsoftgraphdocs
2020-09-01,62.0,mlflow_mlflow
2020-09-01,244.0,mozillamobile_fenix
2020-09-01,123.0,mrdoob_three.js
2020-09-01,242.0,mui_materialui
2020-09-01,110.0,mui_muix
2020-09-01,98.0,neovim_neovim
2020-09-01,26.0,newrelic_docswebsite
2020-09-01,51.0,nextcloud_desktop
2020-09-01,378.0,nextcloud_server
2020-09-01,2010.0,NixOS_nixpkgs
2020-09-01,280.0,nodejs_node
2020-09-01,196.0,nrfconnect_sdknrf
2020-09-01,114.0,nrwl_nx
2020-09-01,62.0,obsproject_obsstudio
2020-09-01,1946.0,odoo_odoo
2020-09-01,65.0,openmmlab_mmdetection
2020-09-01,258.0,opentelemetry_opentelemetrycollectorcontrib
2020-09-01,146.0,OpenAPITools_openapigenerator
2020-09-01,111.0,opencv_opencv
2020-09-01,173.0,openhab_openhabaddons
2020-09-01,433.0,openjdk_jdk
2020-09-01,801.0,openshift_openshiftdocs
2020-09-01,871.0,openshift_release
2020-09-01,153.0,openssl_openssl
2020-09-01,412.0,openvinotoolkit_openvino
2020-09-01,100.0,openwrt_openwrt
2020-09-01,197.0,oppia_oppia
2020-09-01,693.0,PaddlePaddle_Paddle
2020-09-01,85.0,PaddlePaddle_PaddleOCR
2020-09-01,503.0,pandasdev_pandas
2020-09-01,188.0,php_phpsrc
2020-09-01,436.0,pingcap_tidb
2020-09-01,3.0,postmanlabs_postmanappsupport
2020-09-01,36.0,PowerShell_PowerShell
2020-09-01,165.0,ppy_osu
2020-09-01,172.0,PrestaShop_PrestaShop
2020-09-01,83.0,prisma_prisma
2020-09-01,359.0,projectchip_connectedhomeip
2020-09-01,14.0,prusa3d_PrusaSlicer
2020-09-01,426.0,python_cpython
2020-09-01,1212.0,pytorch_pytorch
2020-09-01,38.0,qbittorrent_qBittorrent
2020-09-01,339.0,qgis_QGIS
2020-09-01,249.0,qmk_qmk_firmware
2020-09-01,395.0,quarkusio_quarkus
2020-09-01,112.0,rails_rails
2020-09-01,165.0,rancher_rancher
2020-09-01,63.0,rapid7_metasploitframework
2020-09-01,396.0,rayproject_ray
2020-09-01,87.0,redis_redis
2020-09-01,5.0,Regalis11_Barotrauma
2020-09-01,146.0,renovatebot_renovate
2020-09-01,102.0,RocketChat_Rocket.Chat
2020-09-01,113.0,RPCS3_rpcs3
2020-09-01,90.0,rstudio_rstudio
2020-09-01,99.0,rufflers_ruffle
2020-09-01,749.0,rustlang_rust
2020-09-01,113.0,scikitlearn_scikitlearn
2020-09-01,47.0,scipy_scipy
2020-09-01,68.0,sectionengineeringeducation_engineeringeducation
2020-09-01,172.0,SerenityOS_serenity
2020-09-01,485.0,SkyratSS13_Skyrattg
2020-09-01,550.0,solanalabs_solana
2020-09-01,501.0,sourcegraph_sourcegraph
2020-09-01,551.0,spack_spack
2020-09-01,41.0,spyderide_spyder
2020-09-01,124.0,storybookjs_storybook
2020-09-01,157.0,strapi_strapi
2020-09-01,220.0,symfony_symfony
2020-09-01,198.0,systemd_systemd
2020-09-01,14.0,tachiyomiorg_tachiyomi
2020-09-01,42.0,tachiyomiorg_tachiyomiextensions
2020-09-01,36.0,tailscale_tailscale
2020-09-01,250.0,taosdata_TDengine
2020-09-01,28.0,TeamNewPipe_NewPipe
2020-09-01,276.0,tensorflow_tensorflow
2020-09-01,44.0,termux_termuxpackages
2020-09-01,532.0,tgstation_tgstation
2020-09-01,226.0,trinodb_trino
2020-09-01,475.0,trustwallet_assets
2020-09-01,37.0,typechallenges_typechallenges
2020-09-01,13.0,uBlockOrigin_uAssets
2020-09-01,28.0,Ultimaker_Cura
2020-09-01,22.0,ultralytics_yolov5
2020-09-01,1.0,ValveSoftware_Proton
2020-09-01,217.0,vectordotdev_vector
2020-09-01,160.0,vercel_next.js
2020-09-01,34.0,vitejs_vite
2020-09-01,563.0,voidlinux_voidpackages
2020-09-01,96.0,woocommerce_woocommerce
2020-09-01,476.0,WordPress_gutenberg
2020-09-01,137.0,xamarin_xamarinmacios
2020-09-01,87.0,xbmc_xbmc
2020-09-01,79.0,yuzuemu_yuzu
2020-09-01,616.0,zephyrprojectrtos_zephyr
2020-09-01,551.0,zerotomastery_starthereguidelines
2020-09-01,135.0,ziglang_zig
2020-09-01,142.0,zulip_zulip
2020-10-01,36.0,AdguardTeam_AdguardFilters
2020-10-01,184.0,airbytehq_airbyte
2020-10-01,47.0,alibaba_nacos
2020-10-01,268.0,angular_angular
2020-10-01,148.0,angular_components
2020-10-01,182.0,ankidroid_AnkiAndroid
2020-10-01,213.0,ansible_ansible
2020-10-01,205.0,antdesign_antdesign
2020-10-01,539.0,apache_airflow
2020-10-01,109.0,apache_apisix
2020-10-01,234.0,apache_arrow
2020-10-01,256.0,apache_beam
2020-10-01,64.0,apache_dolphinscheduler
2020-10-01,77.0,apache_doris
2020-10-01,335.0,apache_flink
2020-10-01,57.0,apache_hudi
2020-10-01,89.0,apache_iceberg
2020-10-01,147.0,apache_pulsar
2020-10-01,207.0,apache_shardingsphere
2020-10-01,291.0,apache_spark
2020-10-01,260.0,apache_superset
2020-10-01,167.0,apache_tvm
2020-10-01,385.0,apple_swift
2020-10-01,319.0,appsmithorg_appsmith
2020-10-01,163.0,ArduPilot_ardupilot
2020-10-01,124.0,argoproj_argocd
2020-10-01,241.0,Automattic_jetpack
2020-10-01,600.0,Automattic_wpcalypso
2020-10-01,308.0,aws_awscdk
2020-10-01,92.0,awsamplify_amplifycli
2020-10-01,80.0,azerothcore_azerothcorewotlk
2020-10-01,118.0,Azure_azurecli
2020-10-01,157.0,Azure_azurepowershell
2020-10-01,390.0,Azure_azurerestapispecs
2020-10-01,982.0,Azure_azuresdkforjava
2020-10-01,477.0,Azure_azuresdkforjs
2020-10-01,604.0,Azure_azuresdkfornet
2020-10-01,547.0,Azure_azuresdkforpython
2020-10-01,366.0,backstage_backstage
2020-10-01,104.0,bevyengine_bevy
2020-10-01,478.0,bioconda_biocondarecipes
2020-10-01,151.0,bitcoin_bitcoin
2020-10-01,173.0,bitnami_charts
2020-10-01,34.0,brave_bravebrowser
2020-10-01,256.0,brave_bravecore
2020-10-01,150.0,ccxt_ccxt
2020-10-01,401.0,ceph_ceph
2020-10-01,43.0,ChiaNetwork_chiablockchain
2020-10-01,333.0,cilium_cilium
2020-10-01,425.0,CleverRaven_CataclysmDDA
2020-10-01,825.0,ClickHouse_ClickHouse
2020-10-01,142.0,cloudflare_cloudflaredocs
2020-10-01,292.0,cmssw_cmssw
2020-10-01,528.0,cockroachdb_cockroach
2020-10-01,227.0,conanio_conancenterindex
2020-10-01,253.0,condaforge_stagedrecipes
2020-10-01,200.0,containers_podman
2020-10-01,49.0,coolsnowwolf_lede
2020-10-01,118.0,cypressio_cypress
2020-10-01,130.0,darktableorg_darktable
2020-10-01,154.0,DataDog_datadogagent
2020-10-01,73.0,dbeaver_dbeaver
2020-10-01,802.0,DefinitelyTyped_DefinitelyTyped
2020-10-01,508.0,demisto_content
2020-10-01,256.0,denoland_deno
2020-10-01,34.0,departmentofveteransaffairs_va.govteam
2020-10-01,35.0,desktop_desktop
2020-10-01,2.0,directus_directus
2020-10-01,132.0,docker_docs
2020-10-01,231.0,dotnet_aspnetcore
2020-10-01,165.0,dotnet_AspNetCore.Docs
2020-10-01,263.0,dotnet_docs
2020-10-01,107.0,dotnet_efcore
2020-10-01,5.0,dotnet_maui
2020-10-01,527.0,dotnet_roslyn
2020-10-01,502.0,dotnet_runtime
2020-10-01,1067.0,elastic_elasticsearch
2020-10-01,2134.0,elastic_kibana
2020-10-01,351.0,electron_electron
2020-10-01,87.0,elementplus_elementplus
2020-10-01,82.0,elementor_elementor
2020-10-01,323.0,envoyproxy_envoy
2020-10-01,15.0,espressif_espidf
2020-10-01,115.0,ethereum_ethereumorgwebsite
2020-10-01,171.0,expo_expo
2020-10-01,91.0,facebook_react
2020-10-01,70.0,facebook_reactnative
2020-10-01,77.0,filescommunity_Files
2020-10-01,58.0,firebase_firebaseandroidsdk
2020-10-01,42.0,firebase_flutterfire
2020-10-01,2832.0,firstcontributions_firstcontributions
2020-10-01,41.0,flathub_flathub
2020-10-01,696.0,flutter_engine
2020-10-01,831.0,flutter_flutter
2020-10-01,148.0,flutter_plugins
2020-10-01,181.0,flybywiresim_a32nx
2020-10-01,396.0,freddier_hyperblog
2020-10-01,361.0,gatsbyjs_gatsby
2020-10-01,364.0,gentoo_gentoo
2020-10-01,561.0,getsentry_sentry
2020-10-01,174.0,github_codeql
2020-10-01,497.0,github_docs
2020-10-01,46.0,gitpodio_gitpod
2020-10-01,225.0,gogitea_gitea
2020-10-01,413.0,godotengine_godot
2020-10-01,50.0,golang_go
2020-10-01,1014.0,google_itcertautomationpractice
2020-10-01,187.0,gradle_gradle
2020-10-01,451.0,grafana_grafana
2020-10-01,78.0,grafana_loki
2020-10-01,169.0,gravitational_teleport
2020-10-01,247.0,grpc_grpc
2020-10-01,271.0,hashicorp_terraformprovideraws
2020-10-01,171.0,hashicorp_terraformproviderazurerm
2020-10-01,185.0,hashicorp_vault
2020-10-01,1168.0,homeassistant_core
2020-10-01,226.0,homeassistant_frontend
2020-10-01,799.0,homeassistant_homeassistant.io
2020-10-01,1591.0,Homebrew_homebrewcask
2020-10-01,1966.0,Homebrew_homebrewcore
2020-10-01,347.0,huggingface_transformers
2020-10-01,65.0,influxdata_telegraf
2020-10-01,57.0,IntelRealSense_librealsense
2020-10-01,457.0,istio_istio
2020-10-01,325.0,JetBrains_swot
2020-10-01,96.0,jitsi_jitsimeet
2020-10-01,503.0,jlord_patchwork
2020-10-01,235.0,joomla_joomlacms
2020-10-01,268.0,JuliaLang_julia
2020-10-01,1718.0,JuliaRegistries_General
2020-10-01,99.0,keycloak_keycloak
2020-10-01,99.0,Koenkk_zigbee2mqtt
2020-10-01,545.0,kubernetes_kubernetes
2020-10-01,98.0,kubernetes_minikube
2020-10-01,327.0,kubernetes_testinfra
2020-10-01,407.0,kubernetes_website
2020-10-01,123.0,kubevirt_kubevirt
2020-10-01,256.0,laravel_framework
2020-10-01,499.0,leanprovercommunity_mathlib
2020-10-01,94.0,lensapp_lens
2020-10-01,401.0,LightningAI_lightning
2020-10-01,15.0,llvm_llvmproject
2020-10-01,416.0,macports_macportsports
2020-10-01,165.0,magento_magento2
2020-10-01,182.0,MarlinFirmware_Marlin
2020-10-01,116.0,mastodon_mastodon
2020-10-01,152.0,matplotlib_matplotlib
2020-10-01,152.0,matrixorg_synapse
2020-10-01,383.0,mattermost_mattermostwebapp
2020-10-01,40.0,mdn_content
2020-10-01,158.0,metabase_metabase
2020-10-01,52.0,MetaMask_ethphishingdetect
2020-10-01,231.0,MetaMask_metamaskextension
2020-10-01,2.0,metersphere_metersphere
2020-10-01,255.0,microsoft_azuredatastudio
2020-10-01,303.0,microsoft_fluentui
2020-10-01,221.0,microsoft_onnxruntime
2020-10-01,174.0,microsoft_playwright
2020-10-01,204.0,microsoft_PowerToys
2020-10-01,112.0,microsoft_terminal
2020-10-01,171.0,microsoft_TypeScript
2020-10-01,245.0,microsoft_vcpkg
2020-10-01,158.0,microsoft_vscode
2020-10-01,717.0,microsoft_wingetpkgs
2020-10-01,1.0,microsoft_WSL
2020-10-01,533.0,MicrosoftDocs_azuredocs
2020-10-01,140.0,MicrosoftDocs_microsoft365docs
2020-10-01,58.0,MicrosoftDocs_msteamsdocs
2020-10-01,202.0,microsoftgraph_microsoftgraphdocs
2020-10-01,85.0,mlflow_mlflow
2020-10-01,230.0,mozillamobile_fenix
2020-10-01,100.0,mrdoob_three.js
2020-10-01,348.0,mui_materialui
2020-10-01,103.0,mui_muix
2020-10-01,95.0,neovim_neovim
2020-10-01,25.0,newrelic_docswebsite
2020-10-01,48.0,nextcloud_desktop
2020-10-01,412.0,nextcloud_server
2020-10-01,2527.0,NixOS_nixpkgs
2020-10-01,288.0,nodejs_node
2020-10-01,270.0,nrfconnect_sdknrf
2020-10-01,53.0,nrwl_nx
2020-10-01,48.0,obsproject_obsstudio
2020-10-01,1950.0,odoo_odoo
2020-10-01,47.0,openmmlab_mmdetection
2020-10-01,227.0,opentelemetry_opentelemetrycollectorcontrib
2020-10-01,192.0,OpenAPITools_openapigenerator
2020-10-01,112.0,opencv_opencv
2020-10-01,206.0,openhab_openhabaddons
2020-10-01,513.0,openjdk_jdk
2020-10-01,875.0,openshift_openshiftdocs
2020-10-01,920.0,openshift_release
2020-10-01,119.0,openssl_openssl
2020-10-01,409.0,openvinotoolkit_openvino
2020-10-01,76.0,openwrt_openwrt
2020-10-01,196.0,oppia_oppia
2020-10-01,444.0,PaddlePaddle_Paddle
2020-10-01,61.0,PaddlePaddle_PaddleOCR
2020-10-01,546.0,pandasdev_pandas
2020-10-01,144.0,php_phpsrc
2020-10-01,266.0,pingcap_tidb
2020-10-01,2.0,postmanlabs_postmanappsupport
2020-10-01,102.0,PowerShell_PowerShell
2020-10-01,154.0,ppy_osu
2020-10-01,219.0,PrestaShop_PrestaShop
2020-10-01,108.0,prisma_prisma
2020-10-01,414.0,projectchip_connectedhomeip
2020-10-01,18.0,prusa3d_PrusaSlicer
2020-10-01,588.0,python_cpython
2020-10-01,1027.0,pytorch_pytorch
2020-10-01,45.0,qbittorrent_qBittorrent
2020-10-01,344.0,qgis_QGIS
2020-10-01,293.0,qmk_qmk_firmware
2020-10-01,339.0,quarkusio_quarkus
2020-10-01,131.0,rails_rails
2020-10-01,233.0,rancher_rancher
2020-10-01,80.0,rapid7_metasploitframework
2020-10-01,274.0,rayproject_ray
2020-10-01,84.0,redis_redis
2020-10-01,11.0,Regalis11_Barotrauma
2020-10-01,146.0,renovatebot_renovate
2020-10-01,117.0,RocketChat_Rocket.Chat
2020-10-01,94.0,RPCS3_rpcs3
2020-10-01,108.0,rstudio_rstudio
2020-10-01,114.0,rufflers_ruffle
2020-10-01,774.0,rustlang_rust
2020-10-01,118.0,scikitlearn_scikitlearn
2020-10-01,55.0,scipy_scipy
2020-10-01,72.0,sectionengineeringeducation_engineeringeducation
2020-10-01,188.0,SerenityOS_serenity
2020-10-01,407.0,SkyratSS13_Skyrattg
2020-10-01,660.0,solanalabs_solana
2020-10-01,542.0,sourcegraph_sourcegraph
2020-10-01,444.0,spack_spack
2020-10-01,54.0,spyderide_spyder
2020-10-01,144.0,storybookjs_storybook
2020-10-01,207.0,strapi_strapi
2020-10-01,368.0,symfony_symfony
2020-10-01,171.0,systemd_systemd
2020-10-01,25.0,tachiyomiorg_tachiyomi
2020-10-01,57.0,tachiyomiorg_tachiyomiextensions
2020-10-01,23.0,tailscale_tailscale
2020-10-01,193.0,taosdata_TDengine
2020-10-01,60.0,TeamNewPipe_NewPipe
2020-10-01,243.0,tensorflow_tensorflow
2020-10-01,51.0,termux_termuxpackages
2020-10-01,429.0,tgstation_tgstation
2020-10-01,248.0,trinodb_trino
2020-10-01,435.0,trustwallet_assets
