openrank.Time,openrank.name,openrank
2022-05-01,huggingface_transformers,496.91
2022-05-01,idsb3t1_KEEPpipelinetestsresources,267.45
2022-05-01,influxdata_telegraf,158.77
2022-05-01,IntelRealSense_librealsense,152.64
2022-05-01,istio_istio,363.58
2022-05-01,JacksonKearl_testissues,369.81
2022-05-01,JetBrains_swot,193.14
2022-05-01,jitsi_jitsimeet,170.04
2022-05-01,jlord_patchwork,227.2
2022-05-01,joomla_joomlacms,288.51
2022-05-01,JuliaLang_julia,217.62
2022-05-01,JuliaRegistries_General,204.85
2022-05-01,Kaiserreich_Kaiserreich4,140.53
2022-05-01,keycloak_keycloak,239.95
2022-05-01,Koenkk_zigbee2mqtt,318.38
2022-05-01,kubernetes_kubernetes,768.0
2022-05-01,kubernetes_minikube,158.45
2022-05-01,kubernetes_testinfra,168.57
2022-05-01,kubernetes_website,476.59
2022-05-01,kubevirt_kubevirt,138.69
2022-05-01,laravel_framework,251.36
2022-05-01,leanprovercommunity_mathlib,197.35
2022-05-01,LeetCodeFeedback_LeetCodeFeedback,293.44
2022-05-01,lensapp_lens,180.63
2022-05-01,LightningAI_lightning,302.67
2022-05-01,llvm_llvmproject,313.6
2022-05-01,logseq_logseq,225.95
2022-05-01,macports_macportsports,165.92
2022-05-01,magento_magento2,269.2
2022-05-01,MarlinFirmware_Marlin,202.39
2022-05-01,mastodon_mastodon,111.22
2022-05-01,matplotlib_matplotlib,180.11
2022-05-01,matrixorg_synapse,196.21
2022-05-01,mattermost_mattermostwebapp,142.88
2022-05-01,mdn_content,504.98
2022-05-01,mdn_translatedcontent,231.09
2022-05-01,metabase_metabase,268.32
2022-05-01,MetaMask_ethphishingdetect,177.49
2022-05-01,MetaMask_metamaskextension,227.0
2022-05-01,metersphere_metersphere,205.78
2022-05-01,microsoft_azuredatastudio,203.71
2022-05-01,microsoft_fluentui,290.79
2022-05-01,microsoft_onnxruntime,284.13
2022-05-01,microsoft_playwright,390.22
2022-05-01,microsoft_PowerToys,778.16
2022-05-01,microsoft_terminal,254.3
2022-05-01,microsoft_TypeScript,369.21
2022-05-01,microsoft_vcpkg,448.99
2022-05-01,microsoft_vscode,1588.6
2022-05-01,microsoft_vscodejupyter,245.13
2022-05-01,microsoft_wingetpkgs,711.04
2022-05-01,microsoft_WSL,199.28
2022-05-01,MicrosoftDocs_azuredocs,1288.75
2022-05-01,MicrosoftDocs_microsoft365docs,257.92
2022-05-01,MicrosoftDocs_msteamsdocs,241.14
2022-05-01,microsoftgraph_microsoftgraphdocs,355.67
2022-05-01,mlflow_mlflow,171.41
2022-05-01,mozillamobile_fenix,270.56
2022-05-01,mrdoob_three.js,168.48
2022-05-01,mui_materialui,504.12
2022-05-01,mui_muix,270.3
2022-05-01,neovim_neovim,291.64
2022-05-01,newrelic_docswebsite,149.09
2022-05-01,nextcloud_desktop,156.07
2022-05-01,nextcloud_server,302.59
2022-05-01,NixOS_nixpkgs,1953.23
2022-05-01,nodejs_node,381.6
2022-05-01,nrfconnect_sdknrf,196.51
2022-05-01,nrwl_nx,307.39
2022-05-01,nuxt_framework,226.89
2022-05-01,o3de_o3de,153.24
2022-05-01,obsproject_obsstudio,179.58
2022-05-01,odoo_odoo,1116.41
2022-05-01,openmmlab_mmdetection,211.32
2022-05-01,opentelemetry_opentelemetrycollectorcontrib,173.9
2022-05-01,OpenAPITools_openapigenerator,181.59
2022-05-01,opencv_opencv,141.37
2022-05-01,openhab_openhabaddons,206.78
2022-05-01,openjdk_jdk,296.94
2022-05-01,openjournals_jossreviews,255.29
2022-05-01,openshift_openshiftdocs,401.21
2022-05-01,openshift_release,185.48
2022-05-01,openssl_openssl,194.8
2022-05-01,openvinotoolkit_openvino,228.87
2022-05-01,openwrt_openwrt,230.39
2022-05-01,oppia_oppia,163.92
2022-05-01,PaddlePaddle_Paddle,492.17
2022-05-01,PaddlePaddle_PaddleOCR,206.68
2022-05-01,pandasdev_pandas,354.44
2022-05-01,php_phpsrc,164.54
2022-05-01,pingcap_tidb,208.22
2022-05-01,PixelExperience_androidissues,185.22
2022-05-01,postmanlabs_postmanappsupport,169.28
2022-05-01,PowerShell_PowerShell,166.93
2022-05-01,ppy_osu,188.89
2022-05-01,PrestaShop_PrestaShop,348.54
2022-05-01,prisma_prisma,289.75
2022-05-01,projectchip_connectedhomeip,248.05
2022-05-01,prusa3d_PrusaSlicer,139.49
2022-05-01,python_cpython,590.9
2022-05-01,pytorch_pytorch,1152.79
2022-05-01,qbittorrent_qBittorrent,298.68
2022-05-01,qgis_QGIS,310.27
2022-05-01,qmk_qmk_firmware,343.96
2022-05-01,quarkusio_quarkus,338.18
2022-05-01,rails_rails,189.94
2022-05-01,rancher_rancher,224.76
2022-05-01,rapid7_metasploitframework,159.86
2022-05-01,rayproject_ray,468.64
2022-05-01,raycast_extensions,192.4
2022-05-01,redis_redis,165.75
2022-05-01,Regalis11_Barotrauma,166.51
2022-05-01,remixrun_remix,223.54
2022-05-01,renovatebot_renovate,220.49
2022-05-01,RocketChat_Rocket.Chat,245.08
2022-05-01,RPCS3_rpcs3,213.71
2022-05-01,rstudio_rstudio,176.29
2022-05-01,rufflers_ruffle,173.28
2022-05-01,rustlang_rust,825.8
2022-05-01,scikitlearn_scikitlearn,260.28
2022-05-01,scipy_scipy,212.14
2022-05-01,sectionengineeringeducation_engineeringeducation,303.51
2022-05-01,SerenityOS_serenity,191.39
2022-05-01,ShadowMario_FNFPsychEngine,365.46
2022-05-01,SkyratSS13_Skyrattg,149.47
2022-05-01,solanalabs_solana,287.72
2022-05-01,solanalabs_tokenlist,1023.73
2022-05-01,sourcegraph_sourcegraph,271.4
2022-05-01,spack_spack,264.36
2022-05-01,spyderide_spyder,202.48
2022-05-01,storybookjs_storybook,256.64
2022-05-01,strapi_strapi,303.36
2022-05-01,sveltejs_kit,223.57
2022-05-01,symfony_symfony,278.78
2022-05-01,systemd_systemd,275.3
2022-05-01,tachiyomiorg_tachiyomi,158.81
2022-05-01,tachiyomiorg_tachiyomiextensions,249.63
2022-05-01,tailscale_tailscale,176.66
2022-05-01,taosdata_TDengine,158.61
2022-05-01,taozhiyu_TyProAction,1476.41
2022-05-01,TeamNewPipe_NewPipe,190.24
2022-05-01,tensorflow_tensorflow,413.58
2022-05-01,termux_termuxpackages,208.23
2022-05-01,tgstation_tgstation,396.08
2022-05-01,TPLab_tokens,317.88
2022-05-01,trinodb_trino,290.48
2022-05-01,trustwallet_assets,322.62
2022-05-01,typechallenges_typechallenges,185.48
2022-05-01,uBlockOrigin_uAssets,298.95
2022-05-01,Ultimaker_Cura,297.39
2022-05-01,ultralytics_yolov5,323.78
2022-05-01,unifyai_ivy,77.79
2022-05-01,ValveSoftware_Proton,206.79
2022-05-01,vectordotdev_vector,165.96
2022-05-01,vercel_next.js,469.97
2022-05-01,vitejs_vite,290.69
2022-05-01,voidlinux_voidpackages,277.62
2022-05-01,webcompat_webbugs,359.74
2022-05-01,woocommerce_woocommerce,290.35
2022-05-01,WordPress_gutenberg,555.23
2022-05-01,xamarin_xamarinmacios,168.51
2022-05-01,xbmc_xbmc,169.92
2022-05-01,ytdlp_ytdlp,370.58
2022-05-01,yuzuemu_yuzu,128.76
2022-05-01,zephyrprojectrtos_zephyr,551.96
2022-05-01,zerotomastery_starthereguidelines,129.96
2022-05-01,ziglang_zig,149.96
2022-05-01,zulip_zulip,206.56
2022-06-01,AdguardTeam_AdguardFilters,502.52
2022-06-01,airbytehq_airbyte,394.77
2022-06-01,alibaba_nacos,166.83
2022-06-01,angular_angular,353.12
2022-06-01,angular_components,146.25
2022-06-01,ankidroid_AnkiAndroid,204.02
2022-06-01,ansible_ansible,163.19
2022-06-01,antdesign_antdesign,360.06
2022-06-01,apache_airflow,478.16
2022-06-01,apache_apisix,144.47
2022-06-01,apache_arrow,233.1
2022-06-01,apache_beam,181.8
2022-06-01,apache_dolphinscheduler,176.03
2022-06-01,apache_doris,159.78
2022-06-01,apache_flink,194.42
2022-06-01,apache_hudi,219.39
2022-06-01,apache_iceberg,202.62
2022-06-01,apache_pulsar,238.66
2022-06-01,apache_shardingsphere,247.06
2022-06-01,apache_spark,257.39
2022-06-01,apache_superset,327.83
2022-06-01,apache_tvm,181.13
2022-06-01,apple_swift,244.93
2022-06-01,appsmithorg_appsmith,220.91
2022-06-01,archwaynetwork_testnets,961.94
2022-06-01,ArduPilot_ardupilot,194.15
2022-06-01,argoproj_argocd,217.73
2022-06-01,Automattic_jetpack,173.83
2022-06-01,Automattic_wpcalypso,409.49
2022-06-01,aws_awscdk,443.12
2022-06-01,awsamplify_amplifycli,168.46
2022-06-01,azerothcore_azerothcorewotlk,183.01
2022-06-01,Azure_azurecli,361.2
2022-06-01,Azure_azurepowershell,204.54
2022-06-01,Azure_azurerestapispecs,267.14
2022-06-01,Azure_azuresdkforjava,287.02
2022-06-01,Azure_azuresdkforjs,180.94
2022-06-01,Azure_azuresdkfornet,361.47
2022-06-01,Azure_azuresdkforpython,192.2
2022-06-01,backstage_backstage,284.73
2022-06-01,bevyengine_bevy,188.53
2022-06-01,bioconda_biocondarecipes,184.35
2022-06-01,bitcoin_bitcoin,262.65
2022-06-01,bitnami_charts,285.03
2022-06-01,brave_bravebrowser,234.94
2022-06-01,brave_bravecore,331.97
2022-06-01,ccxt_ccxt,242.83
2022-06-01,ceph_ceph,283.32
2022-06-01,ChiaNetwork_chiablockchain,300.9
2022-06-01,cilium_cilium,202.15
2022-06-01,CleverRaven_CataclysmDDA,359.61
2022-06-01,ClickHouse_ClickHouse,518.74
2022-06-01,cloudflare_cloudflaredocs,186.69
2022-06-01,cmssw_cmssw,228.64
2022-06-01,cockroachdb_cockroach,288.14
2022-06-01,conanio_conancenterindex,282.97
2022-06-01,condaforge_stagedrecipes,235.05
2022-06-01,containers_podman,244.47
2022-06-01,coolsnowwolf_lede,164.91
2022-06-01,cypressio_cypress,560.39
2022-06-01,darktableorg_darktable,162.21
2022-06-01,DataDog_datadogagent,181.0
2022-06-01,dbeaver_dbeaver,261.57
2022-06-01,DefinitelyTyped_DefinitelyTyped,430.1
2022-06-01,demisto_content,189.42
2022-06-01,denoland_deno,163.25
2022-06-01,departmentofveteransaffairs_va.govteam,246.73
2022-06-01,desktop_desktop,196.95
2022-06-01,directus_directus,211.83
2022-06-01,docker_docs,147.46
2022-06-01,dotnet_aspnetcore,466.35
2022-06-01,dotnet_AspNetCore.Docs,148.01
2022-06-01,dotnet_docs,224.15
2022-06-01,dotnet_efcore,195.26
2022-06-01,dotnet_maui,436.27
2022-06-01,dotnet_roslyn,583.25
2022-06-01,dotnet_runtime,1287.89
2022-06-01,education_GitHubGraduation2022,949.62
2022-06-01,elastic_elasticsearch,421.54
2022-06-01,elastic_kibana,862.12
2022-06-01,electron_electron,250.93
2022-06-01,elementfi_elfcouncilfrontend,1330.85
2022-06-01,elementplus_elementplus,323.86
2022-06-01,elementor_elementor,509.44
2022-06-01,envoyproxy_envoy,321.84
2022-06-01,espressif_espidf,202.3
2022-06-01,ethereum_ethereumorgwebsite,201.5
2022-06-01,Expensify_App,232.63
2022-06-01,expo_expo,485.39
2022-06-01,facebook_react,219.8
2022-06-01,facebook_reactnative,299.56
2022-06-01,filecoinproject_filecoinpluslargedatasets,106.93
2022-06-01,filescommunity_Files,228.73
2022-06-01,firebase_firebaseandroidsdk,161.92
2022-06-01,firebase_flutterfire,160.16
2022-06-01,firstcontributions_firstcontributions,543.16
2022-06-01,flathub_flathub,192.24
2022-06-01,flutter_engine,442.44
2022-06-01,flutter_flutter,1540.57
2022-06-01,flutter_plugins,176.31
2022-06-01,flybywiresim_a32nx,147.1
2022-06-01,freddier_hyperblog,164.8
2022-06-01,gatsbyjs_gatsby,194.38
2022-06-01,gentoo_gentoo,281.29
2022-06-01,getsentry_sentry,302.21
2022-06-01,github_codeql,189.39
2022-06-01,github_docs,233.9
2022-06-01,gitpodio_gitpod,292.39
2022-06-01,gogitea_gitea,293.16
2022-06-01,godotengine_godot,813.65
2022-06-01,golang_go,424.87
2022-06-01,google_itcertautomationpractice,413.3
2022-06-01,googletest_signclav2proberepo,177.34
2022-06-01,GoogleChrome_developer.chrome.com,151.22
2022-06-01,gradle_gradle,258.37
2022-06-01,grafana_grafana,790.18
2022-06-01,grafana_loki,186.57
2022-06-01,gravitational_teleport,180.88
2022-06-01,grpc_grpc,205.94
2022-06-01,hashicorp_terraformprovideraws,379.82
2022-06-01,hashicorp_terraformproviderazurerm,392.38
2022-06-01,hashicorp_vault,233.44
2022-06-01,helium_denylist,280.82
2022-06-01,helixeditor_helix,155.32
2022-06-01,homeassistant_core,2127.45
2022-06-01,homeassistant_frontend,214.5
2022-06-01,homeassistant_homeassistant.io,230.87
2022-06-01,Homebrew_homebrewcask,401.46
2022-06-01,Homebrew_homebrewcore,587.94
2022-06-01,huggingface_transformers,468.63
2022-06-01,idsb3t1_KEEPpipelinetestsresources,259.54
2022-06-01,influxdata_telegraf,147.98
2022-06-01,IntelRealSense_librealsense,147.4
2022-06-01,istio_istio,338.05
2022-06-01,JacksonKearl_testissues,131.98
2022-06-01,JetBrains_swot,192.34
2022-06-01,jitsi_jitsimeet,161.16
2022-06-01,jlord_patchwork,199.88
2022-06-01,joomla_joomlacms,270.48
2022-06-01,JuliaLang_julia,202.24
2022-06-01,JuliaRegistries_General,201.81
2022-06-01,Kaiserreich_Kaiserreich4,169.01
2022-06-01,keycloak_keycloak,258.23
2022-06-01,Koenkk_zigbee2mqtt,298.08
2022-06-01,kubernetes_kubernetes,695.82
2022-06-01,kubernetes_minikube,161.87
2022-06-01,kubernetes_testinfra,145.95
2022-06-01,kubernetes_website,492.18
2022-06-01,kubevirt_kubevirt,159.15
2022-06-01,laravel_framework,243.5
2022-06-01,leanprovercommunity_mathlib,198.58
2022-06-01,LeetCodeFeedback_LeetCodeFeedback,307.49
2022-06-01,lensapp_lens,196.81
2022-06-01,LightningAI_lightning,268.92
2022-06-01,llvm_llvmproject,313.54
2022-06-01,logseq_logseq,253.71
2022-06-01,macports_macportsports,170.39
2022-06-01,magento_magento2,263.66
2022-06-01,MarlinFirmware_Marlin,199.17
2022-06-01,mastodon_mastodon,94.76
2022-06-01,matplotlib_matplotlib,171.03
2022-06-01,matrixorg_synapse,174.93
2022-06-01,mattermost_mattermostwebapp,151.47
2022-06-01,mdn_content,500.93
2022-06-01,mdn_translatedcontent,262.34
2022-06-01,metabase_metabase,269.55
2022-06-01,MetaMask_ethphishingdetect,188.7
2022-06-01,MetaMask_metamaskextension,228.32
2022-06-01,metersphere_metersphere,221.08
2022-06-01,microsoft_azuredatastudio,211.29
2022-06-01,microsoft_fluentui,280.51
2022-06-01,microsoft_onnxruntime,295.54
2022-06-01,microsoft_playwright,414.73
2022-06-01,microsoft_PowerToys,754.88
2022-06-01,microsoft_terminal,265.4
2022-06-01,microsoft_TypeScript,387.55
2022-06-01,microsoft_vcpkg,432.92
2022-06-01,microsoft_vscode,1576.54
2022-06-01,microsoft_vscodejupyter,265.77
2022-06-01,microsoft_wingetpkgs,713.62
2022-06-01,microsoft_WSL,180.72
2022-06-01,MicrosoftDocs_azuredocs,1271.9
2022-06-01,MicrosoftDocs_microsoft365docs,256.51
2022-06-01,MicrosoftDocs_msteamsdocs,237.51
2022-06-01,microsoftgraph_microsoftgraphdocs,397.07
2022-06-01,mlflow_mlflow,143.07
2022-06-01,mozillamobile_fenix,242.59
2022-06-01,mrdoob_three.js,156.76
2022-06-01,mui_materialui,477.38
2022-06-01,mui_muix,299.48
2022-06-01,neovim_neovim,296.41
2022-06-01,newrelic_docswebsite,155.16
2022-06-01,nextcloud_desktop,152.03
2022-06-01,nextcloud_server,306.03
2022-06-01,NixOS_nixpkgs,1924.8
2022-06-01,nodejs_node,415.22
2022-06-01,nrfconnect_sdknrf,181.46
2022-06-01,nrwl_nx,314.87
2022-06-01,nuxt_framework,221.64
2022-06-01,o3de_o3de,159.99
2022-06-01,obsproject_obsstudio,170.37
2022-06-01,odoo_odoo,999.31
2022-06-01,openmmlab_mmdetection,202.56
2022-06-01,opentelemetry_opentelemetrycollectorcontrib,198.19
2022-06-01,OpenAPITools_openapigenerator,173.71
2022-06-01,opencv_opencv,128.57
2022-06-01,openhab_openhabaddons,207.29
2022-06-01,openjdk_jdk,286.71
2022-06-01,openjournals_jossreviews,270.84
2022-06-01,openshift_openshiftdocs,416.09
2022-06-01,openshift_release,218.3
2022-06-01,openssl_openssl,243.3
2022-06-01,openvinotoolkit_openvino,221.37
2022-06-01,openwrt_openwrt,236.35
2022-06-01,oppia_oppia,158.68
2022-06-01,PaddlePaddle_Paddle,471.63
2022-06-01,PaddlePaddle_PaddleOCR,213.45
2022-06-01,pandasdev_pandas,340.04
2022-06-01,php_phpsrc,173.14
2022-06-01,pingcap_tidb,204.6
2022-06-01,PixelExperience_androidissues,184.06
2022-06-01,postmanlabs_postmanappsupport,175.61
2022-06-01,PowerShell_PowerShell,138.82
2022-06-01,ppy_osu,192.67
2022-06-01,PrestaShop_PrestaShop,343.44
2022-06-01,prisma_prisma,291.13
2022-06-01,projectchip_connectedhomeip,263.47
2022-06-01,prusa3d_PrusaSlicer,128.07
2022-06-01,python_cpython,573.96
2022-06-01,pytorch_pytorch,1189.14
2022-06-01,qbittorrent_qBittorrent,283.4
2022-06-01,qgis_QGIS,291.63
2022-06-01,qmk_qmk_firmware,339.91
2022-06-01,quarkusio_quarkus,337.06
2022-06-01,rails_rails,197.32
2022-06-01,rancher_rancher,210.41
2022-06-01,rapid7_metasploitframework,159.11
2022-06-01,rayproject_ray,487.14
2022-06-01,raycast_extensions,195.25
2022-06-01,redis_redis,148.38
2022-06-01,Regalis11_Barotrauma,166.72
2022-06-01,remixrun_remix,218.52
2022-06-01,renovatebot_renovate,224.11
2022-06-01,RocketChat_Rocket.Chat,254.89
2022-06-01,RPCS3_rpcs3,211.65
2022-06-01,rstudio_rstudio,175.72
2022-06-01,rufflers_ruffle,163.84
2022-06-01,rustlang_rust,862.56
2022-06-01,scikitlearn_scikitlearn,267.27
2022-06-01,scipy_scipy,192.21
2022-06-01,sectionengineeringeducation_engineeringeducation,228.14
2022-06-01,SerenityOS_serenity,186.08
2022-06-01,ShadowMario_FNFPsychEngine,380.83
2022-06-01,SkyratSS13_Skyrattg,156.84
2022-06-01,solanalabs_solana,273.64
2022-06-01,solanalabs_tokenlist,752.74
2022-06-01,sourcegraph_sourcegraph,278.68
2022-06-01,spack_spack,250.59
2022-06-01,spyderide_spyder,288.25
2022-06-01,storybookjs_storybook,235.38
2022-06-01,strapi_strapi,287.0
2022-06-01,sveltejs_kit,182.7
2022-06-01,symfony_symfony,297.16
2022-06-01,systemd_systemd,267.54
2022-06-01,tachiyomiorg_tachiyomi,149.05
2022-06-01,tachiyomiorg_tachiyomiextensions,254.73
2022-06-01,tailscale_tailscale,193.0
2022-06-01,taosdata_TDengine,159.19
2022-06-01,taozhiyu_TyProAction,1496.11
2022-06-01,TeamNewPipe_NewPipe,157.33
2022-06-01,tensorflow_tensorflow,409.76
2022-06-01,termux_termuxpackages,164.31
2022-06-01,tgstation_tgstation,385.95
2022-06-01,TPLab_tokens,298.18
2022-06-01,trinodb_trino,286.62
2022-06-01,trustwallet_assets,268.93
2022-06-01,typechallenges_typechallenges,183.75
2022-06-01,uBlockOrigin_uAssets,301.14
2022-06-01,Ultimaker_Cura,285.76
2022-06-01,ultralytics_yolov5,303.43
2022-06-01,unifyai_ivy,103.05
2022-06-01,ValveSoftware_Dota2Gameplay,581.73
2022-06-01,ValveSoftware_Proton,215.78
2022-06-01,vectordotdev_vector,171.3
2022-06-01,vercel_next.js,468.46
2022-06-01,vitejs_vite,270.28
2022-06-01,voidlinux_voidpackages,287.08
2022-06-01,webcompat_webbugs,354.43
2022-06-01,woocommerce_woocommerce,279.17
2022-06-01,WordPress_gutenberg,531.23
2022-06-01,xamarin_xamarinmacios,159.56
2022-06-01,xbmc_xbmc,163.51
2022-06-01,ytdlp_ytdlp,371.39
2022-06-01,yuzuemu_yuzu,145.5
2022-06-01,zephyrprojectrtos_zephyr,600.48
2022-06-01,zerotomastery_starthereguidelines,147.58
2022-06-01,ziglang_zig,133.49
2022-06-01,zulip_zulip,204.08
2022-07-01,AdguardTeam_AdguardFilters,486.69
2022-07-01,airbytehq_airbyte,422.31
2022-07-01,alibaba_nacos,166.92
2022-07-01,angular_angular,346.9
2022-07-01,angular_components,142.12
2022-07-01,ankidroid_AnkiAndroid,194.28
2022-07-01,ansible_ansible,158.57
2022-07-01,antdesign_antdesign,355.59
2022-07-01,apache_airflow,443.21
2022-07-01,apache_apisix,157.79
2022-07-01,apache_arrow,255.72
2022-07-01,apache_beam,193.99
2022-07-01,apache_dolphinscheduler,193.88
2022-07-01,apache_doris,172.72
2022-07-01,apache_flink,206.57
2022-07-01,apache_hudi,229.58
2022-07-01,apache_iceberg,208.99
2022-07-01,apache_pulsar,249.1
2022-07-01,apache_shardingsphere,257.49
2022-07-01,apache_spark,252.96
2022-07-01,apache_superset,316.42
2022-07-01,apache_tvm,179.11
2022-07-01,apple_swift,218.75
2022-07-01,appsmithorg_appsmith,219.79
2022-07-01,archwaynetwork_testnets,817.65
2022-07-01,ArduPilot_ardupilot,191.59
2022-07-01,argoproj_argocd,219.56
2022-07-01,Automattic_jetpack,166.81
2022-07-01,Automattic_wpcalypso,402.74
2022-07-01,aws_awscdk,450.63
2022-07-01,awsamplify_amplifycli,152.48
2022-07-01,azerothcore_azerothcorewotlk,180.95
2022-07-01,Azure_azurecli,357.0
2022-07-01,Azure_azurepowershell,207.66
2022-07-01,Azure_azurerestapispecs,256.28
2022-07-01,Azure_azuresdkforjava,272.84
2022-07-01,Azure_azuresdkforjs,162.8
2022-07-01,Azure_azuresdkfornet,363.43
2022-07-01,Azure_azuresdkforpython,199.43
2022-07-01,backstage_backstage,283.06
2022-07-01,bevyengine_bevy,194.64
2022-07-01,bioconda_biocondarecipes,198.85
2022-07-01,bitcoin_bitcoin,271.02
2022-07-01,bitnami_charts,243.26
2022-07-01,brave_bravebrowser,217.3
2022-07-01,brave_bravecore,342.31
2022-07-01,ccxt_ccxt,245.65
2022-07-01,ceph_ceph,286.25
2022-07-01,ChiaNetwork_chiablockchain,297.62
2022-07-01,cilium_cilium,209.62
2022-07-01,CleverRaven_CataclysmDDA,374.94
2022-07-01,ClickHouse_ClickHouse,517.4
2022-07-01,cloudflare_cloudflaredocs,194.42
2022-07-01,cmssw_cmssw,229.07
2022-07-01,cockroachdb_cockroach,293.3
2022-07-01,conanio_conancenterindex,305.9
2022-07-01,condaforge_stagedrecipes,258.82
2022-07-01,containers_podman,238.22
2022-07-01,coolsnowwolf_lede,167.09
2022-07-01,cypressio_cypress,530.75
2022-07-01,darktableorg_darktable,165.08
2022-07-01,DataDog_datadogagent,174.15
2022-07-01,dbeaver_dbeaver,252.31
2022-07-01,DefinitelyTyped_DefinitelyTyped,422.33
2022-07-01,demisto_content,194.82
2022-07-01,denoland_deno,162.38
2022-07-01,departmentofveteransaffairs_va.govteam,252.51
2022-07-01,desktop_desktop,203.82
2022-07-01,directus_directus,201.66
2022-07-01,docker_docs,186.79
2022-07-01,dotnet_aspnetcore,447.28
2022-07-01,dotnet_AspNetCore.Docs,160.58
2022-07-01,dotnet_docs,219.44
2022-07-01,dotnet_efcore,199.08
2022-07-01,dotnet_maui,407.94
2022-07-01,dotnet_roslyn,570.83
2022-07-01,dotnet_runtime,1342.13
2022-07-01,education_GitHubGraduation2022,404.88
2022-07-01,elastic_elasticsearch,409.44
2022-07-01,elastic_kibana,850.36
2022-07-01,electron_electron,255.4
2022-07-01,elementfi_elfcouncilfrontend,1131.23
2022-07-01,elementplus_elementplus,321.1
2022-07-01,elementor_elementor,461.42
2022-07-01,envoyproxy_envoy,309.72
2022-07-01,espressif_espidf,207.85
2022-07-01,ethereum_ethereumorgwebsite,201.12
2022-07-01,Expensify_App,246.63
2022-07-01,expo_expo,469.08
2022-07-01,facebook_react,208.36
2022-07-01,facebook_reactnative,300.55
2022-07-01,filecoinproject_filecoinpluslargedatasets,120.37
2022-07-01,filescommunity_Files,208.21
2022-07-01,firebase_firebaseandroidsdk,176.75
2022-07-01,firebase_flutterfire,223.61
2022-07-01,firstcontributions_firstcontributions,590.42
2022-07-01,flathub_flathub,165.3
2022-07-01,flutter_engine,402.97
2022-07-01,flutter_flutter,1587.11
2022-07-01,flutter_plugins,141.76
2022-07-01,flybywiresim_a32nx,119.5
2022-07-01,freddier_hyperblog,162.77
2022-07-01,gatsbyjs_gatsby,194.57
2022-07-01,gentoo_gentoo,285.01
2022-07-01,getsentry_sentry,302.78
2022-07-01,github_codeql,169.02
2022-07-01,github_docs,213.3
2022-07-01,gitpodio_gitpod,293.34
2022-07-01,gogitea_gitea,300.36
2022-07-01,godotengine_godot,845.07
2022-07-01,golang_go,418.12
2022-07-01,google_itcertautomationpractice,413.95
2022-07-01,googletest_signclav2proberepo,166.4
2022-07-01,GoogleChrome_developer.chrome.com,147.48
2022-07-01,gradle_gradle,266.48
2022-07-01,grafana_grafana,785.35
2022-07-01,grafana_loki,165.96
2022-07-01,gravitational_teleport,188.27
2022-07-01,grpc_grpc,192.86
2022-07-01,hashicorp_terraformprovideraws,347.82
2022-07-01,hashicorp_terraformproviderazurerm,390.82
2022-07-01,hashicorp_vault,221.23
2022-07-01,helium_denylist,263.1
2022-07-01,helixeditor_helix,161.22
2022-07-01,homeassistant_core,2200.64
2022-07-01,homeassistant_frontend,187.99
2022-07-01,homeassistant_homeassistant.io,223.9
2022-07-01,Homebrew_homebrewcask,357.8
2022-07-01,Homebrew_homebrewcore,607.73
2022-07-01,huggingface_transformers,446.3
2022-07-01,idsb3t1_KEEPpipelinetestsresources,318.82
2022-07-01,influxdata_telegraf,151.15
2022-07-01,IntelRealSense_librealsense,145.6
2022-07-01,istio_istio,328.07
2022-07-01,JacksonKearl_testissues,44.96
2022-07-01,JetBrains_swot,194.35
2022-07-01,jitsi_jitsimeet,159.91
2022-07-01,jlord_patchwork,164.27
2022-07-01,joomla_joomlacms,239.06
2022-07-01,JuliaLang_julia,196.59
2022-07-01,JuliaRegistries_General,203.79
2022-07-01,Kaiserreich_Kaiserreich4,171.99
2022-07-01,keycloak_keycloak,245.53
2022-07-01,Koenkk_zigbee2mqtt,290.45
2022-07-01,kubernetes_kubernetes,877.53
2022-07-01,kubernetes_minikube,167.49
2022-07-01,kubernetes_testinfra,145.32
2022-07-01,kubernetes_website,538.87
2022-07-01,kubevirt_kubevirt,189.78
2022-07-01,laravel_framework,242.76
2022-07-01,leanprovercommunity_mathlib,197.06
2022-07-01,LeetCodeFeedback_LeetCodeFeedback,337.25
2022-07-01,lensapp_lens,160.48
2022-07-01,LightningAI_lightning,288.01
2022-07-01,llvm_llvmproject,302.29
2022-07-01,logseq_logseq,249.98
2022-07-01,macports_macportsports,153.85
2022-07-01,magento_magento2,262.39
2022-07-01,MarlinFirmware_Marlin,192.48
2022-07-01,mastodon_mastodon,73.78
2022-07-01,matplotlib_matplotlib,151.88
2022-07-01,matrixorg_synapse,186.25
2022-07-01,mattermost_mattermostwebapp,158.43
2022-07-01,mdn_content,556.15
2022-07-01,mdn_translatedcontent,276.99
2022-07-01,metabase_metabase,263.87
2022-07-01,MetaMask_ethphishingdetect,157.19
2022-07-01,MetaMask_metamaskextension,237.9
2022-07-01,metersphere_metersphere,219.18
2022-07-01,microsoft_azuredatastudio,193.94
2022-07-01,microsoft_fluentui,282.95
2022-07-01,microsoft_onnxruntime,300.71
2022-07-01,microsoft_playwright,431.67
2022-07-01,microsoft_PowerToys,756.52
2022-07-01,microsoft_terminal,281.38
2022-07-01,microsoft_TypeScript,372.78
2022-07-01,microsoft_vcpkg,433.01
