change_request_response_time.Time,change_request_response_time,change_request_response_time.name
2021-12-01,7.44,expo_expo
2021-12-01,0.55,facebook_react
2021-12-01,0.0,facebook_reactnative
2021-12-01,0.85,filescommunity_Files
2021-12-01,0.0,firebase_firebaseandroidsdk
2021-12-01,10.26,firebase_flutterfire
2021-12-01,5.4,firstcontributions_firstcontributions
2021-12-01,0.04,flathub_flathub
2021-12-01,4.99,flutter_engine
2021-12-01,20.65,flutter_flutter
2021-12-01,10.55,flutter_plugins
2021-12-01,6.02,flybywiresim_a32nx
2021-12-01,434.53,freddier_hyperblog
2021-12-01,49.84,gatsbyjs_gatsby
2021-12-01,0.0,gentoo_gentoo
2021-12-01,8.55,getsentry_sentry
2021-12-01,29.21,github_codeql
2021-12-01,190.98,github_docs
2021-12-01,2.58,gitpodio_gitpod
2021-12-01,1.37,gogitea_gitea
2021-12-01,18.26,godotengine_godot
2021-12-01,10.63,golang_go
2021-12-01,392.07,google_itcertautomationpractice
2021-12-01,9.99,googletest_signclav2proberepo
2021-12-01,0.08,GoogleChrome_developer.chrome.com
2021-12-01,5.24,gradle_gradle
2021-12-01,7.09,grafana_grafana
2021-12-01,3.54,grafana_loki
2021-12-01,6.95,gravitational_teleport
2021-12-01,16.7,grpc_grpc
2021-12-01,19.88,hashicorp_terraformprovideraws
2021-12-01,3.79,hashicorp_terraformproviderazurerm
2021-12-01,21.26,hashicorp_vault
2021-12-01,1.29,helixeditor_helix
2021-12-01,2.5,homeassistant_core
2021-12-01,5.32,homeassistant_frontend
2021-12-01,10.89,homeassistant_homeassistant.io
2021-12-01,5.49,Homebrew_homebrewcask
2021-12-01,10.56,Homebrew_homebrewcore
2021-12-01,7.03,huggingface_transformers
2021-12-01,15.64,idsb3t1_KEEPpipelinetestsresources
2021-12-01,1.7,influxdata_telegraf
2021-12-01,105.25,IntelRealSense_librealsense
2021-12-01,5.05,istio_istio
2021-12-01,2.4,JetBrains_swot
2021-12-01,0.55,jitsi_jitsimeet
2021-12-01,5.15,jlord_patchwork
2021-12-01,6.86,joomla_joomlacms
2021-12-01,20.85,JuliaLang_julia
2021-12-01,10.23,JuliaRegistries_General
2021-12-01,29.46,keycloak_keycloak
2021-12-01,2.64,Koenkk_zigbee2mqtt
2021-12-01,0.0,kubernetes_kubernetes
2021-12-01,0.0,kubernetes_minikube
2021-12-01,0.01,kubernetes_testinfra
2021-12-01,0.05,kubernetes_website
2021-12-01,0.23,kubevirt_kubevirt
2021-12-01,4.89,laravel_framework
2021-12-01,10.79,leanprovercommunity_mathlib
2021-12-01,4.2,lensapp_lens
2021-12-01,9.49,LightningAI_lightning
2021-12-01,377.6,llvm_llvmproject
2021-12-01,8.62,logseq_logseq
2021-12-01,3.48,macports_macportsports
2021-12-01,113.0,magento_magento2
2021-12-01,79.29,MarlinFirmware_Marlin
2021-12-01,4.13,mastodon_mastodon
2021-12-01,2.76,matplotlib_matplotlib
2021-12-01,6.55,matrixorg_synapse
2021-12-01,3.78,mattermost_mattermostwebapp
2021-12-01,3.97,mdn_content
2021-12-01,9.99,mdn_translatedcontent
2021-12-01,2.9,metabase_metabase
2021-12-01,19.74,MetaMask_ethphishingdetect
2021-12-01,6.68,MetaMask_metamaskextension
2021-12-01,0.06,metersphere_metersphere
2021-12-01,0.19,microsoft_azuredatastudio
2021-12-01,0.11,microsoft_fluentui
2021-12-01,10.31,microsoft_onnxruntime
2021-12-01,0.56,microsoft_playwright
2021-12-01,0.41,microsoft_PowerToys
2021-12-01,1.81,microsoft_terminal
2021-12-01,18.3,microsoft_TypeScript
2021-12-01,2.16,microsoft_vcpkg
2021-12-01,20.74,microsoft_vscode
2021-12-01,0.11,microsoft_vscodejupyter
2021-12-01,5.23,microsoft_wingetpkgs
2021-12-01,0.0,microsoft_WSL
2021-12-01,0.6,MicrosoftDocs_azuredocs
2021-12-01,4.34,MicrosoftDocs_microsoft365docs
2021-12-01,0.0,MicrosoftDocs_msteamsdocs
2021-12-01,0.01,microsoftgraph_microsoftgraphdocs
2021-12-01,15.7,mlflow_mlflow
2021-12-01,126.03,mozillamobile_fenix
2021-12-01,0.59,mrdoob_three.js
2021-12-01,0.08,mui_materialui
2021-12-01,4.56,mui_muix
2021-12-01,10.72,neovim_neovim
2021-12-01,4.25,newrelic_docswebsite
2021-12-01,0.0,nextcloud_desktop
2021-12-01,11.36,nextcloud_server
2021-12-01,11.94,NixOS_nixpkgs
2021-12-01,0.16,nodejs_node
2021-12-01,0.42,nrfconnect_sdknrf
2021-12-01,13.35,nrwl_nx
2021-12-01,1.5,nuxt_framework
2021-12-01,5.75,o3de_o3de
2021-12-01,6.0,obsproject_obsstudio
2021-12-01,2.39,odoo_odoo
2021-12-01,18.08,openmmlab_mmdetection
2021-12-01,1.74,opentelemetry_opentelemetrycollectorcontrib
2021-12-01,22.05,OpenAPITools_openapigenerator
2021-12-01,9.8,opencv_opencv
2021-12-01,2.44,openhab_openhabaddons
2021-12-01,22.33,openjdk_jdk
2021-12-01,19.88,openshift_openshiftdocs
2021-12-01,10.88,openshift_release
2021-12-01,4.38,openssl_openssl
2021-12-01,14.08,openvinotoolkit_openvino
2021-12-01,12.29,openwrt_openwrt
2021-12-01,21.62,oppia_oppia
2021-12-01,27.28,PaddlePaddle_Paddle
2021-12-01,26.29,PaddlePaddle_PaddleOCR
2021-12-01,0.91,pandasdev_pandas
2021-12-01,15.99,php_phpsrc
2021-12-01,0.28,pingcap_tidb
2021-12-01,1.44,PowerShell_PowerShell
2021-12-01,3.48,ppy_osu
2021-12-01,0.61,PrestaShop_PrestaShop
2021-12-01,239.07,prisma_prisma
2021-12-01,3.91,projectchip_connectedhomeip
2021-12-01,8.12,prusa3d_PrusaSlicer
2021-12-01,7.84,python_cpython
2021-12-01,3.69,pytorch_pytorch
2021-12-01,0.35,qbittorrent_qBittorrent
2021-12-01,8.28,qgis_QGIS
2021-12-01,9.44,qmk_qmk_firmware
2021-12-01,3.84,quarkusio_quarkus
2021-12-01,8.27,rails_rails
2021-12-01,8.87,rancher_rancher
2021-12-01,2.95,rapid7_metasploitframework
2021-12-01,6.65,rayproject_ray
2021-12-01,1.33,raycast_extensions
2021-12-01,0.48,redis_redis
2021-12-01,15.22,Regalis11_Barotrauma
2021-12-01,13.0,remixrun_remix
2021-12-01,0.37,renovatebot_renovate
2021-12-01,14.84,RocketChat_Rocket.Chat
2021-12-01,6.44,RPCS3_rpcs3
2021-12-01,2.19,rstudio_rstudio
2021-12-01,2.07,rufflers_ruffle
2021-12-01,0.16,rustlang_rust
2021-12-01,22.22,scikitlearn_scikitlearn
2021-12-01,6.24,scipy_scipy
2021-12-01,2.78,sectionengineeringeducation_engineeringeducation
2021-12-01,10.51,SerenityOS_serenity
2021-12-01,2.23,ShadowMario_FNFPsychEngine
2021-12-01,3.26,SkyratSS13_Skyrattg
2021-12-01,24.99,solanalabs_solana
2021-12-01,305.13,solanalabs_tokenlist
2021-12-01,9.36,sourcegraph_sourcegraph
2021-12-01,5.8,spack_spack
2021-12-01,9.04,spyderide_spyder
2021-12-01,19.72,storybookjs_storybook
2021-12-01,3.74,strapi_strapi
2021-12-01,9.67,sveltejs_kit
2021-12-01,4.87,symfony_symfony
2021-12-01,5.12,systemd_systemd
2021-12-01,2.78,tachiyomiorg_tachiyomi
2021-12-01,0.44,tachiyomiorg_tachiyomiextensions
2021-12-01,0.69,tailscale_tailscale
2021-12-01,4.46,taosdata_TDengine
2021-12-01,1.46,TeamNewPipe_NewPipe
2021-12-01,20.32,tensorflow_tensorflow
2021-12-01,4.66,termux_termuxpackages
2021-12-01,3.79,tgstation_tgstation
2021-12-01,4.68,TPLab_tokens
2021-12-01,8.92,trinodb_trino
2021-12-01,26.73,trustwallet_assets
2021-12-01,41.43,typechallenges_typechallenges
2021-12-01,12.8,uBlockOrigin_uAssets
2021-12-01,9.15,Ultimaker_Cura
2021-12-01,33.14,ultralytics_yolov5
2021-12-01,9.4,ValveSoftware_Proton
2021-12-01,5.98,vectordotdev_vector
2021-12-01,3.17,vercel_next.js
2021-12-01,8.62,vitejs_vite
2021-12-01,23.62,voidlinux_voidpackages
2021-12-01,42.97,woocommerce_woocommerce
2021-12-01,18.31,WordPress_gutenberg
2021-12-01,0.17,xamarin_xamarinmacios
2021-12-01,2.16,xbmc_xbmc
2021-12-01,6.69,ytdlp_ytdlp
2021-12-01,0.99,yuzuemu_yuzu
2021-12-01,8.93,zephyrprojectrtos_zephyr
2021-12-01,425.18,zerotomastery_starthereguidelines
2021-12-01,27.23,ziglang_zig
2021-12-01,6.75,zulip_zulip
2022-01-01,13.02,AdguardTeam_AdguardFilters
2022-01-01,5.56,airbytehq_airbyte
2022-01-01,2.38,alibaba_nacos
2022-01-01,4.62,angular_angular
2022-01-01,3.06,angular_components
2022-01-01,5.99,ankidroid_AnkiAndroid
2022-01-01,16.19,ansible_ansible
2022-01-01,43.21,antdesign_antdesign
2022-01-01,0.84,apache_airflow
2022-01-01,4.83,apache_apisix
2022-01-01,7.29,apache_arrow
2022-01-01,9.48,apache_beam
2022-01-01,7.6,apache_dolphinscheduler
2022-01-01,3.97,apache_doris
2022-01-01,0.0,apache_flink
2022-01-01,2.86,apache_hudi
2022-01-01,8.99,apache_iceberg
2022-01-01,2.86,apache_pulsar
2022-01-01,0.97,apache_shardingsphere
2022-01-01,7.15,apache_spark
2022-01-01,12.85,apache_superset
2022-01-01,5.61,apache_tvm
2022-01-01,9.35,apple_swift
2022-01-01,39.81,appsmithorg_appsmith
2022-01-01,23.1,ArduPilot_ardupilot
2022-01-01,9.55,argoproj_argocd
2022-01-01,11.44,Automattic_jetpack
2022-01-01,0.05,Automattic_wpcalypso
2022-01-01,88.41,aws_awscdk
2022-01-01,8.54,awsamplify_amplifycli
2022-01-01,5.14,azerothcore_azerothcorewotlk
2022-01-01,0.16,Azure_azurecli
2022-01-01,5.89,Azure_azurepowershell
2022-01-01,28.14,Azure_azurerestapispecs
2022-01-01,12.44,Azure_azuresdkforjava
2022-01-01,64.98,Azure_azuresdkforjs
2022-01-01,7.75,Azure_azuresdkfornet
2022-01-01,13.46,Azure_azuresdkforpython
2022-01-01,1.05,backstage_backstage
2022-01-01,12.29,bevyengine_bevy
2022-01-01,15.24,bioconda_biocondarecipes
2022-01-01,0.92,bitcoin_bitcoin
2022-01-01,12.2,bitnami_charts
2022-01-01,1.6,brave_bravebrowser
2022-01-01,5.64,brave_bravecore
2022-01-01,12.1,ccxt_ccxt
2022-01-01,24.03,ceph_ceph
2022-01-01,11.65,ChiaNetwork_chiablockchain
2022-01-01,8.81,cilium_cilium
2022-01-01,3.25,CleverRaven_CataclysmDDA
2022-01-01,13.11,ClickHouse_ClickHouse
2022-01-01,6.84,cloudflare_cloudflaredocs
2022-01-01,0.0,cmssw_cmssw
2022-01-01,2.25,cockroachdb_cockroach
2022-01-01,0.09,conanio_conancenterindex
2022-01-01,0.06,condaforge_stagedrecipes
2022-01-01,0.37,containers_podman
2022-01-01,0.88,coolsnowwolf_lede
2022-01-01,1.98,cypressio_cypress
2022-01-01,5.15,darktableorg_darktable
2022-01-01,5.53,DataDog_datadogagent
2022-01-01,6.73,dbeaver_dbeaver
2022-01-01,2.29,DefinitelyTyped_DefinitelyTyped
2022-01-01,5.58,demisto_content
2022-01-01,3.38,denoland_deno
2022-01-01,62.49,departmentofveteransaffairs_va.govteam
2022-01-01,1.3,desktop_desktop
2022-01-01,175.08,directus_directus
2022-01-01,2.02,docker_docs
2022-01-01,4.12,dotnet_aspnetcore
2022-01-01,8.81,dotnet_AspNetCore.Docs
2022-01-01,11.56,dotnet_docs
2022-01-01,0.93,dotnet_efcore
2022-01-01,3.59,dotnet_maui
2022-01-01,16.34,dotnet_roslyn
2022-01-01,5.38,dotnet_runtime
2022-01-01,19.27,elastic_elasticsearch
2022-01-01,2.38,elastic_kibana
2022-01-01,1.25,electron_electron
2022-01-01,10.35,elementplus_elementplus
2022-01-01,25.26,elementor_elementor
2022-01-01,17.27,envoyproxy_envoy
2022-01-01,1.5,espressif_espidf
2022-01-01,5.51,ethereum_ethereumorgwebsite
2022-01-01,3.52,Expensify_App
2022-01-01,1.37,expo_expo
2022-01-01,1.7,facebook_react
2022-01-01,7.17,facebook_reactnative
2022-01-01,2.0,filecoinproject_filecoinpluslargedatasets
2022-01-01,2.08,filescommunity_Files
2022-01-01,0.01,firebase_firebaseandroidsdk
2022-01-01,34.05,firebase_flutterfire
2022-01-01,28.81,firstcontributions_firstcontributions
2022-01-01,0.0,flathub_flathub
2022-01-01,14.83,flutter_engine
2022-01-01,20.64,flutter_flutter
2022-01-01,5.82,flutter_plugins
2022-01-01,7.92,flybywiresim_a32nx
2022-01-01,413.08,freddier_hyperblog
2022-01-01,7.3,gatsbyjs_gatsby
2022-01-01,0.0,gentoo_gentoo
2022-01-01,5.23,getsentry_sentry
2022-01-01,12.06,github_codeql
2022-01-01,161.51,github_docs
2022-01-01,0.05,gitpodio_gitpod
2022-01-01,2.49,gogitea_gitea
2022-01-01,18.47,godotengine_godot
2022-01-01,8.95,golang_go
2022-01-01,374.58,google_itcertautomationpractice
2022-01-01,18.34,googletest_signclav2proberepo
2022-01-01,1.36,GoogleChrome_developer.chrome.com
2022-01-01,5.38,gradle_gradle
2022-01-01,4.6,grafana_grafana
2022-01-01,0.95,grafana_loki
2022-01-01,4.25,gravitational_teleport
2022-01-01,24.52,grpc_grpc
2022-01-01,27.48,hashicorp_terraformprovideraws
2022-01-01,9.67,hashicorp_terraformproviderazurerm
2022-01-01,13.61,hashicorp_vault
2022-01-01,0.43,helium_denylist
2022-01-01,2.33,helixeditor_helix
2022-01-01,4.38,homeassistant_core
2022-01-01,2.21,homeassistant_frontend
2022-01-01,13.96,homeassistant_homeassistant.io
2022-01-01,7.09,Homebrew_homebrewcask
2022-01-01,8.53,Homebrew_homebrewcore
2022-01-01,6.99,huggingface_transformers
2022-01-01,2.43,idsb3t1_KEEPpipelinetestsresources
2022-01-01,8.6,influxdata_telegraf
2022-01-01,30.62,IntelRealSense_librealsense
2022-01-01,2.04,istio_istio
2022-01-01,0.0,JacksonKearl_testissues
2022-01-01,9.43,JetBrains_swot
2022-01-01,4.15,jitsi_jitsimeet
2022-01-01,21.74,jlord_patchwork
2022-01-01,3.48,joomla_joomlacms
2022-01-01,13.34,JuliaLang_julia
2022-01-01,16.79,JuliaRegistries_General
2022-01-01,15.02,keycloak_keycloak
2022-01-01,0.12,Koenkk_zigbee2mqtt
2022-01-01,0.0,kubernetes_kubernetes
2022-01-01,0.0,kubernetes_minikube
2022-01-01,0.0,kubernetes_testinfra
2022-01-01,0.0,kubernetes_website
2022-01-01,0.42,kubevirt_kubevirt
2022-01-01,8.95,laravel_framework
2022-01-01,10.93,leanprovercommunity_mathlib
2022-01-01,88.0,LeetCodeFeedback_LeetCodeFeedback
2022-01-01,8.77,lensapp_lens
2022-01-01,8.46,LightningAI_lightning
2022-01-01,289.0,llvm_llvmproject
2022-01-01,6.25,logseq_logseq
2022-01-01,9.26,macports_macportsports
2022-01-01,202.51,magento_magento2
2022-01-01,82.93,MarlinFirmware_Marlin
2022-01-01,12.84,mastodon_mastodon
2022-01-01,6.15,matplotlib_matplotlib
2022-01-01,7.82,matrixorg_synapse
2022-01-01,4.25,mattermost_mattermostwebapp
2022-01-01,4.87,mdn_content
2022-01-01,21.34,mdn_translatedcontent
2022-01-01,10.51,metabase_metabase
2022-01-01,3.69,MetaMask_ethphishingdetect
2022-01-01,6.85,MetaMask_metamaskextension
2022-01-01,1.53,metersphere_metersphere
2022-01-01,4.08,microsoft_azuredatastudio
2022-01-01,0.23,microsoft_fluentui
2022-01-01,7.56,microsoft_onnxruntime
2022-01-01,4.51,microsoft_playwright
2022-01-01,0.83,microsoft_PowerToys
2022-01-01,1.08,microsoft_terminal
2022-01-01,12.56,microsoft_TypeScript
2022-01-01,1.79,microsoft_vcpkg
2022-01-01,16.14,microsoft_vscode
2022-01-01,0.04,microsoft_vscodejupyter
2022-01-01,8.3,microsoft_wingetpkgs
2022-01-01,1.1,MicrosoftDocs_azuredocs
2022-01-01,0.75,MicrosoftDocs_microsoft365docs
2022-01-01,0.0,MicrosoftDocs_msteamsdocs
2022-01-01,0.04,microsoftgraph_microsoftgraphdocs
2022-01-01,11.98,mlflow_mlflow
2022-01-01,117.36,mozillamobile_fenix
2022-01-01,2.9,mrdoob_three.js
2022-01-01,0.94,mui_materialui
2022-01-01,0.97,mui_muix
2022-01-01,14.61,neovim_neovim
2022-01-01,7.53,newrelic_docswebsite
2022-01-01,0.1,nextcloud_desktop
2022-01-01,6.62,nextcloud_server
2022-01-01,13.8,NixOS_nixpkgs
2022-01-01,1.62,nodejs_node
2022-01-01,5.71,nrfconnect_sdknrf
2022-01-01,13.33,nrwl_nx
2022-01-01,6.59,nuxt_framework
2022-01-01,4.77,o3de_o3de
2022-01-01,15.93,obsproject_obsstudio
2022-01-01,5.11,odoo_odoo
2022-01-01,4.0,openmmlab_mmdetection
2022-01-01,7.02,opentelemetry_opentelemetrycollectorcontrib
2022-01-01,19.62,OpenAPITools_openapigenerator
2022-01-01,8.99,opencv_opencv
2022-01-01,5.67,openhab_openhabaddons
2022-01-01,28.93,openjdk_jdk
2022-01-01,18.75,openshift_openshiftdocs
2022-01-01,8.93,openshift_release
2022-01-01,4.43,openssl_openssl
2022-01-01,18.7,openvinotoolkit_openvino
2022-01-01,6.45,openwrt_openwrt
2022-01-01,11.69,oppia_oppia
2022-01-01,31.87,PaddlePaddle_Paddle
2022-01-01,31.38,PaddlePaddle_PaddleOCR
2022-01-01,4.76,pandasdev_pandas
2022-01-01,16.45,php_phpsrc
2022-01-01,0.01,pingcap_tidb
2022-01-01,8.54,PowerShell_PowerShell
2022-01-01,0.35,ppy_osu
2022-01-01,0.9,PrestaShop_PrestaShop
2022-01-01,102.1,prisma_prisma
2022-01-01,2.3,projectchip_connectedhomeip
2022-01-01,83.91,prusa3d_PrusaSlicer
2022-01-01,7.72,python_cpython
2022-01-01,6.3,pytorch_pytorch
2022-01-01,0.34,qbittorrent_qBittorrent
2022-01-01,2.6,qgis_QGIS
2022-01-01,9.59,qmk_qmk_firmware
2022-01-01,3.34,quarkusio_quarkus
2022-01-01,30.99,rails_rails
2022-01-01,27.29,rancher_rancher
2022-01-01,1.76,rapid7_metasploitframework
2022-01-01,3.14,rayproject_ray
2022-01-01,4.76,raycast_extensions
2022-01-01,4.65,redis_redis
2022-01-01,3.0,Regalis11_Barotrauma
2022-01-01,11.04,remixrun_remix
2022-01-01,0.33,renovatebot_renovate
2022-01-01,37.02,RocketChat_Rocket.Chat
2022-01-01,4.07,RPCS3_rpcs3
2022-01-01,0.78,rstudio_rstudio
2022-01-01,0.5,rufflers_ruffle
2022-01-01,1.15,rustlang_rust
2022-01-01,9.5,scikitlearn_scikitlearn
2022-01-01,9.13,scipy_scipy
2022-01-01,2.57,sectionengineeringeducation_engineeringeducation
2022-01-01,4.32,SerenityOS_serenity
2022-01-01,11.87,ShadowMario_FNFPsychEngine
2022-01-01,7.52,SkyratSS13_Skyrattg
2022-01-01,53.97,solanalabs_solana
2022-01-01,245.71,solanalabs_tokenlist
2022-01-01,7.66,sourcegraph_sourcegraph
2022-01-01,13.2,spack_spack
2022-01-01,3.45,spyderide_spyder
2022-01-01,12.12,storybookjs_storybook
2022-01-01,10.37,strapi_strapi
2022-01-01,12.04,sveltejs_kit
2022-01-01,3.88,symfony_symfony
2022-01-01,3.6,systemd_systemd
2022-01-01,2.96,tachiyomiorg_tachiyomi
2022-01-01,7.96,tachiyomiorg_tachiyomiextensions
2022-01-01,0.28,tailscale_tailscale
2022-01-01,6.0,taosdata_TDengine
2022-01-01,1.33,TeamNewPipe_NewPipe
2022-01-01,25.4,tensorflow_tensorflow
2022-01-01,9.7,termux_termuxpackages
2022-01-01,3.85,tgstation_tgstation
2022-01-01,2.62,TPLab_tokens
2022-01-01,6.64,trinodb_trino
2022-01-01,28.39,trustwallet_assets
2022-01-01,0.2,typechallenges_typechallenges
2022-01-01,0.06,uBlockOrigin_uAssets
2022-01-01,25.5,Ultimaker_Cura
2022-01-01,14.17,ultralytics_yolov5
2022-01-01,0.0,unifyai_ivy
2022-01-01,4.71,vectordotdev_vector
2022-01-01,7.61,vercel_next.js
2022-01-01,12.6,vitejs_vite
2022-01-01,25.99,voidlinux_voidpackages
2022-01-01,22.07,woocommerce_woocommerce
2022-01-01,11.92,WordPress_gutenberg
2022-01-01,0.17,xamarin_xamarinmacios
2022-01-01,2.41,xbmc_xbmc
2022-01-01,7.16,ytdlp_ytdlp
2022-01-01,6.43,yuzuemu_yuzu
2022-01-01,7.49,zephyrprojectrtos_zephyr
2022-01-01,317.28,zerotomastery_starthereguidelines
2022-01-01,5.59,ziglang_zig
2022-01-01,9.31,zulip_zulip
2022-02-01,23.94,AdguardTeam_AdguardFilters
2022-02-01,11.63,airbytehq_airbyte
2022-02-01,9.19,alibaba_nacos
2022-02-01,8.22,angular_angular
2022-02-01,17.31,angular_components
2022-02-01,13.71,ankidroid_AnkiAndroid
2022-02-01,22.42,ansible_ansible
2022-02-01,42.89,antdesign_antdesign
2022-02-01,3.78,apache_airflow
2022-02-01,8.85,apache_apisix
2022-02-01,8.35,apache_arrow
2022-02-01,12.62,apache_beam
2022-02-01,5.1,apache_dolphinscheduler
2022-02-01,4.0,apache_doris
2022-02-01,0.06,apache_flink
2022-02-01,0.04,apache_hudi
2022-02-01,6.97,apache_iceberg
2022-02-01,5.8,apache_pulsar
2022-02-01,0.25,apache_shardingsphere
2022-02-01,4.63,apache_spark
2022-02-01,17.33,apache_superset
2022-02-01,6.45,apache_tvm
2022-02-01,20.51,apple_swift
2022-02-01,18.29,appsmithorg_appsmith
2022-02-01,24.63,ArduPilot_ardupilot
2022-02-01,32.35,argoproj_argocd
2022-02-01,7.8,Automattic_jetpack
2022-02-01,2.33,Automattic_wpcalypso
2022-02-01,89.83,aws_awscdk
2022-02-01,6.75,awsamplify_amplifycli
2022-02-01,2.7,azerothcore_azerothcorewotlk
2022-02-01,0.53,Azure_azurecli
2022-02-01,5.46,Azure_azurepowershell
2022-02-01,54.62,Azure_azurerestapispecs
2022-02-01,25.65,Azure_azuresdkforjava
2022-02-01,21.12,Azure_azuresdkforjs
2022-02-01,10.53,Azure_azuresdkfornet
2022-02-01,15.73,Azure_azuresdkforpython
2022-02-01,3.45,backstage_backstage
2022-02-01,15.85,bevyengine_bevy
2022-02-01,25.86,bioconda_biocondarecipes
2022-02-01,0.83,bitcoin_bitcoin
2022-02-01,8.47,bitnami_charts
2022-02-01,35.33,brave_bravebrowser
2022-02-01,9.41,brave_bravecore
2022-02-01,20.53,ccxt_ccxt
2022-02-01,23.2,ceph_ceph
2022-02-01,21.37,ChiaNetwork_chiablockchain
2022-02-01,11.39,cilium_cilium
2022-02-01,12.68,CleverRaven_CataclysmDDA
2022-02-01,23.13,ClickHouse_ClickHouse
2022-02-01,18.2,cloudflare_cloudflaredocs
2022-02-01,0.01,cmssw_cmssw
2022-02-01,2.18,cockroachdb_cockroach
2022-02-01,0.14,conanio_conancenterindex
2022-02-01,2.76,condaforge_stagedrecipes
2022-02-01,0.49,containers_podman
2022-02-01,29.63,coolsnowwolf_lede
2022-02-01,4.11,cypressio_cypress
2022-02-01,5.07,darktableorg_darktable
2022-02-01,10.29,DataDog_datadogagent
2022-02-01,29.21,dbeaver_dbeaver
2022-02-01,3.91,DefinitelyTyped_DefinitelyTyped
2022-02-01,9.54,demisto_content
2022-02-01,15.37,denoland_deno
2022-02-01,39.45,departmentofveteransaffairs_va.govteam
2022-02-01,7.34,desktop_desktop
2022-02-01,191.55,directus_directus
2022-02-01,36.4,docker_docs
2022-02-01,6.2,dotnet_aspnetcore
2022-02-01,20.13,dotnet_AspNetCore.Docs
2022-02-01,19.12,dotnet_docs
2022-02-01,28.58,dotnet_efcore
2022-02-01,14.72,dotnet_maui
2022-02-01,22.75,dotnet_roslyn
2022-02-01,5.53,dotnet_runtime
2022-02-01,19.0,elastic_elasticsearch
2022-02-01,4.38,elastic_kibana
2022-02-01,9.71,electron_electron
2022-02-01,15.03,elementplus_elementplus
2022-02-01,33.88,elementor_elementor
2022-02-01,7.32,envoyproxy_envoy
2022-02-01,12.21,espressif_espidf
2022-02-01,8.13,ethereum_ethereumorgwebsite
2022-02-01,9.26,Expensify_App
2022-02-01,15.52,expo_expo
2022-02-01,0.11,facebook_react
2022-02-01,0.0,facebook_reactnative
2022-02-01,5.02,filescommunity_Files
2022-02-01,0.0,firebase_firebaseandroidsdk
2022-02-01,12.88,firebase_flutterfire
2022-02-01,18.63,firstcontributions_firstcontributions
2022-02-01,0.02,flathub_flathub
2022-02-01,24.56,flutter_engine
2022-02-01,20.88,flutter_flutter
2022-02-01,4.76,flutter_plugins
2022-02-01,5.85,flybywiresim_a32nx
2022-02-01,387.78,freddier_hyperblog
2022-02-01,12.33,gatsbyjs_gatsby
2022-02-01,0.04,gentoo_gentoo
2022-02-01,7.53,getsentry_sentry
2022-02-01,26.9,github_codeql
2022-02-01,124.88,github_docs
2022-02-01,8.35,gitpodio_gitpod
2022-02-01,1.78,gogitea_gitea
2022-02-01,24.57,godotengine_godot
2022-02-01,0.0,golang_go
2022-02-01,354.52,google_itcertautomationpractice
2022-02-01,35.62,googletest_signclav2proberepo
2022-02-01,0.12,GoogleChrome_developer.chrome.com
2022-02-01,13.7,gradle_gradle
2022-02-01,4.27,grafana_grafana
2022-02-01,4.71,grafana_loki
2022-02-01,5.43,gravitational_teleport
2022-02-01,19.36,grpc_grpc
2022-02-01,25.65,hashicorp_terraformprovideraws
2022-02-01,10.92,hashicorp_terraformproviderazurerm
2022-02-01,10.53,hashicorp_vault
2022-02-01,0.17,helium_denylist
2022-02-01,1.39,helixeditor_helix
2022-02-01,5.6,homeassistant_core
2022-02-01,8.22,homeassistant_frontend
2022-02-01,24.65,homeassistant_homeassistant.io
2022-02-01,17.71,Homebrew_homebrewcask
2022-02-01,9.11,Homebrew_homebrewcore
2022-02-01,2.17,huggingface_transformers
2022-02-01,23.59,idsb3t1_KEEPpipelinetestsresources
2022-02-01,23.22,influxdata_telegraf
2022-02-01,0.33,IntelRealSense_librealsense
2022-02-01,9.1,istio_istio
2022-02-01,23.95,JetBrains_swot
2022-02-01,6.14,jitsi_jitsimeet
2022-02-01,33.36,jlord_patchwork
2022-02-01,2.42,joomla_joomlacms
2022-02-01,21.76,JuliaLang_julia
2022-02-01,36.32,JuliaRegistries_General
2022-02-01,20.15,keycloak_keycloak
2022-02-01,2.44,Koenkk_zigbee2mqtt
2022-02-01,0.0,kubernetes_kubernetes
2022-02-01,0.0,kubernetes_minikube
2022-02-01,5.06,kubernetes_testinfra
2022-02-01,0.14,kubernetes_website
2022-02-01,0.25,kubevirt_kubevirt
2022-02-01,22.45,laravel_framework
2022-02-01,21.93,leanprovercommunity_mathlib
2022-02-01,0.0,LeetCodeFeedback_LeetCodeFeedback
2022-02-01,15.52,lensapp_lens
2022-02-01,13.09,LightningAI_lightning
2022-02-01,414.75,llvm_llvmproject
2022-02-01,12.04,logseq_logseq
2022-02-01,13.23,macports_macportsports
2022-02-01,166.94,magento_magento2
2022-02-01,52.5,MarlinFirmware_Marlin
2022-02-01,22.98,mastodon_mastodon
2022-02-01,4.86,matplotlib_matplotlib
2022-02-01,5.99,matrixorg_synapse
2022-02-01,0.48,mattermost_mattermostwebapp
2022-02-01,7.2,mdn_content
2022-02-01,31.64,mdn_translatedcontent
2022-02-01,14.37,metabase_metabase
2022-02-01,19.11,MetaMask_ethphishingdetect
2022-02-01,9.74,MetaMask_metamaskextension
2022-02-01,3.95,metersphere_metersphere
2022-02-01,6.01,microsoft_azuredatastudio
2022-02-01,2.58,microsoft_fluentui
