issues_and_change_request_active.Time,issues_and_change_request_active,issues_and_change_request_active.name
2021-12-01,690.0,Expensify_App
2021-12-01,600.0,expo_expo
2021-12-01,290.0,facebook_react
2021-12-01,377.0,facebook_reactnative
2021-12-01,120.0,filecoinproject_filecoinpluslargedatasets
2021-12-01,359.0,filescommunity_Files
2021-12-01,138.0,firebase_firebaseandroidsdk
2021-12-01,369.0,firebase_flutterfire
2021-12-01,767.0,firstcontributions_firstcontributions
2021-12-01,83.0,flathub_flathub
2021-12-01,655.0,flutter_engine
2021-12-01,3068.0,flutter_flutter
2021-12-01,126.0,flutter_plugins
2021-12-01,187.0,flybywiresim_a32nx
2021-12-01,311.0,freddier_hyperblog
2021-12-01,334.0,gatsbyjs_gatsby
2021-12-01,610.0,gentoo_gentoo
2021-12-01,669.0,getsentry_sentry
2021-12-01,247.0,github_codeql
2021-12-01,747.0,github_docs
2021-12-01,701.0,gitpodio_gitpod
2021-12-01,425.0,gogitea_gitea
2021-12-01,1479.0,godotengine_godot
2021-12-01,1090.0,golang_go
2021-12-01,898.0,google_itcertautomationpractice
2021-12-01,9027.0,googletest_signclav2proberepo
2021-12-01,116.0,GoogleChrome_developer.chrome.com
2021-12-01,515.0,gradle_gradle
2021-12-01,1324.0,grafana_grafana
2021-12-01,248.0,grafana_loki
2021-12-01,597.0,gravitational_teleport
2021-12-01,316.0,grpc_grpc
2021-12-01,928.0,hashicorp_terraformprovideraws
2021-12-01,969.0,hashicorp_terraformproviderazurerm
2021-12-01,329.0,hashicorp_vault
2021-12-01,246.0,helixeditor_helix
2021-12-01,3386.0,homeassistant_core
2021-12-01,395.0,homeassistant_frontend
2021-12-01,586.0,homeassistant_homeassistant.io
2021-12-01,1606.0,Homebrew_homebrewcask
2021-12-01,2260.0,Homebrew_homebrewcore
2021-12-01,758.0,huggingface_transformers
2021-12-01,95.0,idsb3t1_KEEPpipelinetestsresources
2021-12-01,343.0,influxdata_telegraf
2021-12-01,177.0,IntelRealSense_librealsense
2021-12-01,710.0,istio_istio
2021-12-01,1551.0,JacksonKearl_testissues
2021-12-01,229.0,JetBrains_swot
2021-12-01,334.0,jitsi_jitsimeet
2021-12-01,192.0,jlord_patchwork
2021-12-01,455.0,joomla_joomlacms
2021-12-01,509.0,JuliaLang_julia
2021-12-01,1897.0,JuliaRegistries_General
2021-12-01,307.0,Kaiserreich_Kaiserreich4
2021-12-01,375.0,keycloak_keycloak
2021-12-01,684.0,Koenkk_zigbee2mqtt
2021-12-01,1750.0,kubernetes_kubernetes
2021-12-01,497.0,kubernetes_minikube
2021-12-01,358.0,kubernetes_testinfra
2021-12-01,832.0,kubernetes_website
2021-12-01,282.0,kubevirt_kubevirt
2021-12-01,351.0,laravel_framework
2021-12-01,759.0,leanprovercommunity_mathlib
2021-12-01,423.0,LeetCodeFeedback_LeetCodeFeedback
2021-12-01,227.0,lensapp_lens
2021-12-01,549.0,LightningAI_lightning
2021-12-01,869.0,llvm_llvmproject
2021-12-01,481.0,logseq_logseq
2021-12-01,368.0,macports_macportsports
2021-12-01,545.0,magento_magento2
2021-12-01,379.0,MarlinFirmware_Marlin
2021-12-01,160.0,mastodon_mastodon
2021-12-01,360.0,matplotlib_matplotlib
2021-12-01,308.0,matrixorg_synapse
2021-12-01,197.0,mattermost_mattermostwebapp
2021-12-01,839.0,mdn_content
2021-12-01,356.0,mdn_translatedcontent
2021-12-01,522.0,metabase_metabase
2021-12-01,303.0,MetaMask_ethphishingdetect
2021-12-01,455.0,MetaMask_metamaskextension
2021-12-01,1067.0,metersphere_metersphere
2021-12-01,263.0,microsoft_azuredatastudio
2021-12-01,444.0,microsoft_fluentui
2021-12-01,361.0,microsoft_onnxruntime
2021-12-01,613.0,microsoft_playwright
2021-12-01,1064.0,microsoft_PowerToys
2021-12-01,447.0,microsoft_terminal
2021-12-01,737.0,microsoft_TypeScript
2021-12-01,820.0,microsoft_vcpkg
2021-12-01,2865.0,microsoft_vscode
2021-12-01,358.0,microsoft_vscodejupyter
2021-12-01,3137.0,microsoft_wingetpkgs
2021-12-01,305.0,microsoft_WSL
2021-12-01,2002.0,MicrosoftDocs_azuredocs
2021-12-01,356.0,MicrosoftDocs_microsoft365docs
2021-12-01,310.0,MicrosoftDocs_msteamsdocs
2021-12-01,458.0,microsoftgraph_microsoftgraphdocs
2021-12-01,152.0,mlflow_mlflow
2021-12-01,714.0,mozillamobile_fenix
2021-12-01,280.0,mrdoob_three.js
2021-12-01,757.0,mui_materialui
2021-12-01,303.0,mui_muix
2021-12-01,558.0,neovim_neovim
2021-12-01,444.0,newrelic_docswebsite
2021-12-01,227.0,nextcloud_desktop
2021-12-01,701.0,nextcloud_server
2021-12-01,6149.0,NixOS_nixpkgs
2021-12-01,517.0,nodejs_node
2021-12-01,275.0,nrfconnect_sdknrf
2021-12-01,622.0,nrwl_nx
2021-12-01,268.0,nuxt_framework
2021-12-01,725.0,o3de_o3de
2021-12-01,195.0,obsproject_obsstudio
2021-12-01,1820.0,odoo_odoo
2021-12-01,421.0,openmmlab_mmdetection
2021-12-01,598.0,opentelemetry_opentelemetrycollectorcontrib
2021-12-01,345.0,OpenAPITools_openapigenerator
2021-12-01,327.0,opencv_opencv
2021-12-01,387.0,openhab_openhabaddons
2021-12-01,535.0,openjdk_jdk
2021-12-01,238.0,openjournals_jossreviews
2021-12-01,1010.0,openshift_openshiftdocs
2021-12-01,972.0,openshift_release
2021-12-01,309.0,openssl_openssl
2021-12-01,827.0,openvinotoolkit_openvino
2021-12-01,176.0,openwrt_openwrt
2021-12-01,279.0,oppia_oppia
2021-12-01,1286.0,PaddlePaddle_Paddle
2021-12-01,566.0,PaddlePaddle_PaddleOCR
2021-12-01,846.0,pandasdev_pandas
2021-12-01,223.0,php_phpsrc
2021-12-01,1432.0,pingcap_tidb
2021-12-01,191.0,PixelExperience_androidissues
2021-12-01,203.0,postmanlabs_postmanappsupport
2021-12-01,441.0,PowerShell_PowerShell
2021-12-01,245.0,ppy_osu
2021-12-01,703.0,PrestaShop_PrestaShop
2021-12-01,475.0,prisma_prisma
2021-12-01,1110.0,projectchip_connectedhomeip
2021-12-01,447.0,prusa3d_PrusaSlicer
2021-12-01,588.0,python_cpython
2021-12-01,2356.0,pytorch_pytorch
2021-12-01,185.0,qbittorrent_qBittorrent
2021-12-01,708.0,qgis_QGIS
2021-12-01,470.0,qmk_qmk_firmware
2021-12-01,856.0,quarkusio_quarkus
2021-12-01,489.0,rails_rails
2021-12-01,711.0,rancher_rancher
2021-12-01,167.0,rapid7_metasploitframework
2021-12-01,828.0,rayproject_ray
2021-12-01,182.0,raycast_extensions
2021-12-01,280.0,redis_redis
2021-12-01,478.0,Regalis11_Barotrauma
2021-12-01,613.0,remixrun_remix
2021-12-01,414.0,renovatebot_renovate
2021-12-01,810.0,RocketChat_Rocket.Chat
2021-12-01,170.0,RPCS3_rpcs3
2021-12-01,369.0,rstudio_rstudio
2021-12-01,225.0,rufflers_ruffle
2021-12-01,1862.0,rustlang_rust
2021-12-01,460.0,scikitlearn_scikitlearn
2021-12-01,344.0,scipy_scipy
2021-12-01,901.0,sectionengineeringeducation_engineeringeducation
2021-12-01,465.0,SerenityOS_serenity
2021-12-01,746.0,ShadowMario_FNFPsychEngine
2021-12-01,649.0,SkyratSS13_Skyrattg
2021-12-01,797.0,solanalabs_solana
2021-12-01,6103.0,solanalabs_tokenlist
2021-12-01,1289.0,sourcegraph_sourcegraph
2021-12-01,605.0,spack_spack
2021-12-01,287.0,spyderide_spyder
2021-12-01,408.0,storybookjs_storybook
2021-12-01,567.0,strapi_strapi
2021-12-01,280.0,sveltejs_kit
2021-12-01,671.0,symfony_symfony
2021-12-01,539.0,systemd_systemd
2021-12-01,151.0,tachiyomiorg_tachiyomi
2021-12-01,400.0,tachiyomiorg_tachiyomiextensions
2021-12-01,313.0,tailscale_tailscale
2021-12-01,722.0,taosdata_TDengine
2021-12-01,236.0,TeamNewPipe_NewPipe
2021-12-01,1090.0,tensorflow_tensorflow
2021-12-01,472.0,termux_termuxpackages
2021-12-01,1225.0,tgstation_tgstation
2021-12-01,482.0,TPLab_tokens
2021-12-01,493.0,trinodb_trino
2021-12-01,762.0,trustwallet_assets
2021-12-01,764.0,typechallenges_typechallenges
2021-12-01,529.0,uBlockOrigin_uAssets
2021-12-01,350.0,Ultimaker_Cura
2021-12-01,617.0,ultralytics_yolov5
2021-12-01,335.0,ValveSoftware_Proton
2021-12-01,538.0,vectordotdev_vector
2021-12-01,984.0,vercel_next.js
2021-12-01,496.0,vitejs_vite
2021-12-01,603.0,voidlinux_voidpackages
2021-12-01,2580.0,webcompat_webbugs
2021-12-01,416.0,woocommerce_woocommerce
2021-12-01,1088.0,WordPress_gutenberg
2021-12-01,241.0,xamarin_xamarinmacios
2021-12-01,231.0,xbmc_xbmc
2021-12-01,433.0,ytdlp_ytdlp
2021-12-01,299.0,yuzuemu_yuzu
2021-12-01,1215.0,zephyrprojectrtos_zephyr
2021-12-01,259.0,zerotomastery_starthereguidelines
2021-12-01,375.0,ziglang_zig
2021-12-01,457.0,zulip_zulip
2022-01-01,4880.0,AdguardTeam_AdguardFilters
2022-01-01,1070.0,airbytehq_airbyte
2022-01-01,320.0,alibaba_nacos
2022-01-01,743.0,angular_angular
2022-01-01,461.0,angular_components
2022-01-01,339.0,ankidroid_AnkiAndroid
2022-01-01,451.0,ansible_ansible
2022-01-01,526.0,antdesign_antdesign
2022-01-01,807.0,apache_airflow
2022-01-01,301.0,apache_apisix
2022-01-01,348.0,apache_arrow
2022-01-01,393.0,apache_beam
2022-01-01,771.0,apache_dolphinscheduler
2022-01-01,410.0,apache_doris
2022-01-01,478.0,apache_flink
2022-01-01,420.0,apache_hudi
2022-01-01,284.0,apache_iceberg
2022-01-01,684.0,apache_pulsar
2022-01-01,850.0,apache_shardingsphere
2022-01-01,439.0,apache_spark
2022-01-01,506.0,apache_superset
2022-01-01,498.0,apache_tvm
2022-01-01,506.0,apple_swift
2022-01-01,1128.0,appsmithorg_appsmith
2022-01-01,442.0,ArduPilot_ardupilot
2022-01-01,372.0,argoproj_argocd
2022-01-01,551.0,Automattic_jetpack
2022-01-01,1499.0,Automattic_wpcalypso
2022-01-01,938.0,aws_awscdk
2022-01-01,662.0,awsamplify_amplifycli
2022-01-01,740.0,azerothcore_azerothcorewotlk
2022-01-01,488.0,Azure_azurecli
2022-01-01,374.0,Azure_azurepowershell
2022-01-01,647.0,Azure_azurerestapispecs
2022-01-01,835.0,Azure_azuresdkforjava
2022-01-01,794.0,Azure_azuresdkforjs
2022-01-01,921.0,Azure_azuresdkfornet
2022-01-01,791.0,Azure_azuresdkforpython
2022-01-01,723.0,backstage_backstage
2022-01-01,440.0,bevyengine_bevy
2022-01-01,443.0,bioconda_biocondarecipes
2022-01-01,514.0,bitcoin_bitcoin
2022-01-01,496.0,bitnami_charts
2022-01-01,958.0,brave_bravebrowser
2022-01-01,429.0,brave_bravecore
2022-01-01,745.0,ccxt_ccxt
2022-01-01,862.0,ceph_ceph
2022-01-01,419.0,ChiaNetwork_chiablockchain
2022-01-01,634.0,cilium_cilium
2022-01-01,1470.0,CleverRaven_CataclysmDDA
2022-01-01,1160.0,ClickHouse_ClickHouse
2022-01-01,292.0,cloudflare_cloudflaredocs
2022-01-01,331.0,cmssw_cmssw
2022-01-01,1918.0,cockroachdb_cockroach
2022-01-01,746.0,conanio_conancenterindex
2022-01-01,492.0,condaforge_stagedrecipes
2022-01-01,557.0,containers_podman
2022-01-01,307.0,coolsnowwolf_lede
2022-01-01,710.0,cypressio_cypress
2022-01-01,429.0,darktableorg_darktable
2022-01-01,421.0,DataDog_datadogagent
2022-01-01,399.0,dbeaver_dbeaver
2022-01-01,642.0,DefinitelyTyped_DefinitelyTyped
2022-01-01,742.0,demisto_content
2022-01-01,455.0,denoland_deno
2022-01-01,2445.0,departmentofveteransaffairs_va.govteam
2022-01-01,283.0,desktop_desktop
2022-01-01,450.0,directus_directus
2022-01-01,192.0,docker_docs
2022-01-01,1002.0,dotnet_aspnetcore
2022-01-01,441.0,dotnet_AspNetCore.Docs
2022-01-01,432.0,dotnet_docs
2022-01-01,449.0,dotnet_efcore
2022-01-01,683.0,dotnet_maui
2022-01-01,976.0,dotnet_roslyn
2022-01-01,2108.0,dotnet_runtime
2022-01-01,1564.0,elastic_elasticsearch
2022-01-01,3078.0,elastic_kibana
2022-01-01,691.0,electron_electron
2022-01-01,786.0,elementplus_elementplus
2022-01-01,481.0,elementor_elementor
2022-01-01,647.0,envoyproxy_envoy
2022-01-01,346.0,espressif_espidf
2022-01-01,445.0,ethereum_ethereumorgwebsite
2022-01-01,764.0,Expensify_App
2022-01-01,1134.0,expo_expo
2022-01-01,477.0,facebook_react
2022-01-01,681.0,facebook_reactnative
2022-01-01,128.0,filecoinproject_filecoinpluslargedatasets
2022-01-01,865.0,filescommunity_Files
2022-01-01,135.0,firebase_firebaseandroidsdk
2022-01-01,362.0,firebase_flutterfire
2022-01-01,910.0,firstcontributions_firstcontributions
2022-01-01,125.0,flathub_flathub
2022-01-01,630.0,flutter_engine
2022-01-01,2956.0,flutter_flutter
2022-01-01,133.0,flutter_plugins
2022-01-01,210.0,flybywiresim_a32nx
2022-01-01,441.0,freddier_hyperblog
2022-01-01,415.0,gatsbyjs_gatsby
2022-01-01,569.0,gentoo_gentoo
2022-01-01,769.0,getsentry_sentry
2022-01-01,332.0,github_codeql
2022-01-01,995.0,github_docs
2022-01-01,871.0,gitpodio_gitpod
2022-01-01,512.0,gogitea_gitea
2022-01-01,2036.0,godotengine_godot
2022-01-01,1062.0,golang_go
2022-01-01,882.0,google_itcertautomationpractice
2022-01-01,9087.0,googletest_signclav2proberepo
2022-01-01,180.0,GoogleChrome_developer.chrome.com
2022-01-01,474.0,gradle_gradle
2022-01-01,1492.0,grafana_grafana
2022-01-01,469.0,grafana_loki
2022-01-01,587.0,gravitational_teleport
2022-01-01,429.0,grpc_grpc
2022-01-01,1087.0,hashicorp_terraformprovideraws
2022-01-01,954.0,hashicorp_terraformproviderazurerm
2022-01-01,429.0,hashicorp_vault
2022-01-01,108.0,helium_denylist
2022-01-01,252.0,helixeditor_helix
2022-01-01,3263.0,homeassistant_core
2022-01-01,409.0,homeassistant_frontend
2022-01-01,670.0,homeassistant_homeassistant.io
2022-01-01,1772.0,Homebrew_homebrewcask
2022-01-01,2058.0,Homebrew_homebrewcore
2022-01-01,800.0,huggingface_transformers
2022-01-01,193.0,idsb3t1_KEEPpipelinetestsresources
2022-01-01,393.0,influxdata_telegraf
2022-01-01,159.0,IntelRealSense_librealsense
2022-01-01,750.0,istio_istio
2022-01-01,1734.0,JacksonKearl_testissues
2022-01-01,263.0,JetBrains_swot
2022-01-01,473.0,jitsi_jitsimeet
2022-01-01,400.0,jlord_patchwork
2022-01-01,642.0,joomla_joomlacms
2022-01-01,655.0,JuliaLang_julia
2022-01-01,2142.0,JuliaRegistries_General
2022-01-01,569.0,Kaiserreich_Kaiserreich4
2022-01-01,529.0,keycloak_keycloak
2022-01-01,763.0,Koenkk_zigbee2mqtt
2022-01-01,2189.0,kubernetes_kubernetes
2022-01-01,579.0,kubernetes_minikube
2022-01-01,475.0,kubernetes_testinfra
2022-01-01,855.0,kubernetes_website
2022-01-01,325.0,kubevirt_kubevirt
2022-01-01,498.0,laravel_framework
2022-01-01,704.0,leanprovercommunity_mathlib
2022-01-01,595.0,LeetCodeFeedback_LeetCodeFeedback
2022-01-01,240.0,lensapp_lens
2022-01-01,541.0,LightningAI_lightning
2022-01-01,1124.0,llvm_llvmproject
2022-01-01,560.0,logseq_logseq
2022-01-01,350.0,macports_macportsports
2022-01-01,449.0,magento_magento2
2022-01-01,449.0,MarlinFirmware_Marlin
2022-01-01,234.0,mastodon_mastodon
2022-01-01,424.0,matplotlib_matplotlib
2022-01-01,348.0,matrixorg_synapse
2022-01-01,171.0,mattermost_mattermostwebapp
2022-01-01,1035.0,mdn_content
2022-01-01,530.0,mdn_translatedcontent
2022-01-01,766.0,metabase_metabase
2022-01-01,418.0,MetaMask_ethphishingdetect
2022-01-01,492.0,MetaMask_metamaskextension
2022-01-01,1362.0,metersphere_metersphere
2022-01-01,290.0,microsoft_azuredatastudio
2022-01-01,617.0,microsoft_fluentui
2022-01-01,393.0,microsoft_onnxruntime
2022-01-01,778.0,microsoft_playwright
2022-01-01,1153.0,microsoft_PowerToys
2022-01-01,447.0,microsoft_terminal
2022-01-01,833.0,microsoft_TypeScript
2022-01-01,1114.0,microsoft_vcpkg
2022-01-01,3060.0,microsoft_vscode
2022-01-01,389.0,microsoft_vscodejupyter
2022-01-01,4634.0,microsoft_wingetpkgs
2022-01-01,329.0,microsoft_WSL
2022-01-01,2131.0,MicrosoftDocs_azuredocs
2022-01-01,413.0,MicrosoftDocs_microsoft365docs
2022-01-01,320.0,MicrosoftDocs_msteamsdocs
2022-01-01,449.0,microsoftgraph_microsoftgraphdocs
2022-01-01,190.0,mlflow_mlflow
2022-01-01,855.0,mozillamobile_fenix
2022-01-01,360.0,mrdoob_three.js
2022-01-01,676.0,mui_materialui
2022-01-01,393.0,mui_muix
2022-01-01,608.0,neovim_neovim
2022-01-01,512.0,newrelic_docswebsite
2022-01-01,257.0,nextcloud_desktop
2022-01-01,778.0,nextcloud_server
2022-01-01,6326.0,NixOS_nixpkgs
2022-01-01,675.0,nodejs_node
2022-01-01,346.0,nrfconnect_sdknrf
2022-01-01,700.0,nrwl_nx
2022-01-01,378.0,nuxt_framework
2022-01-01,916.0,o3de_o3de
2022-01-01,289.0,obsproject_obsstudio
2022-01-01,2105.0,odoo_odoo
2022-01-01,233.0,openmmlab_mmdetection
2022-01-01,650.0,opentelemetry_opentelemetrycollectorcontrib
2022-01-01,504.0,OpenAPITools_openapigenerator
2022-01-01,309.0,opencv_opencv
2022-01-01,415.0,openhab_openhabaddons
2022-01-01,521.0,openjdk_jdk
2022-01-01,251.0,openjournals_jossreviews
2022-01-01,1367.0,openshift_openshiftdocs
2022-01-01,1208.0,openshift_release
2022-01-01,364.0,openssl_openssl
2022-01-01,723.0,openvinotoolkit_openvino
2022-01-01,206.0,openwrt_openwrt
2022-01-01,427.0,oppia_oppia
2022-01-01,948.0,PaddlePaddle_Paddle
2022-01-01,388.0,PaddlePaddle_PaddleOCR
2022-01-01,956.0,pandasdev_pandas
2022-01-01,203.0,php_phpsrc
2022-01-01,1166.0,pingcap_tidb
2022-01-01,429.0,PixelExperience_androidissues
2022-01-01,331.0,postmanlabs_postmanappsupport
2022-01-01,294.0,PowerShell_PowerShell
2022-01-01,310.0,ppy_osu
2022-01-01,675.0,PrestaShop_PrestaShop
2022-01-01,787.0,prisma_prisma
2022-01-01,2186.0,projectchip_connectedhomeip
2022-01-01,329.0,prusa3d_PrusaSlicer
2022-01-01,921.0,python_cpython
2022-01-01,2584.0,pytorch_pytorch
2022-01-01,470.0,qbittorrent_qBittorrent
2022-01-01,872.0,qgis_QGIS
2022-01-01,784.0,qmk_qmk_firmware
2022-01-01,1087.0,quarkusio_quarkus
2022-01-01,511.0,rails_rails
2022-01-01,756.0,rancher_rancher
2022-01-01,197.0,rapid7_metasploitframework
2022-01-01,1314.0,rayproject_ray
2022-01-01,256.0,raycast_extensions
2022-01-01,296.0,redis_redis
2022-01-01,363.0,Regalis11_Barotrauma
2022-01-01,465.0,remixrun_remix
2022-01-01,659.0,renovatebot_renovate
2022-01-01,469.0,RocketChat_Rocket.Chat
2022-01-01,266.0,RPCS3_rpcs3
2022-01-01,422.0,rstudio_rstudio
2022-01-01,290.0,rufflers_ruffle
2022-01-01,1927.0,rustlang_rust
2022-01-01,425.0,scikitlearn_scikitlearn
2022-01-01,273.0,scipy_scipy
2022-01-01,771.0,sectionengineeringeducation_engineeringeducation
2022-01-01,838.0,SerenityOS_serenity
2022-01-01,638.0,ShadowMario_FNFPsychEngine
2022-01-01,892.0,SkyratSS13_Skyrattg
2022-01-01,841.0,solanalabs_solana
2022-01-01,4860.0,solanalabs_tokenlist
2022-01-01,1430.0,sourcegraph_sourcegraph
2022-01-01,689.0,spack_spack
2022-01-01,213.0,spyderide_spyder
2022-01-01,670.0,storybookjs_storybook
2022-01-01,541.0,strapi_strapi
2022-01-01,623.0,sveltejs_kit
2022-01-01,532.0,symfony_symfony
2022-01-01,539.0,systemd_systemd
2022-01-01,156.0,tachiyomiorg_tachiyomi
2022-01-01,459.0,tachiyomiorg_tachiyomiextensions
2022-01-01,295.0,tailscale_tailscale
2022-01-01,604.0,taosdata_TDengine
2022-01-01,234.0,TeamNewPipe_NewPipe
2022-01-01,1153.0,tensorflow_tensorflow
2022-01-01,519.0,termux_termuxpackages
2022-01-01,1100.0,tgstation_tgstation
2022-01-01,2967.0,TPLab_tokens
2022-01-01,617.0,trinodb_trino
2022-01-01,810.0,trustwallet_assets
2022-01-01,674.0,typechallenges_typechallenges
2022-01-01,432.0,uBlockOrigin_uAssets
2022-01-01,353.0,Ultimaker_Cura
2022-01-01,588.0,ultralytics_yolov5
2022-01-01,68.0,unifyai_ivy
2022-01-01,263.0,ValveSoftware_Proton
2022-01-01,543.0,vectordotdev_vector
2022-01-01,6076.0,vercel_next.js
2022-01-01,413.0,vitejs_vite
2022-01-01,717.0,voidlinux_voidpackages
2022-01-01,1549.0,webcompat_webbugs
2022-01-01,412.0,woocommerce_woocommerce
2022-01-01,1214.0,WordPress_gutenberg
2022-01-01,414.0,xamarin_xamarinmacios
2022-01-01,280.0,xbmc_xbmc
2022-01-01,505.0,ytdlp_ytdlp
2022-01-01,251.0,yuzuemu_yuzu
2022-01-01,1385.0,zephyrprojectrtos_zephyr
2022-01-01,328.0,zerotomastery_starthereguidelines
2022-01-01,424.0,ziglang_zig
2022-01-01,554.0,zulip_zulip
2022-02-01,4240.0,AdguardTeam_AdguardFilters
2022-02-01,1118.0,airbytehq_airbyte
2022-02-01,227.0,alibaba_nacos
2022-02-01,888.0,angular_angular
2022-02-01,801.0,angular_components
2022-02-01,189.0,ankidroid_AnkiAndroid
2022-02-01,447.0,ansible_ansible
2022-02-01,415.0,antdesign_antdesign
2022-02-01,816.0,apache_airflow
2022-02-01,275.0,apache_apisix
2022-02-01,301.0,apache_arrow
2022-02-01,503.0,apache_beam
2022-02-01,426.0,apache_dolphinscheduler
2022-02-01,352.0,apache_doris
2022-02-01,491.0,apache_flink
2022-02-01,345.0,apache_hudi
2022-02-01,319.0,apache_iceberg
2022-02-01,900.0,apache_pulsar
2022-02-01,577.0,apache_shardingsphere
2022-02-01,446.0,apache_spark
2022-02-01,509.0,apache_superset
2022-02-01,378.0,apache_tvm
2022-02-01,577.0,apple_swift
2022-02-01,1128.0,appsmithorg_appsmith
2022-02-01,355.0,ArduPilot_ardupilot
2022-02-01,445.0,argoproj_argocd
2022-02-01,678.0,Automattic_jetpack
2022-02-01,1323.0,Automattic_wpcalypso
2022-02-01,812.0,aws_awscdk
2022-02-01,591.0,awsamplify_amplifycli
2022-02-01,546.0,azerothcore_azerothcorewotlk
2022-02-01,816.0,Azure_azurecli
2022-02-01,510.0,Azure_azurepowershell
2022-02-01,661.0,Azure_azurerestapispecs
2022-02-01,767.0,Azure_azuresdkforjava
2022-02-01,611.0,Azure_azuresdkforjs
2022-02-01,829.0,Azure_azuresdkfornet
2022-02-01,595.0,Azure_azuresdkforpython
2022-02-01,717.0,backstage_backstage
2022-02-01,388.0,bevyengine_bevy
2022-02-01,804.0,bioconda_biocondarecipes
2022-02-01,422.0,bitcoin_bitcoin
2022-02-01,560.0,bitnami_charts
2022-02-01,925.0,brave_bravebrowser
2022-02-01,409.0,brave_bravecore
2022-02-01,422.0,ccxt_ccxt
2022-02-01,557.0,ceph_ceph
2022-02-01,492.0,ChiaNetwork_chiablockchain
2022-02-01,490.0,cilium_cilium
2022-02-01,1048.0,CleverRaven_CataclysmDDA
2022-02-01,994.0,ClickHouse_ClickHouse
2022-02-01,365.0,cloudflare_cloudflaredocs
2022-02-01,373.0,cmssw_cmssw
2022-02-01,1952.0,cockroachdb_cockroach
2022-02-01,579.0,conanio_conancenterindex
2022-02-01,604.0,condaforge_stagedrecipes
2022-02-01,480.0,containers_podman
2022-02-01,269.0,coolsnowwolf_lede
2022-02-01,621.0,cypressio_cypress
2022-02-01,353.0,darktableorg_darktable
2022-02-01,460.0,DataDog_datadogagent
2022-02-01,463.0,dbeaver_dbeaver
2022-02-01,558.0,DefinitelyTyped_DefinitelyTyped
2022-02-01,597.0,demisto_content
2022-02-01,354.0,denoland_deno
2022-02-01,2424.0,departmentofveteransaffairs_va.govteam
2022-02-01,305.0,desktop_desktop
2022-02-01,394.0,directus_directus
2022-02-01,151.0,docker_docs
2022-02-01,811.0,dotnet_aspnetcore
2022-02-01,389.0,dotnet_AspNetCore.Docs
2022-02-01,450.0,dotnet_docs
2022-02-01,326.0,dotnet_efcore
2022-02-01,993.0,dotnet_maui
2022-02-01,1017.0,dotnet_roslyn
2022-02-01,2053.0,dotnet_runtime
2022-02-01,1457.0,elastic_elasticsearch
2022-02-01,3407.0,elastic_kibana
2022-02-01,657.0,electron_electron
2022-02-01,671.0,elementplus_elementplus
2022-02-01,642.0,elementor_elementor
2022-02-01,635.0,envoyproxy_envoy
2022-02-01,327.0,espressif_espidf
2022-02-01,284.0,ethereum_ethereumorgwebsite
2022-02-01,732.0,Expensify_App
2022-02-01,1253.0,expo_expo
2022-02-01,260.0,facebook_react
2022-02-01,460.0,facebook_reactnative
2022-02-01,118.0,filecoinproject_filecoinpluslargedatasets
2022-02-01,637.0,filescommunity_Files
2022-02-01,139.0,firebase_firebaseandroidsdk
2022-02-01,286.0,firebase_flutterfire
2022-02-01,695.0,firstcontributions_firstcontributions
2022-02-01,100.0,flathub_flathub
2022-02-01,625.0,flutter_engine
2022-02-01,3215.0,flutter_flutter
2022-02-01,311.0,flutter_plugins
2022-02-01,261.0,flybywiresim_a32nx
2022-02-01,335.0,freddier_hyperblog
2022-02-01,391.0,gatsbyjs_gatsby
2022-02-01,459.0,gentoo_gentoo
2022-02-01,745.0,getsentry_sentry
2022-02-01,294.0,github_codeql
2022-02-01,817.0,github_docs
2022-02-01,862.0,gitpodio_gitpod
2022-02-01,548.0,gogitea_gitea
2022-02-01,1752.0,godotengine_godot
2022-02-01,912.0,golang_go
2022-02-01,887.0,google_itcertautomationpractice
2022-02-01,8179.0,googletest_signclav2proberepo
2022-02-01,164.0,GoogleChrome_developer.chrome.com
2022-02-01,451.0,gradle_gradle
2022-02-01,1639.0,grafana_grafana
2022-02-01,285.0,grafana_loki
2022-02-01,768.0,gravitational_teleport
2022-02-01,361.0,grpc_grpc
2022-02-01,1039.0,hashicorp_terraformprovideraws
2022-02-01,953.0,hashicorp_terraformproviderazurerm
2022-02-01,598.0,hashicorp_vault
2022-02-01,1522.0,helium_denylist
2022-02-01,160.0,helixeditor_helix
2022-02-01,2964.0,homeassistant_core
2022-02-01,453.0,homeassistant_frontend
2022-02-01,575.0,homeassistant_homeassistant.io
2022-02-01,1328.0,Homebrew_homebrewcask
2022-02-01,1946.0,Homebrew_homebrewcore
2022-02-01,715.0,huggingface_transformers
2022-02-01,207.0,idsb3t1_KEEPpipelinetestsresources
2022-02-01,405.0,influxdata_telegraf
2022-02-01,141.0,IntelRealSense_librealsense
2022-02-01,879.0,istio_istio
2022-02-01,1978.0,JacksonKearl_testissues
2022-02-01,234.0,JetBrains_swot
2022-02-01,228.0,jitsi_jitsimeet
2022-02-01,505.0,jlord_patchwork
2022-02-01,456.0,joomla_joomlacms
2022-02-01,815.0,JuliaLang_julia
2022-02-01,2144.0,JuliaRegistries_General
2022-02-01,580.0,Kaiserreich_Kaiserreich4
2022-02-01,633.0,keycloak_keycloak
2022-02-01,646.0,Koenkk_zigbee2mqtt
